# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_CHEMOKINE_PRODUCTION                SET      90     -0.02113   -0.0014554     0.092006      0.59082 GOBP_CHEMOKINE_PRODUCTION
GOBP_CHEMOREPULSION_OF_AXON              SET       5      0.17277    0.0028114      0.45269      0.35136 GOBP_CHEMOREPULSION_OF_AXON
GOBP_CHEMOSENSORY_BEHAVIOR               SET      20   -0.0053023  -0.00017249      0.20201      0.51047 GOBP_CHEMOSENSORY_BEHAVIOR
GOBP_CHIASMA_ASSEMBLY                    SET       6      0.12724     0.002268      0.30952      0.34051 GOBP_CHIASMA_ASSEMBLY
GOBP_CHITIN_METABOLIC_PROCESS            SET       6     -0.02642  -0.00047093      0.34841      0.53022 GOBP_CHITIN_METABOLIC_PROCESS
GOBP_CHLORIDE_TRANSPORT                  SET     104     0.072792    0.0053878     0.086224      0.19928 GOBP_CHLORIDE_TRANSPORT
GOBP_CHOLANGIOCYTE_PROLIFERA...          SET       4      0.23379    0.0034027      0.37736      0.26778 GOBP_CHOLANGIOCYTE_PROLIFERATION
GOBP_CHOLESTEROL_CATABOLIC_P...          SET      10      0.28621    0.0065853      0.25141      0.12748 GOBP_CHOLESTEROL_CATABOLIC_PROCESS
GOBP_CHOLESTEROL_EFFLUX                  SET      55    -0.043145   -0.0023254      0.11649      0.64445 GOBP_CHOLESTEROL_EFFLUX
GOBP_CHOLESTEROL_IMPORT                  SET       9     -0.38905   -0.0084925       0.3008      0.90206 GOBP_CHOLESTEROL_IMPORT
GOBP_CHOLESTEROL_STORAGE                 SET      18     0.088194     0.002722       0.2141       0.3402 GOBP_CHOLESTEROL_STORAGE
GOBP_CHOLINE_METABOLIC_PROCE...          SET       6     -0.14136   -0.0025196      0.39788      0.63881 GOBP_CHOLINE_METABOLIC_PROCESS
GOBP_CHOLINE_TRANSPORT                   SET       9     -0.12933   -0.0028232      0.30433      0.66457 GOBP_CHOLINE_TRANSPORT
GOBP_CHONDROBLAST_DIFFERENTI...          SET       5     -0.30025   -0.0048856      0.38189      0.78413 GOBP_CHONDROBLAST_DIFFERENTIATION
GOBP_CHONDROCYTE_DEVELOPMENT             SET      32    -0.073848   -0.0030378      0.16263      0.67511 GOBP_CHONDROCYTE_DEVELOPMENT
GOBP_CHONDROCYTE_DEVELOPMENT...          SET       8     -0.47386   -0.0097525      0.34051      0.91797 GOBP_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
GOBP_CHONDROCYTE_DIFFERENTIA...1         SET     111     0.058173    0.0044474     0.082236      0.23967 GOBP_CHONDROCYTE_DIFFERENTIATION
GOBP_CHONDROCYTE_DIFFERENTIA...2         SET      15     -0.25751   -0.0072556      0.24479      0.85358 GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
GOBP_CHONDROCYTE_HYPERTROPHY             SET       6     -0.19463   -0.0034692      0.41077      0.68218 GOBP_CHONDROCYTE_HYPERTROPHY
GOBP_CHONDROCYTE_PROLIFERATI...          SET      22      0.16603    0.0056645      0.17732      0.17456 GOBP_CHONDROCYTE_PROLIFERATION
GOBP_CHONDROITIN_SULFATE_BIO...          SET      17     -0.23355   -0.0070052      0.20602      0.87151 GOBP_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS
GOBP_CHONDROITIN_SULFATE_CAT...          SET       5      0.19922    0.0032417        0.319      0.26615 GOBP_CHONDROITIN_SULFATE_CATABOLIC_PROCESS
GOBP_CHONDROITIN_SULFATE_PRO...1         SET      22     -0.29354    -0.010015      0.17893      0.94955 GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_CHONDROITIN_SULFATE_PRO...2         SET      35     -0.16668     -0.00717      0.14394      0.87655 GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_CHORIONIC_TROPHOBLAST_C...1         SET       6      0.91873     0.016376         0.39    0.0092485 GOBP_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION
GOBP_CHORIONIC_TROPHOBLAST_C...2         SET       5      0.25955    0.0042234       0.3971      0.25669 GOBP_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION
GOBP_CHORION_DEVELOPMENT                 SET       9      0.60446     0.013195      0.33547     0.035793 GOBP_CHORION_DEVELOPMENT
GOBP_CHORIO_ALLANTOIC_FUSION             SET       7     -0.38224   -0.0073589      0.36508      0.85244 GOBP_CHORIO_ALLANTOIC_FUSION
GOBP_CHROMATIN_ORGANIZATION              SET     566     0.028406    0.0048442     0.034699       0.2065 GOBP_CHROMATIN_ORGANIZATION
GOBP_CHROMATIN_REMODELING                SET     335     0.047113    0.0062199     0.043822      0.14118 GOBP_CHROMATIN_REMODELING
GOBP_CHROMATIN_REMODELING_AT...          SET       8      0.23354    0.0048065      0.30751      0.22379 GOBP_CHROMATIN_REMODELING_AT_CENTROMERE
GOBP_CHROMOSOME_ATTACHMENT_T...          SET       6    -0.069433   -0.0012376      0.30594      0.58977 GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE
GOBP_CHROMOSOME_CONDENSATION             SET      42    -0.052968   -0.0024956      0.10916      0.68625 GOBP_CHROMOSOME_CONDENSATION
GOBP_CHROMOSOME_LOCALIZATION             SET      93    -0.034704   -0.0024297     0.080522      0.66676 GOBP_CHROMOSOME_LOCALIZATION
GOBP_CHROMOSOME_MOVEMENT_TOW...          SET       7     -0.38821   -0.0074739      0.23716      0.94917 GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE
GOBP_CHROMOSOME_ORGANIZATION             SET     589    0.0028532   0.00049604     0.032499      0.46502 GOBP_CHROMOSOME_ORGANIZATION
GOBP_CHROMOSOME_ORGANIZATION...          SET      71    -0.051099   -0.0031278     0.092326      0.71002 GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE
GOBP_CHROMOSOME_SEGREGATION              SET     428    -0.056009    -0.008337     0.038479      0.92723 GOBP_CHROMOSOME_SEGREGATION
GOBP_CHROMOSOME_SEPARATION               SET      79    -0.049353   -0.0031859     0.087451      0.71374 GOBP_CHROMOSOME_SEPARATION
GOBP_CHRONIC_INFLAMMATORY_RE...          SET      18     -0.14011   -0.0043241      0.19929      0.75897 GOBP_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_CILIARY_BASAL_BODY_ORGA...          SET       5      0.40803    0.0066394      0.45781       0.1864 GOBP_CILIARY_BASAL_BODY_ORGANIZATION
GOBP_CILIARY_NEUROTROPHIC_FA...          SET       5      0.36474     0.005935      0.35676      0.15331 GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_CILIUM_DISASSEMBLY                  SET       4     -0.39652   -0.0057711      0.45854       0.8064 GOBP_CILIUM_DISASSEMBLY
GOBP_CILIUM_MOVEMENT                     SET     183     0.098579    0.0096584     0.059838     0.049743 GOBP_CILIUM_MOVEMENT
GOBP_CILIUM_ORGANIZATION                 SET     403    -0.018941   -0.0027377     0.041243      0.67697 GOBP_CILIUM_ORGANIZATION
GOBP_CILIUM_OR_FLAGELLUM_DEP...          SET     148     0.033141    0.0029228     0.066424      0.30891 GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY
GOBP_CIRCADIAN_REGULATION_OF...          SET      66     0.035285    0.0020826      0.10479      0.36817 GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION
GOBP_CIRCADIAN_RHYTHM                    SET     198      0.11987     0.012211     0.060465     0.023722 GOBP_CIRCADIAN_RHYTHM
GOBP_CIRCADIAN_SLEEP_WAKE_CY...1         SET      23      0.21953     0.007658       0.1772       0.1077 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE
GOBP_CIRCADIAN_SLEEP_WAKE_CY...2         SET       7     -0.28219   -0.0054327      0.33322      0.80146 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_NON_REM_SLEEP
GOBP_CIRCADIAN_SLEEP_WAKE_CY...3         SET       5      0.40435    0.0065795      0.35423      0.12684 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP
GOBP_CIRCADIAN_SLEEP_WAKE_CY...4         SET      18       0.2426    0.0074874      0.19392      0.10547 GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP
GOBP_CIRCULATORY_SYSTEM_DEVE...          SET    1059   -0.0045304   -0.0010425     0.027557      0.56529 GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT
GOBP_CIRCULATORY_SYSTEM_PROC...          SET     552     0.094173     0.015866     0.037672    0.0062179 GOBP_CIRCULATORY_SYSTEM_PROCESS
GOBP_CITRATE_METABOLIC_PROCE...          SET       5      0.25728    0.0041864      0.43876      0.27881 GOBP_CITRATE_METABOLIC_PROCESS
GOBP_CITRATE_TRANSPORT                   SET       5      0.38463    0.0062586      0.41096      0.17466 GOBP_CITRATE_TRANSPORT
GOBP_CITRULLINE_BIOSYNTHETIC...          SET       4     -0.12701   -0.0018485       0.4663      0.60733 GOBP_CITRULLINE_BIOSYNTHETIC_PROCESS
GOBP_CITRULLINE_METABOLIC_PR...          SET       7     -0.47598   -0.0091635      0.33146      0.92449 GOBP_CITRULLINE_METABOLIC_PROCESS
GOBP_CLATHRIN_COATED_VESICLE...          SET       7      0.24658    0.0047472      0.35893      0.24605 GOBP_CLATHRIN_COATED_VESICLE_CARGO_LOADING
GOBP_CLATHRIN_COAT_ASSEMBLY              SET      15     -0.26492   -0.0074645      0.19528      0.91254 GOBP_CLATHRIN_COAT_ASSEMBLY
GOBP_CLATHRIN_DEPENDENT_ENDO...          SET      46     0.072313    0.0035652      0.11844      0.27075 GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_CLEAVAGE_FURROW_FORMATI...          SET       7    0.0012482    2.403e-05       0.3154      0.49842 GOBP_CLEAVAGE_FURROW_FORMATION
GOBP_CLEAVAGE_INVOLVED_IN_RR...          SET      28     0.072289    0.0027819      0.13856      0.30094 GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING
GOBP_CLUSTERING_OF_VOLTAGE_G...          SET       6      -0.1051   -0.0018734      0.39488      0.60494 GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS
GOBP_CMP_METABOLIC_PROCESS               SET       7    -0.025587  -0.00049261      0.31456      0.53241 GOBP_CMP_METABOLIC_PROCESS
GOBP_COBALAMIN_METABOLIC_PRO...          SET       9      0.26797    0.0058494      0.24549      0.13752 GOBP_COBALAMIN_METABOLIC_PROCESS
GOBP_COBALAMIN_TRANSPORT                 SET       9      0.53603     0.011701      0.30424     0.039055 GOBP_COBALAMIN_TRANSPORT
GOBP_COBALT_ION_TRANSPORT                SET       6      0.33327    0.0059403      0.32107      0.14965 GOBP_COBALT_ION_TRANSPORT
GOBP_COCHLEA_DEVELOPMENT                 SET      49    -0.037447   -0.0019053      0.12564      0.61717 GOBP_COCHLEA_DEVELOPMENT
GOBP_COCHLEA_MORPHOGENESIS               SET      23     -0.21383   -0.0074591       0.1822      0.87972 GOBP_COCHLEA_MORPHOGENESIS
GOBP_COENZYME_A_BIOSYNTHETIC...          SET      11     -0.26586   -0.0064156      0.28048       0.8284 GOBP_COENZYME_A_BIOSYNTHETIC_PROCESS
GOBP_COENZYME_A_METABOLIC_PR...          SET      18     0.083645    0.0025815      0.19926      0.33733 GOBP_COENZYME_A_METABOLIC_PROCESS
GOBP_COGNITION                           SET     300   -0.0077668  -0.00097127     0.050675      0.56091 GOBP_COGNITION
GOBP_COLLAGEN_ACTIVATED_SIGN...          SET      14     0.077021    0.0020966       0.2619      0.38435 GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY
GOBP_COLLAGEN_ACTIVATED_TYRO...          SET       9      0.36438    0.0079539      0.34558      0.14586 GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY
GOBP_COLLAGEN_BIOSYNTHETIC_P...          SET      41   -0.0071934  -0.00033486      0.13728      0.52089 GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS
GOBP_COLLAGEN_CATABOLIC_PROC...          SET      41     -0.10361   -0.0048231      0.13752      0.77439 GOBP_COLLAGEN_CATABOLIC_PROCESS
GOBP_COLLAGEN_FIBRIL_ORGANIZ...          SET      60      0.12969    0.0072994      0.10731      0.11344 GOBP_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_COLLAGEN_METABOLIC_PROC...          SET      93    -0.036498   -0.0025553     0.089964      0.65751 GOBP_COLLAGEN_METABOLIC_PROCESS
GOBP_COLLATERAL_SPROUTING                SET      25    0.0056141   0.00020416       0.1693      0.48677 GOBP_COLLATERAL_SPROUTING
GOBP_COLLATERAL_SPROUTING_IN...          SET       5     -0.10108   -0.0016448      0.29797      0.63279 GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY
GOBP_COLLECTING_DUCT_DEVELOP...          SET      16      0.32154    0.0093567      0.22653     0.077901 GOBP_COLLECTING_DUCT_DEVELOPMENT
GOBP_COLUMNAR_CUBOIDAL_EPITH...1         SET      47     0.045139    0.0022494      0.12802       0.3622 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT
GOBP_COLUMNAR_CUBOIDAL_EPITH...2         SET     114     -0.01657   -0.0012837     0.083103      0.57902 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_COLUMNAR_CUBOIDAL_EPITH...3         SET      12      0.43176     0.010882      0.24176     0.037068 GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION
GOBP_COMMA_SHAPED_BODY_MORPH...          SET       5    -0.027755  -0.00045162      0.44537      0.52484 GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS
GOBP_COMMISSURAL_NEURON_AXON...          SET      11      0.20741     0.005005       0.2986      0.24365 GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE
GOBP_COMMON_BILE_DUCT_DEVELO...          SET       5     -0.01147  -0.00018663        0.363       0.5126 GOBP_COMMON_BILE_DUCT_DEVELOPMENT
GOBP_COMMON_MYELOID_PROGENIT...          SET       8       0.1185    0.0024388      0.28047      0.33633 GOBP_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION
GOBP_COMMON_PARTNER_SMAD_PRO...          SET       7      0.14646    0.0028197      0.34713      0.33654 GOBP_COMMON_PARTNER_SMAD_PROTEIN_PHOSPHORYLATION
GOBP_COMPARTMENT_PATTERN_SPE...          SET       5     0.063373    0.0010312      0.43155      0.44163 GOBP_COMPARTMENT_PATTERN_SPECIFICATION
GOBP_COMPLEMENT_ACTIVATION               SET      55      0.03712    0.0020006      0.12594       0.3841 GOBP_COMPLEMENT_ACTIVATION
GOBP_COMPLEMENT_ACTIVATION_A...          SET      14      0.21324    0.0058049      0.24087        0.188 GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_COMPLEMENT_ACTIVATION_C...          SET      33      0.19187    0.0080149      0.16894      0.12803 GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_COMPLEMENT_ACTIVATION_L...          SET      11      -0.1158   -0.0027945      0.28816      0.65611 GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY
GOBP_COMPLEMENT_DEPENDENT_CY...          SET      13     -0.32674   -0.0085711      0.21573      0.93505 GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_COMPLEMENT_RECEPTOR_MED...          SET      11       0.6172     0.014894      0.31047     0.023417 GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_CONNECTIVE_TISSUE_DEVEL...          SET     264     0.073913    0.0086791     0.053474     0.083461 GOBP_CONNECTIVE_TISSUE_DEVELOPMENT
GOBP_CONNECTIVE_TISSUE_REPLA...1         SET      10     -0.27704   -0.0063744      0.29934      0.82264 GOBP_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_CONNECTIVE_TISSUE_REPLA...2         SET       5     -0.43077   -0.0070094      0.40277      0.85757 GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING
GOBP_CONSTITUTIVE_HETEROCHRO...          SET       9      0.04126   0.00090066      0.24754      0.43381 GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION
GOBP_CONSTITUTIVE_SECRETORY_...          SET       7     -0.56962    -0.010966      0.27507      0.98081 GOBP_CONSTITUTIVE_SECRETORY_PATHWAY
GOBP_CONVERGENT_EXTENSION                SET      15      0.11724    0.0033035      0.20201      0.28083 GOBP_CONVERGENT_EXTENSION
GOBP_CONVERGENT_EXTENSION_IN...1         SET       6      0.24999     0.004456      0.35148      0.23847 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION
GOBP_CONVERGENT_EXTENSION_IN...2         SET       9      0.15605    0.0034063      0.26511      0.27806 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION
GOBP_CONVERGENT_EXTENSION_IN...3         SET       5     -0.47417   -0.0077156      0.38496      0.89097 GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS
GOBP_COP9_SIGNALOSOME_ASSEMB...          SET       5      0.22797    0.0037095      0.39881      0.28379 GOBP_COP9_SIGNALOSOME_ASSEMBLY
GOBP_COPII_COATED_VESICLE_BU...          SET      41      0.18182    0.0084641      0.12523     0.073275 GOBP_COPII_COATED_VESICLE_BUDDING
GOBP_COPII_COATED_VESICLE_CA...          SET      15     0.060865    0.0017149      0.20854       0.3852 GOBP_COPII_COATED_VESICLE_CARGO_LOADING
GOBP_COPI_COATED_VESICLE_BUD...          SET       6    -0.011551   -0.0002059      0.31051      0.51484 GOBP_COPI_COATED_VESICLE_BUDDING
GOBP_COPPER_ION_HOMEOSTASIS              SET      13     0.009215   0.00024173      0.18763      0.48041 GOBP_COPPER_ION_HOMEOSTASIS
GOBP_COPPER_ION_IMPORT                   SET       5   -0.0079454  -0.00012929      0.32765      0.50967 GOBP_COPPER_ION_IMPORT
GOBP_COPPER_ION_TRANSMEMBRAN...          SET       5      0.14884    0.0024219      0.29123      0.30465 GOBP_COPPER_ION_TRANSMEMBRANE_TRANSPORT
GOBP_COPPER_ION_TRANSPORT                SET      13      0.22337    0.0058596      0.18149      0.10921 GOBP_COPPER_ION_TRANSPORT
GOBP_COPULATION                          SET      21     0.078001       0.0026      0.20373      0.35091 GOBP_COPULATION
GOBP_CORNEA_DEVELOPMENT_IN_C...          SET      12     -0.31015   -0.0078169      0.24727      0.89513 GOBP_CORNEA_DEVELOPMENT_IN_CAMERA_TYPE_EYE
GOBP_CORNIFICATION                       SET       9     0.086551    0.0018893      0.35272      0.40308 GOBP_CORNIFICATION
GOBP_CORNIFIED_ENVELOPE_ASSE...          SET       6       0.3739    0.0066645      0.37372      0.15855 GOBP_CORNIFIED_ENVELOPE_ASSEMBLY
GOBP_CORONARY_ARTERY_MORPHOG...          SET       9     0.097648    0.0021315      0.34797       0.3895 GOBP_CORONARY_ARTERY_MORPHOGENESIS
GOBP_CORONARY_VASCULATURE_DE...          SET      43    -0.027591   -0.0013153      0.13443      0.58131 GOBP_CORONARY_VASCULATURE_DEVELOPMENT
GOBP_CORONARY_VASCULATURE_MO...          SET      18     -0.15694   -0.0048436      0.20445      0.77864 GOBP_CORONARY_VASCULATURE_MORPHOGENESIS
GOBP_CORPUS_CALLOSUM_DEVELOP...          SET      25     0.087921    0.0031973      0.17814      0.31081 GOBP_CORPUS_CALLOSUM_DEVELOPMENT
GOBP_CORPUS_CALLOSUM_MORPHOG...          SET       5      0.25461    0.0041429      0.33686      0.22488 GOBP_CORPUS_CALLOSUM_MORPHOGENESIS
GOBP_CORTICAL_ACTIN_CYTOSKEL...          SET      40     0.096573    0.0044406      0.12745      0.22431 GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION
GOBP_CORTICAL_CYTOSKELETON_O...          SET      48       0.1467    0.0073875       0.1177      0.10631 GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION
GOBP_CORTICOSPINAL_TRACT_MOR...          SET       7     -0.21165   -0.0040747      0.33897      0.73381 GOBP_CORTICOSPINAL_TRACT_MORPHOGENESIS
GOBP_CORTICOSTEROID_HORMONE_...          SET      19      0.05508    0.0017465      0.18428      0.38251 GOBP_CORTICOSTEROID_HORMONE_SECRETION
GOBP_CORTICOSTEROID_RECEPTOR...          SET      14     0.010834   0.00029493      0.20569        0.479 GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY
GOBP_CORTICOSTERONE_SECRETION            SET       5     -0.31662    -0.005152      0.45186      0.75825 GOBP_CORTICOSTERONE_SECRETION
GOBP_CORTICOTROPIN_SECRETION             SET       6      0.33946    0.0060506      0.36543      0.17647 GOBP_CORTICOTROPIN_SECRETION
GOBP_CORTISOL_BIOSYNTHETIC_P...          SET      10     0.030537   0.00070261      0.31249      0.46108 GOBP_CORTISOL_BIOSYNTHETIC_PROCESS
GOBP_CORTISOL_METABOLIC_PROC...          SET      12      0.12569    0.0031679      0.26355      0.31671 GOBP_CORTISOL_METABOLIC_PROCESS
GOBP_CORTISOL_SECRETION                  SET       5      0.13879    0.0022584      0.30724      0.32574 GOBP_CORTISOL_SECRETION
GOBP_COTRANSLATIONAL_PROTEIN...          SET      22    -0.013676  -0.00046657      0.15285      0.53565 GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
GOBP_CRANIAL_GANGLION_DEVELO...          SET       5      0.63158     0.010277      0.41915     0.065938 GOBP_CRANIAL_GANGLION_DEVELOPMENT
GOBP_CRANIAL_NERVE_DEVELOPME...          SET      59     0.052641    0.0029382      0.11764      0.32727 GOBP_CRANIAL_NERVE_DEVELOPMENT
GOBP_CRANIAL_NERVE_FORMATION             SET      10    -0.091333   -0.0021015       0.3203      0.61223 GOBP_CRANIAL_NERVE_FORMATION
GOBP_CRANIAL_NERVE_MORPHOGEN...          SET      29   -0.0097513  -0.00038189      0.16749      0.52321 GOBP_CRANIAL_NERVE_MORPHOGENESIS
GOBP_CRANIAL_NERVE_STRUCTURA...          SET       9    -0.018601  -0.00040603      0.30855      0.52404 GOBP_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION
GOBP_CRANIAL_SKELETAL_SYSTEM...          SET      67     0.059539    0.0035406      0.10836      0.29136 GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT
GOBP_CRANIAL_SUTURE_MORPHOGE...          SET       8      -0.7683    -0.015812      0.35428      0.98494 GOBP_CRANIAL_SUTURE_MORPHOGENESIS
GOBP_CRANIOFACIAL_SUTURE_MOR...          SET      18     -0.29997   -0.0092581      0.21773      0.91584 GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS
GOBP_CRD_MEDIATED_MRNA_STABI...          SET      11    -0.028338  -0.00068382      0.29508      0.53825 GOBP_CRD_MEDIATED_MRNA_STABILIZATION
GOBP_CRISTAE_FORMATION                   SET      15      0.18632    0.0052497      0.18555      0.15766 GOBP_CRISTAE_FORMATION
GOBP_CUT_CATABOLIC_PROCESS               SET       5     -0.31964   -0.0052011      0.45402      0.75928 GOBP_CUT_CATABOLIC_PROCESS
GOBP_CYCLIC_GMP_AMP_TRANSMEM...          SET       5    -0.099913   -0.0016258      0.37084       0.6062 GOBP_CYCLIC_GMP_AMP_TRANSMEMBRANE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_CYCLIC_NUCLEOTIDE_BIOSY...          SET      19     -0.24346   -0.0077197      0.18732      0.90315 GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_CYCLIC_NUCLEOTIDE_CATAB...          SET      13      0.16162    0.0042397      0.23156       0.2426 GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS
GOBP_CYCLIC_NUCLEOTIDE_MEDIA...          SET      79    -0.028422   -0.0018347     0.096386      0.61596 GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING
GOBP_CYCLIC_NUCLEOTIDE_METAB...          SET      38     -0.13915   -0.0062368      0.13633       0.8463 GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS
GOBP_CYCLOOXYGENASE_PATHWAY              SET       9      0.24293    0.0053029      0.26059      0.17562 GOBP_CYCLOOXYGENASE_PATHWAY
GOBP_CYSTEINE_METABOLIC_PROC...          SET      12    -0.071563   -0.0018036      0.23129      0.62149 GOBP_CYSTEINE_METABOLIC_PROCESS
GOBP_CYTIDINE_METABOLIC_PROC...          SET      12     -0.11393   -0.0028715      0.32435       0.6373 GOBP_CYTIDINE_METABOLIC_PROCESS
GOBP_CYTIDINE_TO_URIDINE_EDI...          SET      12     0.048485     0.001222      0.35368      0.44548 GOBP_CYTIDINE_TO_URIDINE_EDITING
GOBP_CYTOCHROME_COMPLEX_ASSE...          SET      36      0.14983    0.0065364      0.11759      0.10131 GOBP_CYTOCHROME_COMPLEX_ASSEMBLY
GOBP_CYTOKINESIS                         SET     175     0.054071    0.0051817     0.060233      0.18468 GOBP_CYTOKINESIS
GOBP_CYTOKINETIC_PROCESS                 SET      39      0.12475    0.0056641      0.11834       0.1459 GOBP_CYTOKINETIC_PROCESS
GOBP_CYTOKINE_MEDIATED_SIGNA...          SET     434    -0.017717   -0.0026551     0.041854      0.66396 GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY
GOBP_CYTOKINE_PRODUCTION                 SET     720    0.0083887    0.0016067     0.032269      0.39745 GOBP_CYTOKINE_PRODUCTION
GOBP_CYTOKINE_PRODUCTION_INV...1         SET     115     0.082772    0.0064405     0.078779      0.14671 GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_CYTOKINE_PRODUCTION_INV...2         SET      54      0.02128    0.0011365      0.11365      0.42573 GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_CYTOLYSIS                           SET      22      0.24243    0.0082709      0.19646      0.10862 GOBP_CYTOLYSIS
GOBP_CYTOLYSIS_BY_HOST_OF_SY...          SET       7     0.081455    0.0015682      0.30067      0.39323 GOBP_CYTOLYSIS_BY_HOST_OF_SYMBIONT_CELLS
GOBP_CYTOPLASMIC_MICROTUBULE...          SET      58     -0.03565    -0.001973     0.098607      0.64115 GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION
GOBP_CYTOPLASMIC_SEQUESTERIN...1         SET       5     -0.28899   -0.0047024      0.37355      0.78042 GOBP_CYTOPLASMIC_SEQUESTERING_OF_NF_KAPPAB
GOBP_CYTOPLASMIC_SEQUESTERIN...2         SET      17    -0.097745   -0.0029318      0.20204      0.68573 GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN
GOBP_CYTOPLASMIC_SEQUESTERIN...3         SET      12      -0.1133   -0.0028555      0.24412      0.67871 GOBP_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR
GOBP_CYTOPLASMIC_TRANSLATION             SET     146    -0.033988   -0.0029773     0.063065      0.70503 GOBP_CYTOPLASMIC_TRANSLATION
GOBP_CYTOPLASMIC_TRANSLATION...1         SET      12     0.045965    0.0011585      0.21684      0.41606 GOBP_CYTOPLASMIC_TRANSLATIONAL_ELONGATION
