Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_GP_level2	Astrocyte_Gja1_Crym.5_2	15002	-0.0074564	-0.01965	0.0057404	0.90301	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Opalin.4_3	15002	-0.0059443	-0.016773	0.0044836	0.90753	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1	15002	-0.0084561	-0.023618	0.005586	0.93495	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Mgp.9_1	15002	-0.0082502	-0.023578	0.0041394	0.97686	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Acta2.8_1	15002	-0.012572	-0.034108	0.0047099	0.99619	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Ifitm1.9_3	15002	-0.011456	-0.032513	0.0039491	0.99814	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Lmcd1.8_3	15002	-0.0097477	-0.029977	0.0032382	0.99869	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Pappa2.8_5	15002	-0.008587	-0.026999	0.0027187	0.99921	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Lcn2.7_4	15002	-0.014709	-0.041175	0.0044836	0.99948	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Car4.7_5	15002	-0.017224	-0.04736	0.0048736	0.99979	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Cdkn1c.7_2	15002	-0.01733	-0.047397	0.0048357	0.99983	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Kcnj8.8_2	15002	-0.014606	-0.042915	0.0040086	0.99987	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Apold1.7_1	15002	-0.017718	-0.04935	0.0046062	0.99994	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Angpt2.7_6	15002	-0.018599	-0.051235	0.0047934	0.99995	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Rgs5.8_4	15002	-0.019811	-0.054161	0.0048243	0.99998	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Col15a1.9_2	15002	-0.01615	-0.046507	0.0039535	0.99998	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Mgp.7_3	15002	-0.019345	-0.054229	0.004365	1	1	1
DropViz_FC_level2	Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3	15002	0.040619	0.11063	0.0098893	2.0123e-05	0.001629963	0.011369495
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Calb1.6_1	15002	0.037685	0.10244	0.0094489	3.3439e-05	0.002708559	0.018893035
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Ndst4.6_2	15002	0.035223	0.097127	0.0090671	5.1472e-05	0.004169232	0.02908168
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Kit.3_12	15002	0.03786	0.10472	0.0098816	6.4004e-05	0.005184324	0.03616226
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Fos.6_5	15002	0.032974	0.090918	0.0090432	0.00013352	0.01081512	0.0754388
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Deptor.6_4	15002	0.035709	0.097271	0.010298	0.00026356	0.02134836	0.1489114
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Nefm.7_6	15002	0.030418	0.082887	0.0095211	0.0007012	0.0567972	0.396178
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Pcdh11x.1_6	15002	0.027171	0.074808	0.0085889	0.00078109	0.06326829	0.44131585
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Fos.3_13	15002	0.028702	0.080093	0.0091347	0.00084036	0.06806916	0.4748034
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Efna5.3_3	15002	0.030058	0.082504	0.0098414	0.0011304	0.0915624	0.638676
DropViz_FC_level2	Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10	15002	0.026339	0.073268	0.0086696	0.0011925	0.0965925	0.6737625
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Slc30a3.3_5	15002	0.026356	0.072596	0.0090778	0.0018486	0.1497366	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Sema5a.3_1	15002	0.028326	0.077753	0.0097845	0.0018991	0.1538271	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Lypd1.3_7	15002	0.027772	0.076418	0.0098037	0.0023102	0.1871262	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Lsamp.7_3	15002	0.026177	0.071532	0.0095464	0.0030569	0.2476089	1
DropViz_FC_level2	NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8	15002	0.026657	0.073693	0.009757	0.0031505	0.2551905	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Etv1.3_2	15002	0.022617	0.063824	0.0085071	0.0039281	0.3181761	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Bdnf.3_11	15002	0.017486	0.050656	0.0066233	0.0041498	0.3361338	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Sema3c.3_9	15002	0.023806	0.065797	0.0094626	0.0059443	0.4814883	1
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7_Nr4a2.5_1	15002	0.023097	0.063197	0.0092965	0.0064928	0.5259168	1
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Nefm.2_8	15002	0.0189	0.051785	0.0076303	0.006631	0.537111	1
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb.2_7	15002	0.019869	0.054511	0.0082857	0.0082483	0.6681123	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Nnat.7_2	15002	0.020244	0.056419	0.0085047	0.0086561	0.7011441	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Cyp26b1.3_4	15002	0.02225	0.061337	0.0096154	0.010342	0.837702	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Cadm2.7_5	15002	0.013654	0.038024	0.0060962	0.012563	1	1
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Slc24a2.3_6	15002	0.014921	0.041645	0.0067049	0.013035	1	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Fos.7_4	15002	0.009165	0.028154	0.0044307	0.019305	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Crim1.1_9	15002	0.01429	0.040824	0.0069619	0.020063	1	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Ndnf.7_1	15002	0.01789	0.049497	0.0087162	0.020069	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Dpy19l1.1_7	15002	0.013959	0.039751	0.0068904	0.021398	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Reln.1_2	15002	0.017724	0.048946	0.0089476	0.023814	1	1
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Tshz2.7_7	15002	0.015603	0.043433	0.00791	0.024284	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Unc5b.2_6	15002	0.011638	0.03346	0.0061456	0.029145	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3.1_1	15002	0.016518	0.045395	0.0087577	0.029647	1	1
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2	15002	0.013761	0.039129	0.0073076	0.029858	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Necab1.2_9	15002	0.015833	0.043221	0.0084297	0.030182	1	1
DropViz_FC_level2	Neuron_Gad1Gad2-Th_Nr4a2.2_10	15002	0.011142	0.031099	0.007237	0.061833	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Dpy19l1.1_8	15002	0.0082988	0.024497	0.0054859	0.065184	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Sncg.1_11	15002	0.011087	0.030909	0.0076577	0.073852	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Crh.2_4	15002	0.009458	0.026142	0.0081199	0.12206	1	1
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Drd1.6_6	15002	0.0031731	0.0099325	0.0027762	0.12653	1	1
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1	15002	0.010587	0.029082	0.0098773	0.1419	1	1
DropViz_FC_level2	Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.1_10	15002	0.0080825	0.022387	0.0078082	0.15031	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Nnat.1_3	15002	0.005887	0.017084	0.006101	0.1673	1	1
DropViz_FC_level2	Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.1_5	15002	0.0077107	0.021213	0.0084398	0.18047	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Calb2.2_3	15002	0.0063116	0.017802	0.0072608	0.19236	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Chodl.2_1	15002	0.0043787	0.012464	0.0059991	0.23273	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Crispld2.1_4	15002	0.0047203	0.013207	0.0074338	0.26273	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Nr2f2.2_5	15002	0.0047172	0.013127	0.0077111	0.27036	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Pdyn.2_2	15002	0.0032242	0.0088855	0.0077896	0.33947	1	1
DropViz_FC_level2	Microglia_C1qb_Tmem119-Fos.11_4	15002	0.0010416	0.0032959	0.0027166	0.35071	1	1
DropViz_FC_level2	Macrophage_C1qb_Mrc1.11_3	15002	-0.0015808	-0.0044264	0.0041452	0.64853	1	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Ptgds.9_4	15002	-0.0028605	-0.0074724	0.0063185	0.67462	1	1
DropViz_FC_level2	Microglia_C1qb_Tmem119.11_1	15002	-0.0029654	-0.0078088	0.0057089	0.69827	1	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Igsf8-Ctps.9_2	15002	-0.0033592	-0.0092722	0.0047493	0.7603	1	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Klk6.9_5	15002	-0.0043276	-0.011515	0.0057957	0.77237	1	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Igsf8.9_1	15002	-0.0043097	-0.011346	0.0057439	0.77346	1	1
DropViz_FC_level2	Astrocyte_Gja1.8_1	15002	-0.0081319	-0.021026	0.0060693	0.90984	1	1
DropViz_FC_level2	Neuron_Slc17a6_Reln.11_2	15002	-0.0045601	-0.014545	0.0033869	0.9109	1	1
DropViz_FC_level2	Astrocyte_Gja1_Myoc.8_2	15002	-0.0080645	-0.02096	0.0058293	0.91672	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Opalin.10_4	15002	-0.0062181	-0.017655	0.0042926	0.92626	1	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Kif5b.9_3	15002	-0.009474	-0.025015	0.0059946	0.94298	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Bmp4-Gpr17.10_6	15002	-0.0089167	-0.025296	0.0054948	0.94767	1	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Lrg1.12_5	15002	-0.0063133	-0.019047	0.0034105	0.96791	1	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Coch.14_3	15002	-0.0074247	-0.021465	0.0038565	0.97289	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Bmp4-_Ptgds.10_5	15002	-0.010561	-0.0294	0.0054706	0.97321	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Pdgfa.10_3	15002	-0.010266	-0.028556	0.0052691	0.9743	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Cspg5.10_1	15002	-0.013878	-0.037915	0.0064988	0.98363	1	1
DropViz_FC_level2	Endothelial_Tip_Dcn_1500015O10Rik.14_1	15002	-0.0095662	-0.026965	0.0044082	0.98499	1	1
DropViz_FC_level2	Mural_Rgs5Acta2_Abcc9.13_3	15002	-0.01009	-0.028627	0.0046032	0.9858	1	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Inmt.14_5	15002	-0.0081769	-0.025259	0.0031663	0.99509	1	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Dapl1.14_2	15002	-0.011198	-0.031581	0.0041509	0.9965	1	1
DropViz_FC_level2	Mural_Rgs5Acta2_Ccnd1.13_2	15002	-0.015217	-0.040815	0.0049643	0.99891	1	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Col15a1.14_4	15002	-0.015247	-0.041894	0.0048904	0.99909	1	1
DropViz_FC_level2	Polydendrocyte_Tnr_Dlx1.10_2	15002	-0.014272	-0.040846	0.0044912	0.99926	1	1
DropViz_FC_level2	Mural_Rgs5Acta2_Cnn1.13_1	15002	-0.015766	-0.042094	0.0049331	0.9993	1	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Car4.12_3	15002	-0.01847	-0.049448	0.0051548	0.99983	1	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Cfh.12_4	15002	-0.018271	-0.049177	0.0049612	0.99988	1	1
DropViz_FC_level2	Mural_Rgs5Acta2_Col3a1.13_4	15002	-0.013742	-0.040576	0.0036843	0.9999	1	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Gkn3.12_1	15002	-0.020086	-0.05352	0.0051302	0.99995	1	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Mgp.12_2	15002	-0.01605	-0.045676	0.0040177	0.99997	1	1
DropViz_ENT_level2	Neuron_Slc17a6_Pitx2.4_6	15002	0.018608	0.050913	0.0056106	0.00045674	0.0159859	0.2580581
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Ntng1.4_8	15002	0.014531	0.041527	0.004756	0.0011263	0.0394205	0.6363595
DropViz_ENT_level2	Neuron_Gad1Gad2_Six3-Pvalb.4_2	15002	0.014882	0.042602	0.0052051	0.0021276	0.074466	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Gfra2.4_7	15002	0.015223	0.041804	0.0058183	0.0044469	0.1556415	1
DropViz_ENT_level2	Neuron_Slc17a7_Zbtb20.4_1	15002	0.0086102	0.026773	0.0035257	0.0073065	0.2557275	1
DropViz_ENT_level2	Neuron_Gad1Gad2-Slc17a6_Cbln1.4_3	15002	0.011265	0.032523	0.0048189	0.0097071	0.3397485	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Dlk1.4_4	15002	0.013044	0.035529	0.0058641	0.013068	0.45738	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Spp1.4_9	15002	0.0092833	0.02705	0.0042458	0.014399	0.503965	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Tcf7l2.4_5	15002	0.008814	0.026142	0.0045341	0.025962	0.90867	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Ndrg2.1_3	15002	0.0086173	0.023156	0.0070375	0.1104	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Ctps.1_5	15002	0.0072611	0.019921	0.0059564	0.11143	1	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Otx2.4_11	15002	0.0035197	0.011473	0.0029612	0.11731	1	1
DropViz_ENT_level2	Neuron_Gad1Gad2-Chat.4_12	15002	0.0035314	0.011183	0.0030763	0.12551	1	1
DropViz_ENT_level2	Neuron_Gad1Gad2_Pmch.4_10	15002	0.0032939	0.010444	0.0030019	0.13628	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Ndrg2.8_2	15002	0.0043382	0.011621	0.0046094	0.17332	1	1
DropViz_ENT_level2	Polydendrocyte_Tnr_Ctps.5_3	15002	0.0036707	0.01037	0.0052481	0.24214	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Junb.3_6	15002	0.0018192	0.0055513	0.0027634	0.25517	1	1
DropViz_ENT_level2	Astrocyte_Gja1_Myoc.7_1	15002	0.0021831	0.0064512	0.0040212	0.29361	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Klk6.1_2	15002	0.0028603	0.0077102	0.0063729	0.32678	1	1
DropViz_ENT_level2	Polydendrocyte_Tnr_Cspg5.6_1	15002	0.0018859	0.0054153	0.0052845	0.3606	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Il33.1_4	15002	0.00082438	0.0022125	0.0067986	0.45174	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Serpinb1a.1_1	15002	0.00023466	0.00063136	0.0067122	0.48606	1	1
DropViz_ENT_level2	Oligodendrocyte_Trf_Cldn11.8_1	15002	-0.00051499	-0.0014689	0.0045742	0.54482	1	1
DropViz_ENT_level2	Polydendrocyte_Tnr_Bmp4.5_1	15002	-0.00086539	-0.0025215	0.0052783	0.56511	1	1
DropViz_ENT_level2	Astrocyte_Gja1_Htra1.7_2	15002	-0.0024394	-0.0066307	0.0054285	0.67342	1	1
DropViz_ENT_level2	Polydendrocyte_Tnr_Pdgfa.5_2	15002	-0.007464	-0.021242	0.0054105	0.91613	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Pdgfa.3_3	15002	-0.006381	-0.019808	0.0032134	0.97646	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Ccnd1.3_4	15002	-0.011873	-0.03448	0.0042492	0.9974	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Vwf.2_2	15002	-0.012039	-0.035006	0.0042702	0.99759	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Tgfb2.2_3	15002	-0.013797	-0.039106	0.0048436	0.9978	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Car4.2_1	15002	-0.01423	-0.039991	0.0049318	0.99804	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Cnn1.3_5	15002	-0.011937	-0.035152	0.0039246	0.99882	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Gkn3.2_4	15002	-0.015578	-0.043969	0.004805	0.99941	1	1
DropViz_ENT_level2	Endothelial_Tip_Dcn.3_2	15002	-0.012764	-0.038791	0.0034116	0.99991	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Kcnj8.3_1	15002	-0.014188	-0.043271	0.0036304	0.99995	1	1
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Cadm1.3_3	15002	0.018626	0.05572	0.0045264	1.9479e-05	0.000486975	0.011005635
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Rab3b.3_2	15002	0.018184	0.052881	0.0051686	0.00021803	0.00545075	0.12318695
DropViz_CB_level2	Neuron_Slc17a7_Gabra6.1_1	15002	0.02173	0.061216	0.0063543	0.00031435	0.00785875	0.17760775
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Nefh.3_1	15002	0.015803	0.044805	0.0053374	0.0015363	0.0384075	0.8680095
DropViz_CB_level2	Neuron_Gad1Gad2_Pcp2.2_1	15002	0.014316	0.040754	0.0049578	0.0019442	0.048605	1
DropViz_CB_level2	Neuron_Gad1Gad2_Lgi2.4_2	15002	0.01191	0.034753	0.0046292	0.0050492	0.12623	1
DropViz_CB_level2	Neuron_Slc17a6_Nrgn.4_3	15002	0.008324	0.02581	0.0037099	0.012434	0.31085	1
DropViz_CB_level2	Neuron_Slc17a6_Sln.4_1	15002	0.010069	0.029608	0.0049206	0.020372	0.5093	1
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Chrm2.3_4	15002	0.0086957	0.025852	0.004522	0.027253	0.681325	1
DropViz_CB_level2	Oligodendrocyte_Trf_Klk6.6_2	15002	0.0065919	0.019134	0.004038	0.051302	1	1
DropViz_CB_level2	Oligodendroyte_Trf_Il33.6_1	15002	0.0060275	0.016642	0.0054135	0.13277	1	1
DropViz_CB_level2	Microglia_C1qb_Mrc1-Tmem119.5_1	15002	0.001261	0.0038908	0.0032361	0.3484	1	1
DropViz_CB_level2	Gja1_Htra1.8_2	15002	0.0008155	0.0023147	0.0049066	0.434	1	1
DropViz_CB_level2	Astrocyte_Gja_Slc1a3.7_1	15002	2.5867e-05	7.0496e-05	0.0058693	0.49824	1	1
DropViz_CB_level2	Gja1_Gfap.8_1	15002	-7.8397e-05	-0.00024375	0.0032464	0.50963	1	1
DropViz_CB_level2	Mural_Acta2Rgs5_Acta2.11_3	15002	-0.0029872	-0.0090611	0.003674	0.79191	1	1
DropViz_CB_level2	Polydendrocyte_Tnr_Tnr.6_3	15002	-0.0026886	-0.0082869	0.0032788	0.79388	1	1
DropViz_CB_level2	Choroid_Plexus_Ttr.9_1	15002	-0.0055867	-0.015479	0.004123	0.91228	1	1
DropViz_CB_level2	Endothelial_Tip_Dcn_Nnat.11_1	15002	-0.0081048	-0.023397	0.003858	0.98216	1	1
DropViz_CB_level2	Endothelial_Stalk_Flt1_Lrg1.10_3	15002	-0.0098724	-0.02936	0.0042988	0.98917	1	1
DropViz_CB_level2	Mural_Acta2Rgs5_Kcnj8.11_4	15002	-0.0073518	-0.023258	0.0029968	0.99291	1	1
DropViz_CB_level2	Endothelial_Tip_Dcn_Apod.11_2	15002	-0.0092058	-0.027235	0.0034802	0.99591	1	1
DropViz_CB_level2	Endothelial_Stalk_Flt1_Car4.10_2	15002	-0.011836	-0.034966	0.0043146	0.99695	1	1
DropViz_CB_level2	Mural_Acta2Rgs5_Rgs5.11_5	15002	-0.0085453	-0.02673	0.0030245	0.99764	1	1
DropViz_CB_level2	Endothelial_Stalk_Flt1_Mgp.10_1	15002	-0.017754	-0.052694	0.0042239	0.99999	1	1
