# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Gad1Gad2-Slc17a8_Synp...      COVAR   15002    0.0027397    0.0078497    0.0062942      0.33168 Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.4_4
Neuron_Gad1Gad2_Synpr-Sncg.4...      COVAR   15002   0.00042239    0.0012231    0.0062111      0.47289 Neuron_Gad1Gad2_Synpr-Sncg.4_5
Neuron_Gad1Gad2_Synpr-Nnat.4...      COVAR   15002   -0.0008261   -0.0024955    0.0050601      0.56484 Neuron_Gad1Gad2_Synpr-Nnat.4_6
Neuron_Gad1Gad2_Synpr-Crispl...      COVAR   15002   -0.0070795    -0.020185    0.0065585      0.85979 Neuron_Gad1Gad2_Synpr-Crispld2.4_7
Neuron_Gad1Gad2-Chat_Synpr-S...      COVAR   15002     0.018102     0.050481    0.0081077     0.012794 Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.4_8
Neuron_Gad1Gad2_Synpr-Pcdh11...      COVAR   15002     0.015914     0.044505    0.0078982      0.02197 Neuron_Gad1Gad2_Synpr-Pcdh11x.4_9
Neuron_Gad1Gad2_Pvalb-Unc5b....      COVAR   15002    0.0023641    0.0072602    0.0041857       0.2861 Neuron_Gad1Gad2_Pvalb-Unc5b.5_1
Neuron_Gad1Gad2_Pvalb-Nefm.5...      COVAR   15002     0.025271     0.068979    0.0080211    0.0008165 Neuron_Gad1Gad2_Pvalb-Nefm.5_2
Neuron_Gad1Gad2_Pvalb-Cartpt...      COVAR   15002     0.017536     0.048228    0.0081662      0.01589 Neuron_Gad1Gad2_Pvalb-Cartpt.5_3
Neuron_Gad1Gad2-Th_Nr4a2.5_4         COVAR   15002     0.011561     0.035075    0.0045143    0.0052259 Neuron_Gad1Gad2-Th_Nr4a2.5_4
Neuron_Gad1Gad2_Sst-Crh.5_5          COVAR   15002  -0.00050924   -0.0014332    0.0071589      0.52835 Neuron_Gad1Gad2_Sst-Crh.5_5
Neuron_Gad1Gad2_Sst-Pdyn.5_6         COVAR   15002    0.0068558     0.018798    0.0080905       0.1984 Neuron_Gad1Gad2_Sst-Pdyn.5_6
Neuron_Gad1Gad2_Sst-Nr2f2.5_7        COVAR   15002    0.0020614    0.0060856    0.0053701      0.35054 Neuron_Gad1Gad2_Sst-Nr2f2.5_7
Neuron_Slc17a7-Slc17a6_Shisa...      COVAR   15002    0.0048885     0.013489     0.010977      0.32804 Neuron_Slc17a7-Slc17a6_Shisa8.6_1
Neuron_Slc17a7-Slc17a6_Tshz2...2     COVAR   15002    0.0056291     0.017066    0.0052328      0.14103 Neuron_Slc17a7-Slc17a6_Tshz2-Fos.6_2
Neuron_Slc17a7-Slc17a6_Tshz2...6     COVAR   15002    0.0042248     0.012037    0.0085397       0.3104 Neuron_Slc17a7-Slc17a6_Tshz2-Rasd1.6_3
Neuron_Slc17a7-Slc17a6_Tshz2...3     COVAR   15002    0.0041836     0.012207    0.0066098      0.26339 Neuron_Slc17a7-Slc17a6_Tshz2-Nnat.6_4
Neuron_Slc17a7-Slc17a6_Tshz2...1     COVAR   15002      0.01997      0.05509     0.010337     0.026699 Neuron_Slc17a7-Slc17a6_Tshz2-Cabp7.6_5
Neuron_Slc17a7-Slc17a6_Tshz2...4     COVAR   15002     0.023396     0.064632     0.011088     0.017438 Neuron_Slc17a7-Slc17a6_Tshz2-Npnt.6_6
Neuron_Slc17a7-Slc17a6_Tshz2...5     COVAR   15002     0.016319     0.046052    0.0087787     0.031532 Neuron_Slc17a7-Slc17a6_Tshz2-Prlr.6_7
Neuron_Slc17a7-Slc17a8_Fezf2...      COVAR   15002    0.0082693     0.023272     0.008828      0.17446 Neuron_Slc17a7-Slc17a8_Fezf2-Slc17a8.7_1
Neuron_Slc17a7-Slc17a6_Fezf2...2     COVAR   15002  -0.00017877  -0.00049727    0.0092571       0.5077 Neuron_Slc17a7-Slc17a6_Fezf2-Htr2c.7_2
Neuron_Slc17a7-Slc17a6_Fezf2...1     COVAR   15002    0.0044987     0.012891    0.0076211       0.2775 Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3
Astrocyte_Gja1_Igfbp2.8_1            COVAR   15002   -0.0099497    -0.026026     0.005659      0.96063 Astrocyte_Gja1_Igfbp2.8_1
Astrocyte_Gja1_Myoc.8_2              COVAR   15002    -0.010041    -0.026151    0.0056946      0.96106 Astrocyte_Gja1_Myoc.8_2
Astrocyte_Gja1_Sparc.8_3             COVAR   15002   -0.0075858    -0.020082    0.0054599      0.91763 Astrocyte_Gja1_Sparc.8_3
Oligodendrocyte_Tfr_Ctps.9_1         COVAR   15002   -0.0020953   -0.0056031    0.0054663      0.64925 Oligodendrocyte_Tfr_Ctps.9_1
Oligodendrocyte_Tfr_Tmem2.9_2        COVAR   15002   -0.0060489     -0.01819    0.0036357      0.95191 Oligodendrocyte_Tfr_Tmem2.9_2
Oligodendrocyte_Tfr_Klk6.9_3         COVAR   15002   -0.0062732    -0.017109    0.0051303      0.88928 Oligodendrocyte_Tfr_Klk6.9_3
Oligodendrocyte_Tfr_Il33.9_4         COVAR   15002   -0.0054081    -0.014377    0.0058484      0.82244 Oligodendrocyte_Tfr_Il33.9_4
Oligodendrocyte_Tfr_Sez6.9_5         COVAR   15002   -0.0031474   -0.0086489    0.0050855        0.732 Oligodendrocyte_Tfr_Sez6.9_5
