# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Nxph3-Ajap1.3...      COVAR   15002     0.016595     0.047572     0.007392      0.01239 Neuron_Slc17a7_Nxph3-Ajap1.3_11
Neuron_Slc17a7-Slc17a6_Nxph3...1     COVAR   15002     0.009047     0.025216    0.0086795      0.14864 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Htr2c.3_2
Neuron_Slc17a7-Slc17a6_Nxph3...2     COVAR   15002     0.015599     0.043618    0.0085226     0.033612 Neuron_Slc17a7-Slc17a6_Nxph3-Cbln2-Kcnh8.3_3
Neuron_Slc17a7_Nxph3-Hpcal1-...2     COVAR   15002    0.0015829    0.0049552    0.0040089      0.34648 Neuron_Slc17a7_Nxph3-Hpcal1-Tpbg.3_4
Neuron_Slc17a7_Nxph3-Hpcal1-...1     COVAR   15002     0.010658     0.032542    0.0049004     0.014827 Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5
Neuron_Slc17a7_Nxph3-Hpcal-I...      COVAR   15002     0.021552     0.060062    0.0098697     0.014504 Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6
Neuron_Slc17a7_Nxph3-Hpcal-K...      COVAR   15002     0.018889     0.052733    0.0094235     0.022521 Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7
Neuron_Slc17a7_Nxph3-Cplx3-H...      COVAR   15002     0.015495      0.04386    0.0080334     0.026887 Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8
Neuron_Slc17a7_Nxph3-Cplx3-P...      COVAR   15002     0.011909      0.03463     0.006126     0.025956 Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9
Neuron_Slc17a7_C1ql2-Cck.4_1         COVAR   15002     0.026304     0.073071    0.0089362    0.0016253 Neuron_Slc17a7_C1ql2-Cck.4_1
Neuron_Slc17a7_C1ql2-Penk.4_2        COVAR   15002     0.034184     0.094963    0.0090831   8.4138e-05 Neuron_Slc17a7_C1ql2-Penk.4_2
Neuron_Slc17a7_Fibcd1-Lypd1....      COVAR   15002     0.026974     0.075097     0.010243    0.0042317 Neuron_Slc17a7_Fibcd1-Lypd1.5_1
Neuron_Slc17a7_Reln.5_10             COVAR   15002     0.010967     0.031717    0.0063172     0.041286 Neuron_Slc17a7_Reln.5_10
Neuron_Slc17a7_Cbln1-Gpr88.5...      COVAR   15002     0.025065     0.069373    0.0093139    0.0035643 Neuron_Slc17a7_Cbln1-Gpr88.5_11
Neuron_Slc17a7_Cbln1-Trps1.5...      COVAR   15002     0.023934     0.068429    0.0072986   0.00052169 Neuron_Slc17a7_Cbln1-Trps1.5_12
Neuron_Slc17a7_Ptgfr.5_13            COVAR   15002    0.0017815    0.0053131    0.0055885      0.37495 Neuron_Slc17a7_Ptgfr.5_13
Neuron_Slc17a7_Fezf2-Efna5.5...      COVAR   15002      0.02097     0.057949    0.0091978     0.011316 Neuron_Slc17a7_Fezf2-Efna5.5_14
