# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Astrocyte_Gja1_Gfap.5_1              COVAR   15002   -0.0061464    -0.016037    0.0061031      0.84305 Astrocyte_Gja1_Gfap.5_1
Astrocyte_Gja1_Crym.5_2              COVAR   15002   -0.0074564     -0.01965    0.0057404      0.90301 Astrocyte_Gja1_Crym.5_2
Ependymal_Ccdc153.6_1                COVAR   15002   -0.0043351     -0.01271    0.0033972      0.89903 Ependymal_Ccdc153.6_1
Endothelial_Stalk_Flt1_Apold...      COVAR   15002    -0.017718     -0.04935    0.0046062      0.99994 Endothelial_Stalk_Flt1_Apold1.7_1
Endothelial_Stalk_Flt1_Cdkn1...      COVAR   15002     -0.01733    -0.047397    0.0048357      0.99983 Endothelial_Stalk_Flt1_Cdkn1c.7_2
Endothelial_Stalk_Flt1_Mgp.7...      COVAR   15002    -0.019345    -0.054229     0.004365            1 Endothelial_Stalk_Flt1_Mgp.7_3
Endothelial_Stalk_Flt1_Lcn2....      COVAR   15002    -0.014709    -0.041175    0.0044836      0.99948 Endothelial_Stalk_Flt1_Lcn2.7_4
Endothelial_Stalk_Flt1_Car4....      COVAR   15002    -0.017224     -0.04736    0.0048736      0.99979 Endothelial_Stalk_Flt1_Car4.7_5
Endothelial_Stalk_Flt1_Angpt...      COVAR   15002    -0.018599    -0.051235    0.0047934      0.99995 Endothelial_Stalk_Flt1_Angpt2.7_6
Mural_Rgs5Acta2_Acta2.8_1            COVAR   15002    -0.012572    -0.034108    0.0047099      0.99619 Mural_Rgs5Acta2_Acta2.8_1
Mural_Rgs5Acta2_Kcnj8.8_2            COVAR   15002    -0.014606    -0.042915    0.0040086      0.99987 Mural_Rgs5Acta2_Kcnj8.8_2
Mural_Rgs5Acta2_Lmcd1.8_3            COVAR   15002   -0.0097477    -0.029977    0.0032382      0.99869 Mural_Rgs5Acta2_Lmcd1.8_3
Mural_Rgs5Acta2_Rgs5.8_4             COVAR   15002    -0.019811    -0.054161    0.0048243      0.99998 Mural_Rgs5Acta2_Rgs5.8_4
Mural_Rgs5Acta2_Pappa2.8_5           COVAR   15002    -0.008587    -0.026999    0.0027187      0.99921 Mural_Rgs5Acta2_Pappa2.8_5
Endothelial_Tip_Dcn_Mgp.9_1          COVAR   15002   -0.0082502    -0.023578    0.0041394      0.97686 Endothelial_Tip_Dcn_Mgp.9_1
Endothelial_Tip_Dcn_Col15a1....      COVAR   15002     -0.01615    -0.046507    0.0039535      0.99998 Endothelial_Tip_Dcn_Col15a1.9_2
