# TOTAL_GENES = 15002
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Parm1_Cadm2.7...     COVAR   15002     0.013654     0.038024    0.0060962     0.012563 Neuron_Slc17a7_Parm1_Cadm2.7_5
Neuron_Slc17a7_Parm1_Nefm.7_6       COVAR   15002     0.030418     0.082887    0.0095211    0.0007012 Neuron_Slc17a7_Parm1_Nefm.7_6
Neuron_Slc17a7_Parm1_Tshz2.7...     COVAR   15002     0.015603     0.043433      0.00791     0.024284 Neuron_Slc17a7_Parm1_Tshz2.7_7
Astrocyte_Gja1.8_1                  COVAR   15002   -0.0081319    -0.021026    0.0060693      0.90984 Astrocyte_Gja1.8_1
Astrocyte_Gja1_Myoc.8_2             COVAR   15002   -0.0080645     -0.02096    0.0058293      0.91672 Astrocyte_Gja1_Myoc.8_2
Oligodendrocyte_Tnf_Igsf8.9_1       COVAR   15002   -0.0043097    -0.011346    0.0057439      0.77346 Oligodendrocyte_Tnf_Igsf8.9_1
Oligodendrocyte_Tnf_Igsf8-Ct...     COVAR   15002   -0.0033592   -0.0092722    0.0047493       0.7603 Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
Oligodendrocyte_Tnf_Kif5b.9_3       COVAR   15002    -0.009474    -0.025015    0.0059946      0.94298 Oligodendrocyte_Tnf_Kif5b.9_3
Oligodendrocyte_Tnf_Ptgds.9_4       COVAR   15002   -0.0028605   -0.0074724    0.0063185      0.67462 Oligodendrocyte_Tnf_Ptgds.9_4
Oligodendrocyte_Tnf_Klk6.9_5        COVAR   15002   -0.0043276    -0.011515    0.0057957      0.77237 Oligodendrocyte_Tnf_Klk6.9_5
