Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Miscellaneous	16891	0.00117	0.0028355	0.009008	0.44833	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Oligodendrocyte	16891	0.00092363	0.0013769	0.0071629	0.4487	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16891	0.00092092	0.0020456	0.010373	0.46463	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	MGE_interneuron	16891	8.9747e-06	1.9152e-05	0.01218	0.49971	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Oligodendrocyte_precursor	16891	-0.001061	-0.0018135	0.0083757	0.5504	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Astrocyte	16891	-0.0043413	-0.0070652	0.0071254	0.72883	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Splatter	16891	-0.0073496	-0.015977	0.012014	0.72964	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Deep_layer_near_projecting	16891	-0.0064589	-0.015127	0.0093931	0.75415	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Vascular	16891	-0.0059482	-0.0074934	0.0073697	0.79019	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Fibroblast	16891	-0.014961	-0.020946	0.0069592	0.98421	1	1
13_Siletti_CerebralCortex.LIG.Idg_Human_2022_level2	Microglia	16891	-0.017869	-0.023087	0.0073285	0.99261	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Upper_layer_intratelencephalic	16817	0.030526	0.068409	0.010657	0.0020923	0.0376614	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_intratelencephalic	16817	0.023344	0.052994	0.010881	0.015971	0.287478	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16817	0.017927	0.04109	0.010145	0.038617	0.695106	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Eccentric_medium_spiny_neuron	16817	0.0054914	0.014254	0.0041449	0.092618	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Miscellaneous	16817	0.012282	0.027315	0.0096247	0.10098	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	CGE_interneuron	16817	0.014417	0.029204	0.012285	0.1203	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	MGE_interneuron	16817	0.012081	0.02487	0.011977	0.15658	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16817	0.010701	0.022247	0.010733	0.15937	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Oligodendrocyte_precursor	16817	0.0043174	0.0068529	0.0088592	0.31301	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Deep_layer_near_projecting	16817	0.0037043	0.0084069	0.0092394	0.34424	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Oligodendrocyte	16817	0.0019611	0.0028667	0.0074109	0.39565	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Committed_oligodendrocyte_precursor	16817	-0.00027391	-0.00043463	0.0071919	0.51519	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Astrocyte	16817	-0.0010859	-0.0017082	0.0074155	0.55821	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Splatter	16817	-0.0048912	-0.0097983	0.011738	0.66154	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Medium_spiny_neuron	16817	-0.0038739	-0.012037	0.0030283	0.89958	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Microglia	16817	-0.017894	-0.02123	0.0081838	0.9856	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Vascular	16817	-0.028189	-0.032247	0.0087412	0.99937	1	1
15_Siletti_CerebralCortex.Ig_Human_2022_level2	Fibroblast	16817	-0.023878	-0.033136	0.0072835	0.99948	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Amygdala_excitatory	16804	0.014194	0.032479	0.0070441	0.021958	0.614824	1
78_Siletti_Midbrain.SN_Human_2022_level2	Cerebellar_inhibitory	16804	0.0064115	0.016044	0.0038381	0.04742	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Upper_layer_intratelencephalic	16804	0.0098104	0.020913	0.0063461	0.061075	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Thalamic_excitatory	16804	0.0087173	0.020975	0.0077427	0.13012	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Medium_spiny_neuron	16804	0.0042652	0.009423	0.0040355	0.14529	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_dentate_gyrus	16804	0.0067242	0.015032	0.0090669	0.22916	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16804	0.0036416	0.0087376	0.0049625	0.23153	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Splatter	16804	0.0061944	0.012399	0.012828	0.31459	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Deep_layer_intratelencephalic	16804	0.0018416	0.0046014	0.0049056	0.35368	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16804	0.0019149	0.003687	0.0096285	0.42118	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Midbrain_derived_inhibitory	16804	0.0013984	0.0029317	0.0087022	0.43617	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_CA4	16804	0.0007542	0.0018685	0.00712	0.45782	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Upper_rhombic_lip	16804	0.00075834	0.0013304	0.0085219	0.46455	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	CGE_interneuron	16804	-9.7953e-05	-0.00017719	0.010886	0.50359	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Oligodendrocyte	16804	-0.00050724	-0.00084131	0.0064932	0.53113	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Eccentric_medium_spiny_neuron	16804	-0.00027673	-0.00080964	0.0028376	0.53884	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Oligodendrocyte_precursor	16804	-0.0011793	-0.001988	0.0084929	0.55522	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Hippocampal_CA1_3	16804	-0.00094906	-0.0023323	0.0048527	0.57753	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Mammillary_body	16804	-0.0014586	-0.003191	0.0052129	0.61018	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Ependymal	16804	-0.0012962	-0.0028133	0.0038464	0.63193	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Astrocyte	16804	-0.0025134	-0.0039303	0.0071969	0.63654	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	MGE_interneuron	16804	-0.0043843	-0.0093947	0.0095996	0.67606	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Lower_rhombic_lip	16804	-0.0035517	-0.0089795	0.0068529	0.69787	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Committed_oligodendrocyte_precursor	16804	-0.0054427	-0.0087944	0.0082271	0.74587	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Miscellaneous	16804	-0.01222	-0.014692	0.0075407	0.94744	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Microglia	16804	-0.01469	-0.020947	0.00659	0.98709	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Vascular	16804	-0.022377	-0.02726	0.0085858	0.99542	1	1
78_Siletti_Midbrain.SN_Human_2022_level2	Fibroblast	16804	-0.033367	-0.041181	0.008332	0.99997	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Thalamic_excitatory	16771	0.014933	0.036054	0.0072697	0.019987	0.359766	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Upper_layer_intratelencephalic	16771	0.0056113	0.013822	0.0038914	0.074665	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Mammillary_body	16771	0.0092115	0.019954	0.0065891	0.081068	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	CGE_interneuron	16771	0.0087077	0.018799	0.006931	0.10451	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Midbrain_derived_inhibitory	16771	0.009787	0.020723	0.007797	0.10471	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Splatter	16771	0.0081008	0.018333	0.0083412	0.16574	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Oligodendrocyte_precursor	16771	0.0055815	0.0093986	0.0089983	0.26754	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Astrocyte	16771	0.0035674	0.005059	0.0079927	0.32768	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Oligodendrocyte	16771	0.002644	0.0043885	0.0069838	0.3525	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Ependymal	16771	0.0013905	0.0022573	0.006168	0.41082	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Cerebellar_inhibitory	16771	0.00045848	0.0011158	0.0041228	0.45573	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Committed_oligodendrocyte_precursor	16771	0.00059513	0.00098529	0.0077881	0.46954	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Choroid_plexus	16771	-0.0026604	-0.0057665	0.0033322	0.78767	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Upper_rhombic_lip	16771	-0.0073508	-0.012511	0.0079432	0.82262	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Miscellaneous	16771	-0.011457	-0.012202	0.0087766	0.90411	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Microglia	16771	-0.017981	-0.022694	0.0077908	0.98949	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Vascular	16771	-0.022064	-0.027215	0.009075	0.99247	1	1
79_Siletti_Midbrain.SN-RN_Human_2022_level2	Fibroblast	16771	-0.03844	-0.051555	0.0081955	1	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Thalamic_excitatory	16759	0.016816	0.03718	0.0070597	0.0086148	0.1464516	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Splatter	16759	0.012654	0.026807	0.0086611	0.072008	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Midbrain_derived_inhibitory	16759	0.01164	0.0231	0.0083799	0.082422	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Lower_rhombic_lip	16759	0.005219	0.012887	0.0062864	0.20322	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Oligodendrocyte_precursor	16759	0.0069535	0.012221	0.0087405	0.21315	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	CGE_interneuron	16759	0.0038112	0.0092159	0.0048608	0.2165	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Upper_rhombic_lip	16759	0.0051039	0.0068798	0.0095231	0.296	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Astrocyte	16759	0.0039213	0.0056875	0.0079769	0.31151	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Oligodendrocyte	16759	0.0019483	0.0033561	0.0068474	0.388	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Committed_oligodendrocyte_precursor	16759	0.0018156	0.0029608	0.0077348	0.40721	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16759	0.00017049	0.00050122	0.0030389	0.47763	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Ependymal	16759	9.4587e-05	0.00016202	0.00607	0.49378	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Upper_layer_intratelencephalic	16759	-0.0026325	-0.0061913	0.004866	0.70574	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Miscellaneous	16759	-0.008963	-0.010281	0.0080123	0.86835	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Microglia	16759	-0.016738	-0.021817	0.0075466	0.98671	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Vascular	16759	-0.019221	-0.024105	0.0084994	0.98813	1	1
80_Siletti_Midbrain.PAG_Human_2022_level2	Fibroblast	16759	-0.036862	-0.04698	0.0086176	0.99999	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Upper_layer_intratelencephalic	16748	0.019621	0.045785	0.0066034	0.0014846	0.0311766	1
81_Siletti_Midbrain.IC_Human_2022_level2	Splatter	16748	0.015169	0.033784	0.0096817	0.058589	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	CGE_interneuron	16748	0.0099272	0.020534	0.0078796	0.10387	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Midbrain_derived_inhibitory	16748	0.0084314	0.017876	0.0081677	0.15098	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Cerebellar_inhibitory	16748	0.0081099	0.015167	0.008504	0.17014	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Oligodendrocyte_precursor	16748	0.0060169	0.01077	0.0083349	0.23519	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Lower_rhombic_lip	16748	0.0022998	0.0070804	0.0034043	0.24967	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16748	0.0018595	0.005692	0.0031635	0.27834	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Committed_oligodendrocyte_precursor	16748	0.0048175	0.0080206	0.0082144	0.27878	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Thalamic_excitatory	16748	0.0021662	0.005961	0.0042086	0.30338	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Oligodendrocyte	16748	0.0035028	0.0058068	0.0069141	0.30622	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Astrocyte	16748	0.0034766	0.0052848	0.0080811	0.33353	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Bergmann_glia	16748	0.00053727	0.00083875	0.0072668	0.47053	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Ependymal	16748	-0.00019551	-0.00035548	0.0058969	0.51322	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Upper_rhombic_lip	16748	-0.0022663	-0.0029973	0.0098763	0.59075	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	MGE_interneuron	16748	-0.00078547	-0.0023781	0.0031304	0.59906	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Miscellaneous	16748	-0.0059863	-0.0069696	0.0081984	0.76735	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Vascular	16748	-0.015511	-0.019229	0.0083392	0.96855	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Choroid_plexus	16748	-0.0056337	-0.017725	0.0027696	0.97902	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Microglia	16748	-0.017732	-0.022801	0.0078168	0.98834	1	1
81_Siletti_Midbrain.IC_Human_2022_level2	Fibroblast	16748	-0.031392	-0.043595	0.0080886	0.99995	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Upper_layer_intratelencephalic	16662	0.029953	0.058394	0.0093945	0.00071689	0.01648847	1
82_Siletti_Midbrain.SC_Human_2022_level2	Thalamic_excitatory	16662	0.017532	0.041202	0.0070101	0.006199	0.142577	1
82_Siletti_Midbrain.SC_Human_2022_level2	Miscellaneous	16662	0.018117	0.038513	0.0096702	0.030511	0.701753	1
82_Siletti_Midbrain.SC_Human_2022_level2	CGE_interneuron	16662	0.020255	0.036692	0.012725	0.055728	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	MGE_interneuron	16662	0.016802	0.032198	0.01137	0.069743	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16662	0.012134	0.024251	0.0098151	0.1082	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_intratelencephalic	16662	0.0063953	0.014335	0.0069283	0.17799	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Midbrain_derived_inhibitory	16662	0.0072516	0.013544	0.010231	0.23924	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Splatter	16662	0.0090493	0.017474	0.013015	0.24343	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Committed_oligodendrocyte_precursor	16662	0.0064704	0.0096959	0.0093451	0.24435	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Oligodendrocyte	16662	0.005616	0.0072771	0.0081977	0.24665	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Oligodendrocyte_precursor	16662	0.0057053	0.0088147	0.0093272	0.27038	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Astrocyte	16662	0.005305	0.0066336	0.0092701	0.28357	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16662	0.00084413	0.0018432	0.0089692	0.46251	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Cerebellar_inhibitory	16662	-0.00023603	-0.00048838	0.0077731	0.51211	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Ependymal	16662	-0.00038183	-0.00062938	0.005779	0.52634	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Upper_rhombic_lip	16662	-0.0014262	-0.0019415	0.011202	0.55066	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Amygdala_excitatory	16662	-0.002143	-0.0058596	0.0031402	0.75252	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Deep_layer_near_projecting	16662	-0.0034471	-0.0092257	0.003938	0.8093	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Vascular	16662	-0.014399	-0.016191	0.0087243	0.95056	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Microglia	16662	-0.015484	-0.018478	0.0079825	0.97379	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Choroid_plexus	16662	-0.0070847	-0.015138	0.0034835	0.979	1	1
82_Siletti_Midbrain.SC_Human_2022_level2	Fibroblast	16662	-0.029843	-0.036663	0.0084872	0.99978	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Upper_layer_intratelencephalic	16735	0.017894	0.041507	0.0062976	0.0022484	0.0494648	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Thalamic_excitatory	16735	0.016568	0.035556	0.0084017	0.024316	0.534952	1
83_Siletti_Midbrain.PTR_Human_2022_level2	MGE_interneuron	16735	0.0098209	0.021683	0.0055107	0.037373	0.822206	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Splatter	16735	0.010557	0.022993	0.010486	0.15702	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	CGE_interneuron	16735	0.0088897	0.018019	0.0093397	0.1706	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Midbrain_derived_inhibitory	16735	0.0089293	0.017973	0.0093835	0.17066	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16735	0.0038663	0.010178	0.0041819	0.17761	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Oligodendrocyte_precursor	16735	0.0064719	0.0098273	0.0093601	0.24465	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Oligodendrocyte	16735	0.003967	0.005411	0.0078475	0.3066	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Astrocyte	16735	0.0010733	0.0015787	0.0078234	0.44544	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Medium_spiny_neuron	16735	0.00028677	0.00064501	0.0049935	0.4771	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Committed_oligodendrocyte_precursor	16735	4.9829e-05	8.3489e-05	0.0062978	0.49684	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Miscellaneous	16735	-0.0004255	-0.00055829	0.0068173	0.52488	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Deep_layer_intratelencephalic	16735	-0.00051579	-0.0011713	0.0048193	0.54261	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Ependymal	16735	-0.00069768	-0.0014679	0.0040611	0.5682	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Upper_rhombic_lip	16735	-0.0037939	-0.0054923	0.0091234	0.66124	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16735	-0.0038129	-0.0082191	0.006006	0.73723	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Cerebellar_inhibitory	16735	-0.0045142	-0.010194	0.0049349	0.81983	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Amygdala_excitatory	16735	-0.0041875	-0.012914	0.0033753	0.89262	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Microglia	16735	-0.014846	-0.018321	0.0077438	0.97238	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Vascular	16735	-0.015839	-0.019953	0.0076286	0.98106	1	1
83_Siletti_Midbrain.PTR_Human_2022_level2	Fibroblast	16735	-0.030208	-0.03983	0.0079261	0.99993	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Upper_layer_intratelencephalic	16407	0.030965	0.054533	0.010005	0.00098595	0.02070495	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Thalamic_excitatory	16407	0.018303	0.043152	0.0069268	0.0041214	0.0865494	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16407	0.01623	0.026724	0.0095945	0.045367	0.952707	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	MGE_interneuron	16407	0.014205	0.023294	0.010908	0.096421	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	CGE_interneuron	16407	0.013275	0.021333	0.011196	0.11788	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Amygdala_excitatory	16407	0.0051898	0.010703	0.0045566	0.12737	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Cerebellar_inhibitory	16407	0.0068677	0.013283	0.0063153	0.13842	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Splatter	16407	0.0093273	0.017293	0.01265	0.23047	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Midbrain_derived_inhibitory	16407	0.0060002	0.010515	0.01018	0.2778	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Oligodendrocyte	16407	0.0017571	0.0028027	0.007024	0.40124	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Oligodendrocyte_precursor	16407	0.00074212	0.0012796	0.008887	0.46673	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Astrocyte	16407	-0.00011783	-0.00016561	0.0085137	0.50552	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Committed_oligodendrocyte_precursor	16407	-0.0015302	-0.0017659	0.0084441	0.5719	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16407	-0.0006023	-0.0015756	0.0031102	0.57677	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Ependymal	16407	-0.0030342	-0.0048369	0.006415	0.68188	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Medium_spiny_neuron	16407	-0.0015323	-0.0042319	0.0031977	0.6841	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Upper_rhombic_lip	16407	-0.011154	-0.012891	0.011983	0.82402	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Miscellaneous	16407	-0.011154	-0.01228	0.0092628	0.88572	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Microglia	16407	-0.014998	-0.020249	0.007291	0.98015	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Vascular	16407	-0.017687	-0.02197	0.0083561	0.98285	1	1
84_Siletti_Midbrain.PAG-DR_Human_2022_level2	Fibroblast	16407	-0.032775	-0.044019	0.0077926	0.99999	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Deep_layer_intratelencephalic	15530	0.0096926	0.024545	0.0052902	0.033472	0.635968	1
85_Siletti_Midbrain.RN_Human_2022_level2	Upper_layer_intratelencephalic	15530	0.0059763	0.014919	0.0041438	0.074632	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	LAMP5_LHX6_and_Chandelier	15530	0.0032171	0.009819	0.0031901	0.15662	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Midbrain_derived_inhibitory	15530	0.0062234	0.013493	0.007723	0.21018	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Splatter	15530	0.005109	0.010941	0.008767	0.28004	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Oligodendrocyte	15530	0.0044598	0.0063428	0.0077234	0.28183	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Bergmann_glia	15530	0.0018058	0.0043097	0.0033686	0.29596	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Deep_layer_corticothalamic_and_6b	15530	0.0017921	0.0045905	0.004846	0.35577	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Committed_oligodendrocyte_precursor	15530	0.0011451	0.0021794	0.0055569	0.41837	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Upper_rhombic_lip	15530	0.00046971	0.0011389	0.0034811	0.44633	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Oligodendrocyte_precursor	15530	-0.00030074	-0.00043855	0.0099514	0.51205	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Astrocyte	15530	-0.00094782	-0.0013416	0.0082371	0.5458	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	MGE_interneuron	15530	-0.00070965	-0.0021405	0.0032347	0.58682	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Miscellaneous	15530	-0.0018041	-0.0020202	0.0074453	0.59573	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	CGE_interneuron	15530	-0.0024012	-0.0049992	0.0064982	0.64412	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Cerebellar_inhibitory	15530	-0.0032344	-0.0091626	0.003102	0.85145	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Microglia	15530	-0.016741	-0.01999	0.0082024	0.97936	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Vascular	15530	-0.023037	-0.027728	0.0083037	0.99723	1	1
85_Siletti_Midbrain.RN_Human_2022_level2	Fibroblast	15530	-0.03031	-0.041158	0.0076332	0.99996	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Upper_layer_intratelencephalic	16993	0.027563	0.062532	0.0099006	0.0026881	0.0564501	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Deep_layer_intratelencephalic	16993	0.019629	0.045822	0.0097135	0.021659	0.454839	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16993	0.01749	0.040875	0.0093104	0.030164	0.633444	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Medium_spiny_neuron	16993	0.0045514	0.011905	0.0030774	0.069584	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	MGE_interneuron	16993	0.012146	0.025117	0.010984	0.13441	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	CGE_interneuron	16993	0.010904	0.022288	0.010988	0.16051	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	Miscellaneous	16993	0.010025	0.019535	0.010723	0.17492	1	1
8_Siletti_CerebralCortex.MTG_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16993	0.007279	0.015807	0.0094792	0.22128	1	1
