# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_LENS_FIBE...          SET       9      0.13666    0.0029808       0.3295      0.33916 GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_LEUKOCYTE...1         SET       4      0.55522    0.0080747      0.40501     0.085216 GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL
GOBP_REGULATION_OF_LEUKOCYTE...2         SET      29     -0.11471   -0.0044891      0.16278       0.7595 GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
GOBP_REGULATION_OF_LEUKOCYTE...3         SET      85     0.077768    0.0052025     0.089205      0.19167 GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_LEUKOCYTE...4         SET     116    -0.045894   -0.0035836     0.081183      0.71406 GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS
GOBP_REGULATION_OF_LEUKOCYTE...5         SET      44    -0.025252   -0.0012167      0.12229       0.5818 GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION
GOBP_REGULATION_OF_LEUKOCYTE...6         SET     304    -0.068289   -0.0085891     0.051771      0.90642 GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_LEUKOCYTE...7         SET      91      0.11192    0.0077458     0.093769      0.11633 GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY
GOBP_REGULATION_OF_LEUKOCYTE...8         SET     234     0.053022    0.0058619     0.058759      0.18343 GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY
GOBP_REGULATION_OF_LEUKOCYTE...9         SET     209     -0.02876    -0.003007     0.060442       0.6829 GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION
GOBP_REGULATION_OF_LEUKOCYTE...10        SET     252    -0.023464   -0.0026907     0.055502      0.66376 GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION
GOBP_REGULATION_OF_LEUKOCYTE...11        SET      17     -0.19219   -0.0057601      0.22319      0.80539 GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING
GOBP_REGULATION_OF_LIGASE_AC...          SET       9       0.1665    0.0036317      0.28082      0.27663 GOBP_REGULATION_OF_LIGASE_ACTIVITY
GOBP_REGULATION_OF_LIPASE_AC...          SET      83    -0.055661   -0.0036797     0.096388      0.71818 GOBP_REGULATION_OF_LIPASE_ACTIVITY
GOBP_REGULATION_OF_LIPID_BIO...          SET     164    -0.082344   -0.0076355     0.066457      0.89233 GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_LIPID_CAT...          SET      58    -0.028398   -0.0015704      0.11489      0.59761 GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS
GOBP_REGULATION_OF_LIPID_KIN...          SET      52    0.0038744    0.0002029      0.11418      0.48647 GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY
GOBP_REGULATION_OF_LIPID_LOC...          SET     160    -0.029727    -0.002723     0.070764      0.66279 GOBP_REGULATION_OF_LIPID_LOCALIZATION
GOBP_REGULATION_OF_LIPID_MET...          SET     319     -0.03647    -0.004697     0.047912      0.77673 GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS
GOBP_REGULATION_OF_LIPID_STO...          SET      48      0.14767     0.007431      0.12966      0.12737 GOBP_REGULATION_OF_LIPID_STORAGE
GOBP_REGULATION_OF_LIPID_TRA...1         SET     134    -0.050432   -0.0042305     0.076928      0.74395 GOBP_REGULATION_OF_LIPID_TRANSPORT
GOBP_REGULATION_OF_LIPID_TRA...2         SET       4     0.083759    0.0012181       0.4572      0.42732 GOBP_REGULATION_OF_LIPID_TRANSPORTER_ACTIVITY
GOBP_REGULATION_OF_LIPOPHAGY             SET       5      0.43824    0.0071255      0.41359      0.14467 GOBP_REGULATION_OF_LIPOPHAGY
GOBP_REGULATION_OF_LIPOPOLYS...          SET      28     -0.18872   -0.0072569      0.15935      0.88185 GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_LIPOPROTE...1         SET      16     -0.19446   -0.0056545      0.22349      0.80787 GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY
GOBP_REGULATION_OF_LIPOPROTE...2         SET      18     0.026397   0.00081406       0.2046      0.44867 GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS
GOBP_REGULATION_OF_LIPOPROTE...3         SET      20    -0.082895   -0.0026946       0.1806      0.67688 GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_REGULATION_OF_LOCOMOTION            SET     956    -0.035541    -0.007787     0.029155      0.88858 GOBP_REGULATION_OF_LOCOMOTION
GOBP_REGULATION_OF_LOCOMOTIO...          SET       6      0.67286     0.011984      0.32274     0.018549 GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR
GOBP_REGULATION_OF_LONG_CHAI...1         SET       6      0.18259    0.0032521      0.33282      0.29164 GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_REGULATION_OF_LONG_CHAI...2         SET       8    -0.071181   -0.0014639      0.27595      0.60178 GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL
GOBP_REGULATION_OF_LONG_TERM...1         SET      22       0.2295    0.0078239      0.17962      0.10069 GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY
GOBP_REGULATION_OF_LONG_TERM...2         SET      12      0.25091    0.0063191      0.28393      0.18843 GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION
GOBP_REGULATION_OF_LONG_TERM...3         SET      46    -0.056807   -0.0027985      0.12392      0.67667 GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION
GOBP_REGULATION_OF_LOW_DENSI...          SET      15     -0.20718    -0.005833      0.19545      0.85542 GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_REGULATION_OF_LUNG_BLOO...          SET       3      0.42574    0.0053623      0.48726      0.19113 GOBP_REGULATION_OF_LUNG_BLOOD_PRESSURE
GOBP_REGULATION_OF_LUTEINIZI...          SET       6      0.39343    0.0070073      0.38186      0.15144 GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION
GOBP_REGULATION_OF_LYASE_ACT...          SET      60     0.027384    0.0015402      0.11936      0.40927 GOBP_REGULATION_OF_LYASE_ACTIVITY
GOBP_REGULATION_OF_LYMPHANGI...          SET       5     0.057007    0.0009269      0.39905       0.4432 GOBP_REGULATION_OF_LYMPHANGIOGENESIS
GOBP_REGULATION_OF_LYMPHOCYT...1         SET     478     0.010504    0.0016489     0.040868      0.39858 GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION
GOBP_REGULATION_OF_LYMPHOCYT...2         SET      55      0.12038    0.0064832       0.1072      0.13074 GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_LYMPHOCYT...3         SET      22      0.15093    0.0051452      0.18232      0.20389 GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS
GOBP_REGULATION_OF_LYMPHOCYT...4         SET     202    -0.065735    -0.006758      0.06348      0.84978 GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_LYMPHOCYT...5         SET     175      0.12014     0.011504     0.069683     0.042361 GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY
GOBP_REGULATION_OF_LYMPHOCYT...6         SET      61      0.10764    0.0061042      0.10816      0.15982 GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION
GOBP_REGULATION_OF_LYMPHOID_...          SET      12     -0.15027   -0.0037844      0.20578      0.76737 GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_LYSOSOMAL...1         SET      26      0.13024    0.0048262      0.15807        0.205 GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH
GOBP_REGULATION_OF_LYSOSOMAL...2         SET      11     -0.17832   -0.0042999      0.22596        0.785 GOBP_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_LYSOSOME_...1         SET       6      0.25786    0.0045928       0.3707      0.24334 GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION
GOBP_REGULATION_OF_LYSOSOME_...2         SET       8      -0.1038   -0.0021347      0.26259      0.65369 GOBP_REGULATION_OF_LYSOSOME_SIZE
GOBP_REGULATION_OF_L_GLUTAMA...          SET       8      0.11523    0.0023696      0.26134      0.32965 GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_REGULATION_OF_MACROAUTO...          SET     149     -0.05205   -0.0046023     0.068181      0.77739 GOBP_REGULATION_OF_MACROAUTOPHAGY
GOBP_REGULATION_OF_MACROPHAG...1         SET      56      0.04465    0.0024263      0.11673      0.35105 GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION
GOBP_REGULATION_OF_MACROPHAG...2         SET       9      -0.1145   -0.0024975      0.27483      0.66152 GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_MACROPHAG...3         SET      26     -0.25795   -0.0095587      0.16249      0.94379 GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS
GOBP_REGULATION_OF_MACROPHAG...4         SET      31     -0.14024   -0.0056738      0.16365      0.80425 GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MACROPHAG...5         SET      22    -0.048218   -0.0016438      0.18993       0.6002 GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION
GOBP_REGULATION_OF_MACROPHAG...6         SET       5     -0.20636   -0.0033553      0.33618      0.73034 GOBP_REGULATION_OF_MACROPHAGE_FUSION
GOBP_REGULATION_OF_MACROPHAG...7         SET      39     -0.11434   -0.0051873      0.13512      0.80127 GOBP_REGULATION_OF_MACROPHAGE_MIGRATION
GOBP_REGULATION_OF_MACROPHAG...8         SET       7     -0.17583   -0.0033826      0.34448      0.69512 GOBP_REGULATION_OF_MACROPHAGE_PROLIFERATION
GOBP_REGULATION_OF_MAINTENAN...          SET       6    -0.011961  -0.00021304      0.38966      0.51224 GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION
GOBP_REGULATION_OF_MALE_GONA...          SET       8     -0.41463   -0.0085269      0.31062      0.90903 GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT
GOBP_REGULATION_OF_MAMMARY_G...          SET      15      0.34214    0.0096329      0.22184     0.061513 GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION
GOBP_REGULATION_OF_MAP_KINAS...          SET     180    0.0039134   0.00038001     0.064131      0.47567 GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY
GOBP_REGULATION_OF_MAST_CELL...1         SET      40     0.016081   0.00073886      0.13098      0.45114 GOBP_REGULATION_OF_MAST_CELL_ACTIVATION
GOBP_REGULATION_OF_MAST_CELL...2         SET      30    -0.041785   -0.0016631      0.15007      0.60966 GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_REGULATION_OF_MAST_CELL...3         SET       7    -0.075011    -0.001443      0.36387      0.58166 GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_MATRIX_ME...          SET       5       1.2943     0.021045      0.44991    0.0020107 GOBP_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION
GOBP_REGULATION_OF_MDA_5_SIG...          SET       6       0.1117    0.0019895      0.33491      0.36937 GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY
GOBP_REGULATION_OF_MEGAKARYO...          SET      26     0.024494   0.00090765      0.16729       0.4418 GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_MEIOTIC_C...1         SET      64     0.025937    0.0015064     0.092743      0.38987 GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE
GOBP_REGULATION_OF_MEIOTIC_C...2         SET       8      0.13144     0.002703      0.22992      0.28378 GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION
GOBP_REGULATION_OF_MEIOTIC_N...          SET      33    -0.095554   -0.0039885      0.12885      0.77083 GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION
GOBP_REGULATION_OF_MELANOCYT...          SET       6     -0.48645   -0.0086641      0.42132      0.87586 GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_MEMBRANE_...1         SET      40     0.054954    0.0025249      0.14635      0.35365 GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION
GOBP_REGULATION_OF_MEMBRANE_...2         SET       5      0.60753     0.009878      0.39716     0.063059 GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...3         SET       4      0.43536    0.0063316      0.43048      0.15594 GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...4         SET      15      0.28053    0.0078982      0.26112      0.14135 GOBP_REGULATION_OF_MEMBRANE_INVAGINATION
GOBP_REGULATION_OF_MEMBRANE_...5         SET      59    -0.064225    -0.003582         0.12      0.70375 GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION
GOBP_REGULATION_OF_MEMBRANE_...6         SET      68    0.0084679    0.0005069     0.094523      0.46431 GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY
GOBP_REGULATION_OF_MEMBRANE_...7         SET     401     0.056841    0.0081895     0.044028     0.098357 GOBP_REGULATION_OF_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...8         SET      23       0.3519     0.012266      0.18347     0.027562 GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS
GOBP_REGULATION_OF_MEMBRANE_...9         SET      29      0.26463     0.010356      0.16984     0.059613 GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION
GOBP_REGULATION_OF_MEMBRANE_...10        SET       6     -0.11579   -0.0020623      0.37511      0.62122 GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...11        SET       3     -0.51663    -0.006507       0.5125      0.84328 GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...12        SET       3     -0.51663    -0.006507       0.5125      0.84328 GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_REGULATION_OF_MEMBRANE_...13        SET       6    -0.051367  -0.00091489      0.30996      0.56581 GOBP_REGULATION_OF_MEMBRANE_TUBULATION
GOBP_REGULATION_OF_MESENCHYM...1         SET      31     0.059627    0.0024124      0.18025       0.3704 GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION
GOBP_REGULATION_OF_MESENCHYM...2         SET       8      0.53486     0.010999        0.299     0.036833 GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MESENCHYM...3         SET       7      0.18873    0.0036307      0.36659      0.30334 GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS
GOBP_REGULATION_OF_MESODERMA...1         SET       7      0.10925    0.0021016      0.32236      0.36735 GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_MESODERMA...2         SET       5      0.31736      0.00516      0.35913      0.18844 GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION
GOBP_REGULATION_OF_MESODERM_...          SET       5     -0.54983   -0.0089399      0.41127      0.90937 GOBP_REGULATION_OF_MESODERM_DEVELOPMENT
GOBP_REGULATION_OF_MESONEPHR...          SET       4       0.2285    0.0033232      0.47843      0.31647 GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT
GOBP_REGULATION_OF_METALLOEN...          SET       7     -0.74315    -0.014296       0.3742      0.97647 GOBP_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_METALLOPE...          SET      14    -0.098403   -0.0026766      0.23865      0.65995 GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_METAL_ION...          SET     377      0.12132     0.016959     0.044746    0.0033541 GOBP_REGULATION_OF_METAL_ION_TRANSPORT
GOBP_REGULATION_OF_METANEPHR...          SET       5      -1.0233    -0.016638      0.44458      0.98932 GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT
GOBP_REGULATION_OF_METAPHASE...          SET      13     0.072758    0.0019071      0.22837      0.37502 GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION
GOBP_REGULATION_OF_MICROGLIA...          SET      17     -0.38106    -0.011421      0.20539      0.96822 GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION
GOBP_REGULATION_OF_MICROTUBU...1         SET      49    -0.080902   -0.0041131       0.1191      0.75151 GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT
GOBP_REGULATION_OF_MICROTUBU...2         SET     240    -0.028515   -0.0031921      0.05269       0.7058 GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS
GOBP_REGULATION_OF_MICROTUBU...3         SET      10     -0.22242   -0.0051138      0.22183      0.84198 GOBP_REGULATION_OF_MICROTUBULE_BINDING
GOBP_REGULATION_OF_MICROTUBU...4         SET     148     0.029319    0.0025837     0.065816        0.328 GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION
GOBP_REGULATION_OF_MICROTUBU...5         SET      26     0.035611    0.0013196      0.14966      0.40596 GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION
GOBP_REGULATION_OF_MICROTUBU...6         SET       9      0.25135    0.0054825      0.22953      0.13675 GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION
GOBP_REGULATION_OF_MICROTUBU...7         SET      52      0.14924    0.0078155      0.10862      0.08473 GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION
GOBP_REGULATION_OF_MICROTUBU...8         SET      81     0.079757     0.005209     0.085543      0.17558 GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION
GOBP_REGULATION_OF_MICROVILL...1         SET       6     -0.61313     -0.01092       0.4148      0.93031 GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY
GOBP_REGULATION_OF_MICROVILL...2         SET       7      0.12512     0.002407      0.34338      0.35779 GOBP_REGULATION_OF_MICROVILLUS_LENGTH
GOBP_REGULATION_OF_MICROVILL...3         SET      13     -0.17508   -0.0045892      0.26453      0.74596 GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION
GOBP_REGULATION_OF_MIDBRAIN_...          SET       5       0.3039    0.0049412      0.40039      0.22393 GOBP_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_MIRNA_CAT...          SET       5      0.34629    0.0056305      0.34261      0.15608 GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_MIRNA_MET...          SET      77     0.060075    0.0038259     0.097332      0.26855 GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_MIRNA_TRA...          SET      67     0.068083    0.0040456      0.10621      0.26075 GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION
GOBP_REGULATION_OF_MITOCHOND...1         SET       6      0.15543    0.0027683      0.35552      0.33099 GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
GOBP_REGULATION_OF_MITOCHOND...2         SET       8      0.14546    0.0029914      0.26373      0.29063 GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_MITOCHOND...3         SET       5     -0.10325   -0.0016788      0.42105      0.59686 GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE
GOBP_REGULATION_OF_MITOCHOND...4         SET      29     0.035575    0.0013922        0.158      0.41093 GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION
GOBP_REGULATION_OF_MITOCHOND...5         SET      11      0.11565    0.0027885      0.21016      0.29107 GOBP_REGULATION_OF_MITOCHONDRIAL_FUSION
GOBP_REGULATION_OF_MITOCHOND...6         SET      29      0.18476    0.0072301      0.13795     0.090247 GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION
GOBP_REGULATION_OF_MITOCHOND...7         SET      55    -0.073502   -0.0039584      0.10373      0.76071 GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY
GOBP_REGULATION_OF_MITOCHOND...8         SET      43    -0.099703   -0.0047493      0.11262        0.812 GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_MITOCHOND...9         SET      66      -0.0694   -0.0040931        0.099      0.75835 GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_MITOCHOND...10        SET       7      0.42699    0.0082141      0.31335     0.086503 GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY
GOBP_REGULATION_OF_MITOCHOND...11        SET      25     -0.30922    -0.011237      0.14649       0.9826 GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_MITOCHOND...12        SET       5     -0.44353   -0.0072115       0.3298      0.91065 GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_MITOCHOND...13        SET       5     -0.16807   -0.0027327      0.35183      0.68357 GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSCRIPTION
GOBP_REGULATION_OF_MITOCHOND...14        SET      24      0.24884    0.0088599      0.14995     0.048518 GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION
GOBP_REGULATION_OF_MITOCHOND...15        SET     144     0.070313    0.0061127     0.067866      0.15009 GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION
GOBP_REGULATION_OF_MITOPHAGY             SET      12     -0.34717   -0.0087434      0.23461      0.93052 GOBP_REGULATION_OF_MITOPHAGY
GOBP_REGULATION_OF_MITOTIC_C...1         SET     480     0.030406    0.0047827     0.037227      0.20703 GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE
GOBP_REGULATION_OF_MITOTIC_C...2         SET     322     0.023187        0.003     0.045834      0.30647 GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION
GOBP_REGULATION_OF_MITOTIC_C...3         SET      21    -0.054013    -0.001799      0.17885      0.61867 GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT
GOBP_REGULATION_OF_MITOTIC_C...4         SET       9      0.21083    0.0045986      0.28571      0.23029 GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION
GOBP_REGULATION_OF_MITOTIC_C...5         SET      10      0.17176     0.003949      0.23533      0.23274 GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS
GOBP_REGULATION_OF_MITOTIC_N...          SET     117     0.022068    0.0017305     0.075183      0.38456 GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION
GOBP_REGULATION_OF_MITOTIC_R...          SET       7     -0.28699   -0.0055209      0.25685      0.86807 GOBP_REGULATION_OF_MITOTIC_RECOMBINATION
GOBP_REGULATION_OF_MITOTIC_S...1         SET      53     0.066735    0.0035283      0.11412      0.27936 GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION
GOBP_REGULATION_OF_MITOTIC_S...2         SET      23     -0.12455   -0.0043413      0.17131       0.7664 GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY
GOBP_REGULATION_OF_MODIFICAT...1         SET       6    -0.077567   -0.0013815      0.33465      0.59165 GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE
GOBP_REGULATION_OF_MODIFICAT...2         SET       9    -0.086274   -0.0018818      0.29446      0.61523 GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE
GOBP_REGULATION_OF_MONOATOMI...1         SET      10     -0.31719   -0.0072926       0.2793      0.87194 GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_MONOATOMI...2         SET      17      -0.1346   -0.0040342      0.20853      0.74069 GOBP_REGULATION_OF_MONOATOMIC_ANION_TRANSPORT
GOBP_REGULATION_OF_MONOATOMI...3         SET     308     0.069956    0.0088555     0.049361     0.078216 GOBP_REGULATION_OF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_MONOATOMI...4         SET     432     0.076786     0.011473     0.042457     0.035267 GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_MONOATOMI...5         SET     541      0.10779      0.01797       0.0379    0.0022295 GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT
GOBP_REGULATION_OF_MONOCYTE_...1         SET      26    -0.083081   -0.0030787      0.16091      0.69719 GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS
GOBP_REGULATION_OF_MONOCYTE_...2         SET      19      0.14292    0.0045282      0.20263      0.24031 GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_MONOCYTE_...3         SET       5     -0.68388    -0.011119      0.43962      0.94009 GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION
GOBP_REGULATION_OF_MONONUCLE...          SET     113     0.012702   0.00097899     0.079244      0.43633 GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
GOBP_REGULATION_OF_MONOOXYGE...          SET      46        0.107    0.0052714      0.12511       0.1962 GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY
GOBP_REGULATION_OF_MORPHOGEN...1         SET      59     -0.13884   -0.0077436      0.11515      0.88603 GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM
GOBP_REGULATION_OF_MORPHOGEN...2         SET      46     0.020951    0.0010321      0.13775      0.43956 GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE
