Dataset	Cell_type	MODEL	NGENES	BETA	BETA_STD	SE	P	Marginal.P	PS
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1017	15085	0.0085135	0.023518	0.0065797	0.097859	0.012384	0.529274057384222
DropViz_SN_level2	Neuron_Slc17a6.2_1	1018	15085	0.022636	0.063194	0.0063323	0.00017585	1.5379e-05	0.780137447137604
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1018	15085	0.015105	0.042164	0.006527	0.010335	0.00080359	0.641586968975982
DropViz_SN_level2	Neuron_Slc17a6.2_1	1019	15085	0.023036	0.064311	0.0067542	0.00032493	1.5379e-05	0.724736770964217
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1019	15085	0.0065469	0.018344	0.0064594	0.15541	0.0046366	0.346439674212881
DropViz_SN_level2	Neuron_Slc17a6.2_1	1020	15085	0.023669	0.066076	0.0063257	9.1768e-05	1.5379e-05	0.838821612175401
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1020	15085	0.010065	0.027992	0.0063094	0.055337	0.0074782	0.591187404949716
DropViz_SN_level2	Neuron_Slc17a6.2_1	1021	15085	0.022437	0.062636	0.0062947	0.00018296	1.5379e-05	0.776560983022291
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1021	15085	0.014361	0.041832	0.005046	0.0022171	0.00017627	0.707070021982473
DropViz_SN_level2	Neuron_Slc17a6.2_1	1022	15085	0.021778	0.060798	0.0063637	0.00031145	1.5379e-05	0.728559999811479
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1022	15085	0.017769	0.048947	0.0066588	0.0038142	0.00017494	0.643738398158553
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1023	15085	0.013148	0.035882	0.0093672	0.080224	0.0010375	0.367188780211925
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1023	15085	0.014053	0.037003	0.010288	0.085987	0.0010983	0.360076625752364
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1024	15085	0.016984	0.044719	0.010381	0.050927	0.0010983	0.43694829019448
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1024	15085	0.0093897	0.025268	0.0098419	0.17004	0.0029	0.30321890630124
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1025	15085	0.019281	0.050767	0.010362	0.031406	0.0010983	0.507889714122553
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1025	15085	0.0061129	0.016696	0.0097629	0.26562	0.0060101	0.259211419380705
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1026	15085	0.017115	0.045066	0.010209	0.046838	0.0010983	0.449231603499572
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1026	15085	0.0091872	0.024603	0.0094589	0.16571	0.0030666	0.310602780233594
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1027	15085	0.018616	0.049017	0.0096534	0.026909	0.0010983	0.530569247648549
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1027	15085	0.0063458	0.017491	0.0073733	0.19472	0.0057068	0.316717379236638
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1028	15085	0.019457	0.051231	0.010457	0.031407	0.0010983	0.507885041304661
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1028	15085	0.0057279	0.015306	0.0097304	0.27805	0.0061662	0.251530103735441
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1029	15085	0.018762	0.0494	0.0088772	0.017289	0.0010983	0.59549306298379
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1029	15085	0.0070959	0.019991	0.0064321	0.13498	0.006651	0.3994880170919
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1030	15085	0.029602	0.078717	0.014035	0.017474	0.00010035	0.43956866498221
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1030	15085	0.00045997	0.0012111	0.013415	0.48632	0.0010983	0.105795319700744
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1031	15085	0.021248	0.055947	0.010046	0.017224	0.0010983	0.59604585218566
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1031	15085	0.0030622	0.0084593	0.0083309	0.3566	0.012384	0.234811750929509
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1032	15085	0.013256	0.037003	0.0078209	0.045058	0.00080359	0.434973539968686
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1032	15085	0.014336	0.037748	0.0094558	0.064751	0.0010983	0.401703764146725
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1033	15085	0.018048	0.047521	0.0094551	0.028155	0.0010983	0.523926422527651
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1033	15085	0.0073815	0.020683	0.0072559	0.15451	0.0046366	0.347520472703863
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1034	15085	0.018975	0.049963	0.0088887	0.016399	0.0010983	0.603249178005175
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1034	15085	0.0074635	0.020757	0.0071141	0.14707	0.0074782	0.391531729239903
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1035	15085	0.013941	0.04061	0.0053735	0.0047426	0.00017627	0.619098016226337
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1035	15085	0.015265	0.040193	0.0083536	0.033835	0.0010983	0.496956796243617
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1036	15085	0.017767	0.048942	0.0073154	0.0075833	0.00017494	0.56430108976526
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	1036	15085	0.013756	0.036219	0.0087126	0.0572	0.0010983	0.419900916514158
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1037	15085	0.015628	0.04265	0.009195	0.04461	0.0010375	0.452601338216931
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1037	15085	0.0096606	0.025997	0.0095747	0.1565	0.0029	0.317420012062813
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1038	15085	0.017495	0.047744	0.0091261	0.027628	0.0010375	0.522333894002971
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1038	15085	0.006681	0.018248	0.0094438	0.23965	0.0060101	0.279328915597486
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1039	15085	0.015791	0.043094	0.0092912	0.044616	0.0010375	0.452581764487352
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1039	15085	0.0090546	0.024248	0.0094547	0.16912	0.0030666	0.307083064416037
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1040	15085	0.01703	0.046475	0.0085508	0.023215	0.0010375	0.547662465738321
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1040	15085	0.0067444	0.018589	0.0071733	0.17356	0.0057068	0.338985500031505
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1041	15085	0.01757	0.047948	0.0091336	0.02721	0.0010375	0.524552687288044
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1041	15085	0.0064707	0.017291	0.0093347	0.2441	0.0061662	0.277120859649423
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1042	15085	0.017248	0.04707	0.008018	0.01574	0.0010375	0.604218527154716
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1042	15085	0.0072008	0.020287	0.0063809	0.12957	0.006651	0.40764788964447
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1043	15085	0.024365	0.06479	0.010994	0.013348	0.00010035	0.468823796094937
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1043	15085	0.0072114	0.01968	0.0095676	0.22551	0.0010375	0.216766627573215
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1044	15085	0.018487	0.050451	0.008323	0.013177	0.0010375	0.630085777290382
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1044	15085	0.0053124	0.014675	0.0075805	0.24172	0.012384	0.323357341075701
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1045	15085	0.013723	0.038309	0.0073697	0.031301	0.00080359	0.486093237214889
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1045	15085	0.014047	0.038333	0.0081125	0.041694	0.0010375	0.462439992423201
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1046	15085	0.016732	0.045662	0.0079494	0.017663	0.0010375	0.587442541441412
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1046	15085	0.00878	0.024601	0.0067003	0.095041	0.0046366	0.437950484674394
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1047	15085	0.017545	0.04788	0.0077254	0.011579	0.0010375	0.648901215696577
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1047	15085	0.0085808	0.023864	0.006791	0.10321	0.0074782	0.463868340495261
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1048	15085	0.014136	0.041178	0.0052832	0.0037329	0.00017627	0.64679516124948
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1048	15085	0.014714	0.040156	0.0074779	0.02456	0.0010375	0.539465556566789
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1049	15085	0.017837	0.049135	0.0072005	0.0066276	0.00017494	0.579872082986873
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	1049	15085	0.013146	0.035876	0.0078079	0.046132	0.0010375	0.447718629759662
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1050	15085	0.014595	0.039275	0.010979	0.091883	0.0029	0.408560850983532
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1050	15085	0.0074281	0.020289	0.010911	0.248	0.0060101	0.272632177523717
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1051	15085	0.011847	0.031882	0.010758	0.13541	0.0029	0.342192850254491
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1051	15085	0.011087	0.02969	0.010514	0.14583	0.0030666	0.332685657270161
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1052	15085	0.014109	0.037968	0.0096644	0.072168	0.0029	0.449895345780239
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1052	15085	0.0074666	0.02058	0.007786	0.16879	0.0057068	0.344379905736947
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1053	15085	0.015035	0.040461	0.01163	0.098046	0.0029	0.397450080346919
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1053	15085	0.0064812	0.017319	0.011414	0.28509	0.0061662	0.246616451660474
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1054	15085	0.014583	0.039243	0.008947	0.05157	0.0029	0.507409305134216
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1054	15085	0.0074076	0.020869	0.0068379	0.13934	0.006651	0.393146416053109
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1055	15085	0.031366	0.083406	0.012562	0.0062699	0.00010035	0.55089382482332
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1055	15085	-0.0016186	-0.0043557	0.011383	0.55653	0.0029	0.100296035252229
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1056	15085	0.01595	0.042922	0.0085957	0.031768	0.0029	0.590325088293544
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1056	15085	0.007019	0.019389	0.0075184	0.17527	0.012384	0.3965586099748
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1057	15085	0.015151	0.042294	0.0072899	0.018846	0.00080359	0.557285962126248
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1057	15085	0.011755	0.031634	0.0083561	0.079752	0.0029	0.432793801431574
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1058	15085	0.014483	0.038974	0.0082347	0.039321	0.0029	0.553820277840066
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1058	15085	0.010001	0.028021	0.0066655	0.066771	0.0046366	0.503647242082707
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1059	15085	0.01551	0.041738	0.0079946	0.026197	0.0029	0.623324082576257
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1059	15085	0.0097188	0.027029	0.006749	0.074941	0.0074782	0.529244176700007
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1060	15085	0.014871	0.043318	0.0052325	0.0022447	0.00017627	0.705638674096556
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1060	15085	0.013174	0.035453	0.007712	0.043801	0.0029	0.535354233282113
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1061	15085	0.018948	0.052196	0.0072406	0.0044411	0.00017494	0.626148528547701
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	1061	15085	0.010584	0.028481	0.0081756	0.097754	0.0029	0.397960539839724
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1062	15085	0.013746	0.036812	0.0099012	0.082528	0.0030666	0.431058847183589
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1062	15085	0.0085704	0.023408	0.010069	0.19734	0.0060101	0.317310822905564
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1063	15085	0.0091758	0.025291	0.0077096	0.117	0.0057068	0.415319614335067
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1063	15085	0.010945	0.029895	0.0095099	0.12489	0.0060101	0.406764616561446
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1064	15085	0.010748	0.029357	0.010363	0.14983	0.0060101	0.371164930652896
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1064	15085	0.010389	0.027761	0.010234	0.15505	0.0061662	0.366305284584314
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1065	15085	0.012147	0.033178	0.0085432	0.077541	0.0060101	0.499959232935134
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1065	15085	0.0089178	0.025124	0.0065701	0.08735	0.006651	0.486303221427932
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1066	15085	0.03609	0.095968	0.012848	0.0024892	0.00010035	0.651232093043068
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1066	15085	-0.0070494	-0.019254	0.01157	0.72882	0.0060101	0.061851598815451
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1067	15085	0.013342	0.03644	0.0085956	0.060327	0.0060101	0.549042466646602
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1067	15085	0.0080819	0.022326	0.0075654	0.14271	0.012384	0.443358123733635
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1068	15085	0.016147	0.045075	0.0073372	0.013885	0.00080359	0.600153420167711
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1068	15085	0.009152	0.024997	0.0083578	0.13676	0.0060101	0.389011655593494
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1069	15085	0.010828	0.030341	0.006683	0.052596	0.0046366	0.548053424029497
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1069	15085	0.012069	0.032965	0.008205	0.070661	0.0060101	0.518126485979901
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1070	15085	0.013403	0.036608	0.0078837	0.044566	0.0060101	0.60825051188261
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1070	15085	0.010598	0.029473	0.0066971	0.056789	0.0074782	0.585896936106962
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1071	15085	0.015327	0.044646	0.0052209	0.0016669	0.00017627	0.740069921476881
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1071	15085	0.011227	0.030663	0.0076469	0.071048	0.0060101	0.517058520469266
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1072	15085	0.019811	0.054573	0.0070887	0.0026007	0.00017494	0.688004646760697
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	1072	15085	0.0091872	0.025093	0.0079542	0.12405	0.0060101	0.408084175720342
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1073	15085	0.013557	0.036305	0.0096636	0.080335	0.0030666	0.435712618295755
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1073	15085	0.0073753	0.020328	0.0079667	0.17729	0.0057068	0.33486953982622
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1074	15085	0.013959	0.03738	0.010397	0.089715	0.0030666	0.416630357755379
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1074	15085	0.007773	0.020771	0.010442	0.22832	0.0061662	0.290253916155839
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1075	15085	0.014143	0.037876	0.0085167	0.048401	0.0030666	0.523265520920505
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1075	15085	0.0078113	0.022007	0.0066606	0.12045	0.006651	0.422207379056958
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1076	15085	0.02918	0.077594	0.011603	0.0059596	0.00010035	0.55640679182223
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1076	15085	0.0010053	0.002692	0.010275	0.46103	0.0030666	0.133794245746999
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1077	15085	0.015406	0.041256	0.0083583	0.032664	0.0030666	0.591216841766053
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1077	15085	0.0071999	0.019889	0.007481	0.16793	0.012384	0.406300583752123
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1078	15085	0.015252	0.042575	0.0072565	0.017793	0.00080359	0.565353906088858
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1078	15085	0.011428	0.030603	0.0081285	0.07989	0.0030666	0.43667244629701
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1079	15085	0.014206	0.038042	0.007918	0.03641	0.0030666	0.572456443967992
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1079	15085	0.010323	0.028924	0.0065584	0.057761	0.0046366	0.530621775940843
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1080	15085	0.015027	0.040241	0.0077971	0.026987	0.0030666	0.624206673315326
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1080	15085	0.0098181	0.027305	0.0067356	0.072481	0.0074782	0.53606163858718
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1081	15085	0.015022	0.043758	0.0051894	0.0019003	0.00017627	0.724908673048627
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1081	15085	0.013202	0.035355	0.0074743	0.03868	0.0030666	0.562005905442378
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1082	15085	0.019006	0.052356	0.0073279	0.0047523	0.00017494	0.618319827884631
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	1082	15085	0.0097508	0.026112	0.0080858	0.11394	0.0030666	0.375326341917629
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1083	15085	0.0091984	0.025353	0.0077756	0.11842	0.0057068	0.412984448600375
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1083	15085	0.010642	0.028438	0.0094726	0.13063	0.0061662	0.399983762728259
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1084	15085	0.010058	0.027722	0.0068723	0.071672	0.0057068	0.510183066448121
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1084	15085	0.0089165	0.025121	0.0065193	0.085712	0.006651	0.490079451735305
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1085	15085	0.029451	0.078314	0.010803	0.0032073	0.00010035	0.623701701560146
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1085	15085	0.00059855	0.0016498	0.0078866	0.46975	0.0057068	0.146252512322776
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1086	15085	0.011203	0.030878	0.0066151	0.045191	0.0057068	0.599457855183396
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1086	15085	0.0088198	0.024364	0.0071819	0.10972	0.012384	0.503221932200201
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1087	15085	0.016245	0.045348	0.0069802	0.0099817	0.00080359	0.646467788511314
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1087	15085	0.0088002	0.024256	0.006446	0.086105	0.0057068	0.474669344502483
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1088	15085	0.011231	0.031468	0.0064437	0.040686	0.0046366	0.595832884267948
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1088	15085	0.010476	0.028874	0.0064135	0.051204	0.0057068	0.575277181442501
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1089	15085	0.011298	0.031142	0.0062756	0.035911	0.0057068	0.643950690715515
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1089	15085	0.010931	0.0304	0.0065759	0.04824	0.0074782	0.619222505038125
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1090	15085	0.015538	0.045261	0.0051273	0.0012234	0.00017627	0.775857735843921
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1090	15085	0.01021	0.028141	0.0060882	0.046785	0.0057068	0.592747820919153
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1091	15085	0.019816	0.054586	0.0069433	0.0021622	0.00017494	0.709349344127192
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	1091	15085	0.0083797	0.023097	0.0063161	0.092312	0.0057068	0.461195601289891
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1092	15085	0.011247	0.030054	0.0091954	0.11066	0.0061662	0.432586855493344
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1092	15085	0.0083563	0.023542	0.0071603	0.12161	0.006651	0.420295450718426
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1093	15085	0.034852	0.092678	0.012459	0.0025792	0.00010035	0.647374322667087
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1093	15085	-0.0056669	-0.015143	0.011081	0.69547	0.0061662	0.071367808004535
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1094	15085	0.013064	0.034909	0.0085379	0.063008	0.0061662	0.543264194907921
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1094	15085	0.0080479	0.022232	0.0076088	0.1451	0.012384	0.439576015516104
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1095	15085	0.016187	0.045185	0.0072876	0.013178	0.00080359	0.607486742961914
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1095	15085	0.0091437	0.024434	0.0081987	0.13238	0.0061662	0.39736860619079
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1096	15085	0.01094	0.030652	0.0066328	0.049551	0.0046366	0.559151328348489
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1096	15085	0.011965	0.031972	0.0080425	0.068428	0.0061662	0.527047707227766
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1097	15085	0.012882	0.034424	0.0079147	0.051814	0.0061662	0.581702769780887
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1097	15085	0.010343	0.028764	0.0068076	0.064355	0.0074782	0.560349951485141
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1098	15085	0.015315	0.044611	0.0052379	0.0017314	0.00017627	0.735677633198464
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1098	15085	0.010824	0.028925	0.0075769	0.076574	0.0061662	0.504944595730738
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1099	15085	0.019885	0.054777	0.0072527	0.0030598	0.00017494	0.669212871665763
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	1099	15085	0.0080184	0.021427	0.0080376	0.15924	0.0061662	0.361065243588996
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1100	15085	0.027283	0.072549	0.0096724	0.0023993	0.00010035	0.655227418221751
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1100	15085	0.0034046	0.0095919	0.0066986	0.30564	0.006651	0.236455249063265
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1101	15085	0.010463	0.029477	0.006115	0.04355	0.006651	0.625145230424459
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1101	15085	0.0094906	0.026217	0.0069984	0.087543	0.012384	0.554641556414371
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1102	15085	0.016536	0.046159	0.0068691	0.0080428	0.00080359	0.676774182708748
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1102	15085	0.0084481	0.023801	0.0060176	0.080185	0.006651	0.503376186813124
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	1103	15085	0.011604	0.032514	0.0063522	0.033878	0.0046366	0.629909162654682
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1103	15085	0.0098479	0.027744	0.0059977	0.050311	0.006651	0.596357202993879
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1104	15085	0.010359	0.029184	0.0059582	0.041063	0.006651	0.636875206611845
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	1104	15085	0.011044	0.030714	0.0065814	0.04668	0.0074782	0.625937034303926
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	1105	15085	0.0155	0.04515	0.005166	0.0013509	0.00017627	0.764388164255183
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1105	15085	0.0089385	0.025182	0.005819	0.062271	0.006651	0.553813298192166
DropViz_SN_level2	Neuron_Th_Aldh1a1.4_8	1106	15085	0.019926	0.054891	0.0070373	0.0023195	0.00017494	0.701231799866515
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	1106	15085	0.0070862	0.019964	0.0060729	0.12164	0.006651	0.420246246568462
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1107	15085	0.030632	0.081456	0.010328	0.0015115	0.00010035	0.705415557425985
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	1107	15085	-0.00080699	-0.0022293	0.0081861	0.53926	0.012384	0.140630433678792
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1108	15085	0.022964	0.061064	0.0099321	0.010394	0.00010035	0.495992473749365
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	1108	15085	0.0095261	0.026592	0.0078519	0.11253	0.00080359	0.306540311479677
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	1109	15085	0.026528	0.070541	0.0097064	0.0031418	0.00010035	0.625942813938901
