Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_GP_level2	Neuron_Gad1Gad2_Drd1-Pdyn.3_2	15085	0.026896	0.074222	0.0066903	2.924e-05	0.000403512	0.00118004285714286
DropViz_GP_level2	Neuron_Gad1Gad2_Cadm2.3_4	15085	0.023057	0.063356	0.0058269	3.8122e-05	0.000438403	0.00129288617647059
DropViz_GP_level2	Neuron_Gad1Gad2_Sphkap-Tmem255a.3_7	15085	0.028255	0.07729	0.0074538	7.5422e-05	0.000743445428571429	0.00224281210526316
DropViz_GP_level2	Neuron_Gad1Gad2_Drd1-Pde1c.3_5	15085	0.024812	0.068389	0.0067551	0.00012027	0.00103732875	0.00280649137931034
DropViz_GP_level2	Neuron_Gad1Gad2_Hpcal4.2_4	15085	0.027367	0.073276	0.00752	0.00013724	0.00105217333333333	0.00280649137931034
DropViz_GP_level2	Neuron_Gad1Gad2_Tac2.2_3	15085	0.025795	0.068944	0.0076519	0.00037546	0.00255958636363636	0.00457361489361702
DropViz_GP_level2	Neuron_Gad1Gad2_Sphkap-Cpne4.3_8	15085	0.020356	0.057109	0.0060802	0.00040805	0.00255958636363636	0.00473131
DropViz_GP_level2	Neuron_Slc17a7_Neurod2-Rorb.2_11	15085	0.017311	0.048528	0.005734	0.00127	0.00689211428571429	0.0102507142857143
DropViz_GP_level2	Neuron_Gad1Gad2_Fibcd1.2_15	15085	0.023324	0.062024	0.0077803	0.0013619	0.00689211428571429	0.0105453767123288
DropViz_GP_level2	Neuron_Gad1Gad2_Vipr2.3_10	15085	0.012885	0.038492	0.0043097	0.0013984	0.00689211428571429	0.010676972972973
DropViz_GP_level2	Neuron_Gad1Gad2_Satb1.2_6	15085	0.018524	0.05075	0.0070242	0.0041854	0.0176798294117647	0.0230635194174757
DropViz_GP_level2	Neuron_Slc17a6_Tcf7l2.2_8	15085	0.018596	0.050508	0.0070556	0.0042045	0.0176798294117647	0.0230635194174757
DropViz_GP_level2	Neuron_Gad1Gad2_Lamp5-Cplx3.2_22	15085	0.0095448	0.029816	0.0036381	0.0043559	0.0176798294117647	0.0234388904761905
DropViz_GP_level2	Neuron_Gad1Gad2_Sst.2_5	15085	0.017645	0.048484	0.0070564	0.0062059	0.0237892833333333	0.0299686623931624
DropViz_GP_level2	Neuron_Gad1Gad2_Trdn.2_16	15085	0.016551	0.044862	0.0068632	0.0079488	0.0288666947368421	0.0337674586466165
DropViz_GP_level2	Neuron_Gad1Gad2_Vip.2_21	15085	0.014332	0.040412	0.0060927	0.009335	0.0315878714285714	0.0387814338235294
DropViz_GP_level2	Neuron_Slc17a6_Cck.2_2	15085	0.015199	0.041657	0.0064917	0.0096137	0.0315878714285714	0.0396477408759124
DropViz_GP_level2	Neuron_Gad1Gad2_Elfn1-Grik3.2_17	15085	0.01552	0.042582	0.0068741	0.011989	0.0376018636363636	0.0480410283687943
DropViz_GP_level2	Neuron_Gad1Gad2-Slc17a6_Cbln1.2_7	15085	0.015077	0.041517	0.0067746	0.013031	0.039093	0.0511285763888889
DropViz_GP_level2	Neuron_Gad1Gad2_Grem.2_13	15085	0.016037	0.043776	0.0073326	0.014377	0.0402132	0.0545168120805369
DropViz_GP_level2	Neuron_Gad1Gad2_Cadm2.2_10	15085	0.009325	0.026905	0.0042739	0.01457	0.0402132	0.0548803333333333
DropViz_GP_level2	Neuron_Slc17a6_Rspo3.2_9	15085	0.014051	0.038406	0.0070746	0.02352	0.0624184615384615	0.0763724137931034
DropViz_GP_level2	Neuron_Gad1Gad2_Igfbp4_Adora1.2_25	15085	0.010623	0.030337	0.0058448	0.034576	0.084815275862069	0.103969015957447
DropViz_GP_level2	Neuron_Gad1Gad2_Six3-Pvalb.2_20	15085	0.011571	0.032246	0.0063671	0.034595	0.084815275862069	0.103969015957447
DropViz_GP_level2	Neuron_Gad1Gad2_Tac1.2_1	15085	0.010292	0.029382	0.0057058	0.035647	0.084815275862069	0.106026710526316
DropViz_GP_level2	Neuron_Slc17a7_Neurod2-C1ql3.2_12	15085	0.0087517	0.024914	0.0050157	0.040515	0.0931845	0.115867803030303
DropViz_GP_level2	Neuron_Gad1Gad2_Scn4b.2_14	15085	0.010882	0.029049	0.006715	0.052563	0.116995064516129	0.142779302884615
DropViz_GP_level2	Neuron_Gad1Gad2_Igfbp4_Rgs4.2_24	15085	0.0080213	0.022468	0.0062128	0.098346	0.2120585625	0.233468445378151
DropViz_GP_level2	Neuron_Gad1Gad2_Trh.2_23	15085	0.0051942	0.015232	0.0049089	0.14501	0.303202727272727	0.316334555984556
DropViz_GP_level2	Neuron_Gad1Gad2_Pappa.2_18	15085	0.004123	0.011416	0.0065894	0.26576	0.539336470588235	0.508997966101695
DropViz_GP_level2	Neuron_Chat-Gad1Gad2-Slc17a8_Ngfr.1_1	15085	0.0033084	0.0090556	0.0067312	0.31154	0.614178857142857	0.580388815789474
DropViz_GP_level2	Mitotic_MkI67.4_6	15085	0.00090439	0.0029455	0.0028054	0.37359	0.7160475	0.67014380952381
DropViz_GP_level2	Neuron_Gad1Gad2_Cyp26b1.2_19	15085	0.0017506	0.0047755	0.0078601	0.41188	0.768100540540541	0.720471207430341
DropViz_GP_level2	Polydendrocyte_Tnr_Cyth3.4_7	15085	0.00011036	0.00033408	0.0025825	0.48296	0.876953684210526	0.819436636636637
DropViz_GP_level2	Oligodendrocyte_Trf_Kif5b.10_6	15085	-0.00078487	-0.002073	0.006102	0.55117	0.953310731707317	0.905560319767442
DropViz_GP_level2	Neuron_Chat-Gad1Gad2-Slc17a8_Nefm.1_2	15085	-0.00085013	-0.0024024	0.0058883	0.5574	0.953310731707317	0.907582132564841
DropViz_GP_level2	Polydendrocyte_Tnr_Bmp4.4_4	15085	-0.00096827	-0.0027012	0.0057849	0.56646	0.953310731707317	0.917048424068768
DropViz_GP_level2	Oligodendrocyte_Trf_Klk6.10_2	15085	-0.0013668	-0.0036466	0.0056621	0.59537	0.978107857142857	0.950237429378531
DropViz_GP_level2	Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2	15085	-0.0026183	-0.0072977	0.0049259	0.70247	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Ctps.10_4	15085	-0.0026489	-0.0072412	0.0049573	0.70345	1	1
DropViz_GP_level2	Microglia_C1qb_Tmem119.11_1	15085	-0.0021609	-0.0060494	0.0040066	0.70517	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Mbp.10_1	15085	-0.0034828	-0.0091944	0.0062956	0.70994	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Ttyh1.10_3	15085	-0.0032676	-0.0087199	0.0057941	0.7136	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Cspg5.4_5	15085	-0.0042543	-0.011682	0.0063733	0.74778	1	1
DropViz_GP_level2	Oligodendrocyte_Trf_Il33.10_5	15085	-0.0052387	-0.013924	0.0060634	0.80619	1	1
DropViz_GP_level2	Macrophage_C1qb_Mrc1.11_2	15085	-0.003377	-0.0095343	0.0038143	0.81201	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1	15085	-0.0052662	-0.014711	0.0053712	0.83656	1	1
DropViz_GP_level2	Polydendrocyte_Tnr_Opalin.4_3	15085	-0.0055184	-0.01557	0.0043096	0.8998	1	1
DropViz_GP_level2	Ependymal_Ccdc153.6_1	15085	-0.0059276	-0.017376	0.0033064	0.96349	1	1
DropViz_GP_level2	Astrocyte_Gja1_Gfap.5_1	15085	-0.010755	-0.028064	0.0058828	0.96623	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Lcn2.7_4	15085	-0.0090303	-0.025271	0.0043196	0.98171	1	1
DropViz_GP_level2	Astrocyte_Gja1_Crym.5_2	15085	-0.011685	-0.030793	0.0055403	0.98252	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Car4.7_5	15085	-0.011206	-0.030805	0.0047031	0.9914	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Cdkn1c.7_2	15085	-0.013219	-0.03615	0.0046492	0.99776	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Pappa2.8_5	15085	-0.0076172	-0.023944	0.0026347	0.99808	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Angpt2.7_6	15085	-0.013416	-0.036952	0.0046155	0.99817	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Apold1.7_1	15085	-0.013007	-0.036221	0.0044258	0.99835	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Mgp.9_1	15085	-0.012456	-0.035589	0.0040228	0.99902	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Ifitm1.9_3	15085	-0.012029	-0.034128	0.0038127	0.9992	1	1
DropViz_GP_level2	Endothelial_Stalk_Flt1_Mgp.7_3	15085	-0.015395	-0.043141	0.0042025	0.99988	1	1
DropViz_GP_level2	Endothelial_Tip_Dcn_Col15a1.9_2	15085	-0.01572	-0.045265	0.0038404	0.99998	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Acta2.8_1	15085	-0.019133	-0.051902	0.0045533	0.99999	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Kcnj8.8_2	15085	-0.016654	-0.048924	0.0038701	0.99999	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Lmcd1.8_3	15085	-0.013633	-0.041918	0.0031435	0.99999	1	1
DropViz_GP_level2	Mural_Rgs5Acta2_Rgs5.8_4	15085	-0.023192	-0.06339	0.0046496	1	1	1
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Pcdh11x.1_6	15085	0.028893	0.079565	0.0083094	0.0002541	0.0079542	0.0041019
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Kit.3_12	15085	0.03286	0.09087	0.0095257	0.00028156	0.0079542	0.0042994972972973
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Calb1.6_1	15085	0.031255	0.084963	0.0091499	0.00031878	0.0079542	0.0045027675
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Efna5.3_3	15085	0.031715	0.087043	0.009488	0.00041594	0.0079542	0.00473131
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Nefm.7_6	15085	0.029708	0.080941	0.0092248	0.00064147	0.0079542	0.00671167685185185
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Slc24a2.3_6	15085	0.02073	0.057845	0.0065366	0.00076036	0.0079542	0.00767148928571428
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Lypd1.3_7	15085	0.029845	0.082106	0.0094403	0.00078672	0.0079542	0.00779818947368421
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Ndst4.6_2	15085	0.027479	0.075789	0.0087747	0.00087083	0.0079542	0.00818601639344262
DropViz_FC_level2	Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3	15085	0.029988	0.081671	0.0095889	0.0008838	0.0079542	0.00818601639344262
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Tshz2.7_7	15085	0.022502	0.062635	0.0076706	0.0016786	0.01359666	0.0120852784810127
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Sema5a.3_1	15085	0.02744	0.075302	0.0094956	0.0019305	0.013693725	0.0133016158536585
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Deptor.6_4	15085	0.028628	0.077979	0.0099606	0.0020287	0.013693725	0.0138098253012048
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Etv1.3_2	15085	0.022253	0.062782	0.0081942	0.0033109	0.0191790642857143	0.0195095677083333
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Lsamp.7_3	15085	0.025046	0.068437	0.009224	0.0033149	0.0191790642857143	0.0195095677083333
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Nnat.7_2	15085	0.021267	0.059273	0.008242	0.0049398	0.02667492	0.025144027027027
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Fos.3_13	15085	0.021962	0.06127	0.0088268	0.0064261	0.0314894647058824	0.0307690381355932
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Slc30a3.3_5	15085	0.021788	0.060004	0.0087919	0.0066089	0.0314894647058824	0.031315125
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Sema3c.3_9	15085	0.022301	0.061628	0.0091718	0.0075242	0.031695705	0.0333166046511628
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Cyp26b1.3_4	15085	0.022509	0.062036	0.0092659	0.0075723	0.031695705	0.0333166046511628
DropViz_FC_level2	Neuron_Slc17a7_Syt6-Bdnf.3_11	15085	0.015453	0.044756	0.0063931	0.0078261	0.031695705	0.0337537900763359
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Necab1.2_9	15085	0.018916	0.051633	0.0081898	0.01046	0.0403457142857143	0.0425172661870504
DropViz_FC_level2	NeuronSlc17a7-Slc17a6_Syt6-Nnat.3_8	15085	0.019941	0.05512	0.0094535	0.017466	0.060139125	0.0631792356687898
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Nefm.2_8	15085	0.015642	0.042857	0.0074229	0.017556	0.060139125	0.0631792356687898
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Ndnf.7_1	15085	0.017743	0.049086	0.0084439	0.017819	0.060139125	0.063329748427673
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Cadm2.7_5	15085	0.012323	0.03432	0.005954	0.019248	0.06236352	0.0655127710843374
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Fos.6_5	15085	0.017756	0.048954	0.0087582	0.021322	0.065055	0.0712836094674556
DropViz_FC_level2	Neuron_Slc17a7-Slc17a8_Syt6-Cplx3.3_10	15085	0.016977	0.047222	0.008403	0.021685	0.065055	0.0720589766081871
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Crim1.1_9	15085	0.013324	0.038064	0.0067457	0.024134	0.0673461	0.0770379096045198
DropViz_FC_level2	Neuron_Gad1Gad2-Th_Nr4a2.2_10	15085	0.013866	0.038701	0.0070363	0.024395	0.0673461	0.0774335674157303
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Sncg.1_11	15085	0.014451	0.040298	0.0073687	0.024943	0.0673461	0.0787306983240224
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Dpy19l1.1_7	15085	0.01257	0.035796	0.0066691	0.02974	0.0777077419354839	0.091820218579235
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3.1_1	15085	0.015495	0.042583	0.0084407	0.033205	0.084042972972973	0.101778978494624
DropViz_FC_level2	Neuron_Slc17a7_Parm1_Fos.7_4	15085	0.0077309	0.023742	0.0042863	0.035655	0.084042972972973	0.106026710526316
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb-Unc5b.2_6	15085	0.010744	0.030887	0.0060094	0.036914	0.084042972972973	0.109195863874346
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7_Nr4a2.5_1	15085	0.016046	0.043904	0.0089993	0.037303	0.084042972972973	0.109771848958333
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Crh.2_4	15085	0.013937	0.038526	0.007834	0.03763	0.084042972972973	0.110160362694301
DropViz_FC_level2	Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.1_5	15085	0.014424	0.039688	0.0081502	0.03839	0.084042972972973	0.110665051020408
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Crispld2.1_4	15085	0.012365	0.034604	0.0072084	0.043144	0.0919648421052632	0.121275422885572
DropViz_FC_level2	Neuron_Gad1Gad2_Pvalb.2_7	15085	0.0134	0.036764	0.0080495	0.048	0.0996923076923077	0.1335960591133
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2	15085	0.011464	0.03259	0.0070851	0.052841	0.107003025	0.142847679425837
DropViz_FC_level2	Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.1_10	15085	0.010646	0.029492	0.0075569	0.079453	0.15696812195122	0.199515311111111
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Reln.1_2	15085	0.011855	0.032741	0.008646	0.085168	0.164252571428571	0.207393798283262
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Nr2f2.2_5	15085	0.0093695	0.026078	0.0074619	0.10463	0.197093720930233	0.242278483606557
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Pdyn.2_2	15085	0.0087678	0.024162	0.0075549	0.12292	0.226284545454545	0.278914859437751
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Chodl.2_1	15085	0.0064612	0.018384	0.0058359	0.13412	0.241416	0.297167843137255
DropViz_FC_level2	Neuron_Gad1Gad2_Sst-Calb2.2_3	15085	0.0069084	0.019484	0.0070771	0.1645	0.286550425531915	0.349407894736842
DropViz_FC_level2	Neuron_Slc17a7_Nptxr-Drd1.6_6	15085	0.0026462	0.0082812	0.0027308	0.16627	0.286550425531915	0.351844756554307
DropViz_FC_level2	Neuron_Gad1Gad2_Cplx3-Dpy19l1.1_8	15085	0.0049915	0.014734	0.0053611	0.17592	0.296865	0.369497397769517
DropViz_FC_level2	Neuron_Gad1Gad2_Synpr-Nnat.1_3	15085	0.0025609	0.0074319	0.0059418	0.33324	0.55086612244898	0.611300649350649
DropViz_FC_level2	Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1	15085	0.00042452	0.001166	0.0094447	0.48207	0.7809534	0.819436636636637
DropViz_FC_level2	Microglia_C1qb_Tmem119.11_1	15085	-0.0016584	-0.0043679	0.0055025	0.61844	0.982228235294118	0.973310863509749
DropViz_FC_level2	Oligodendrocyte_Tnf_Ptgds.9_4	15085	-0.0026098	-0.0068172	0.0061633	0.66401	0.99998	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Igsf8.9_1	15085	-0.0030857	-0.0081221	0.0055961	0.70932	0.99998	1
DropViz_FC_level2	Microglia_C1qb_Tmem119-Fos.11_4	15085	-0.0015118	-0.0047816	0.0026389	0.71664	0.99998	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Igsf8-Ctps.9_2	15085	-0.0029947	-0.008265	0.0046302	0.74111	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Pdgfa.10_3	15085	-0.0033966	-0.00945	0.0050605	0.74895	0.99998	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Klk6.9_5	15085	-0.0047441	-0.012621	0.0056446	0.79967	0.99998	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Lrg1.12_5	15085	-0.0029311	-0.0088403	0.0033012	0.81269	0.99998	1
DropViz_FC_level2	Macrophage_C1qb_Mrc1.11_3	15085	-0.0046869	-0.013123	0.0040388	0.87706	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Opalin.10_4	15085	-0.0053239	-0.015115	0.0041539	0.90001	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Bmp4-_Ptgds.10_5	15085	-0.0071537	-0.019919	0.0052333	0.91417	0.99998	1
DropViz_FC_level2	Oligodendrocyte_Tnf_Kif5b.9_3	15085	-0.0089218	-0.023555	0.0058506	0.93635	0.99998	1
DropViz_FC_level2	Astrocyte_Gja1.8_1	15085	-0.0097446	-0.025199	0.00587	0.95154	0.99998	1
DropViz_FC_level2	Endothelial_Tip_Dcn_1500015O10Rik.14_1	15085	-0.0075528	-0.02129	0.0042724	0.96144	0.99998	1
DropViz_FC_level2	Astrocyte_Gja1_Myoc.8_2	15085	-0.01012	-0.026302	0.0056132	0.96428	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Cspg5.10_1	15085	-0.011838	-0.03235	0.0062676	0.97053	0.99998	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Col15a1.14_4	15085	-0.0097969	-0.026918	0.004724	0.98094	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Bmp4-Gpr17.10_6	15085	-0.011084	-0.031451	0.0052695	0.98228	0.99998	1
DropViz_FC_level2	Neuron_Slc17a6_Reln.11_2	15085	-0.0068752	-0.021926	0.0032499	0.9828	0.99998	1
DropViz_FC_level2	Mural_Rgs5Acta2_Abcc9.13_3	15085	-0.010681	-0.030301	0.0044548	0.99174	0.99998	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Car4.12_3	15085	-0.012275	-0.032862	0.0049745	0.99319	0.99998	1
DropViz_FC_level2	Polydendrocyte_Tnr_Dlx1.10_2	15085	-0.010878	-0.031137	0.0043424	0.99387	0.99998	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Cfh.12_4	15085	-0.012789	-0.034417	0.0047938	0.99618	0.99998	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Coch.14_3	15085	-0.010192	-0.02947	0.0037327	0.99683	0.99998	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Mgp.12_2	15085	-0.010638	-0.030269	0.0038573	0.99709	0.99998	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Dapl1.14_2	15085	-0.011188	-0.031553	0.0040009	0.99741	0.99998	1
DropViz_FC_level2	Endothelial_Tip_Dcn_Inmt.14_5	15085	-0.0086374	-0.026674	0.0030661	0.99757	0.99998	1
DropViz_FC_level2	Endothelial_Stalk_Flt1_Gkn3.12_1	15085	-0.013972	-0.037229	0.004942	0.99765	0.99998	1
DropViz_FC_level2	Mural_Rgs5Acta2_Col3a1.13_4	15085	-0.012662	-0.037391	0.0035331	0.99983	0.99998	1
DropViz_FC_level2	Mural_Rgs5Acta2_Cnn1.13_1	15085	-0.018914	-0.050503	0.0047751	0.99996	0.99998	1
DropViz_FC_level2	Mural_Rgs5Acta2_Ccnd1.13_2	15085	-0.020001	-0.053646	0.0047936	0.99998	0.99998	1
DropViz_ENT_level2	Neuron_Slc17a6_Pitx2.4_6	15085	0.016339	0.044694	0.0054341	0.0013225	0.037296	0.0105241197183099
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Ntng1.4_8	15085	0.012766	0.03648	0.0046094	0.0028103	0.037296	0.0178406685393258
DropViz_ENT_level2	Neuron_Gad1Gad2_Six3-Pvalb.4_2	15085	0.013452	0.038503	0.005043	0.0038255	0.037296	0.021832398989899
DropViz_ENT_level2	Neuron_Gad1Gad2-Slc17a6_Cbln1.4_3	15085	0.012383	0.035739	0.0047067	0.0042624	0.037296	0.0231563076923077
DropViz_ENT_level2	Neuron_Gad1Gad2_Dlk1.4_4	15085	0.013823	0.03765	0.0056741	0.0074301	0.0517486666666667	0.0333166046511628
DropViz_ENT_level2	Neuron_Gad1Gad2_Tcf7l2.4_5	15085	0.010511	0.031178	0.0044328	0.0088712	0.0517486666666667	0.0371276148148148
DropViz_ENT_level2	Neuron_Slc17a7_Zbtb20.4_1	15085	0.0075226	0.023388	0.0034387	0.014356	0.07178	0.0545168120805369
DropViz_ENT_level2	Neuron_Gad1Gad2_Otx2.4_11	15085	0.0061151	0.019924	0.0028829	0.016963	0.0735933333333333	0.0618328709677419
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Gfra2.4_7	15085	0.011727	0.032197	0.0056471	0.018924	0.0735933333333333	0.0650914242424242
DropViz_ENT_level2	Neuron_Gad1Gad2_Pvalb-Spp1.4_9	15085	0.007624	0.022208	0.0041617	0.033492	0.117222	0.101778978494624
DropViz_ENT_level2	Oligodendrocyte_Trf_Cldn11.8_1	15085	0.0056878	0.016218	0.0044491	0.10056	0.3016125	0.237725523012552
DropViz_ENT_level2	Oligodendrocyte_Trf_Ndrg2.8_2	15085	0.005634	0.015083	0.0044629	0.10341	0.3016125	0.240438888888889
DropViz_ENT_level2	Neuron_Gad1Gad2_Pmch.4_10	15085	0.0033645	0.010662	0.0029175	0.12442	0.334976923076923	0.279675
DropViz_ENT_level2	Neuron_Gad1Gad2-Chat.4_12	15085	0.00221	0.0069975	0.0029719	0.22856	0.537359375	0.454705633802817
DropViz_ENT_level2	Polydendrocyte_Tnr_Cspg5.6_1	15085	0.0036142	0.010382	0.0051038	0.23944	0.537359375	0.471371428571429
DropViz_ENT_level2	Oligodendrocyte_Trf_Ctps.1_5	15085	0.0039565	0.010852	0.0057485	0.24565	0.537359375	0.476949312714777
DropViz_ENT_level2	Oligodendrocyte_Trf_Ndrg2.1_3	15085	0.0036682	0.0098547	0.0068031	0.29488	0.607105882352941	0.558802006688963
DropViz_ENT_level2	Oligodendrocyte_Trf_Klk6.1_2	15085	0.0011331	0.0030542	0.006175	0.4272	0.8142225	0.74039263803681
DropViz_ENT_level2	Oligodendrocyte_Trf_Il33.1_4	15085	0.00075973	0.0020386	0.0066036	0.4542	0.8142225	0.782387195121951
DropViz_ENT_level2	Polydendrocyte_Tnr_Bmp4.5_1	15085	0.00044646	0.0013012	0.0051212	0.46527	0.8142225	0.796598636363636
DropViz_ENT_level2	Astrocyte_Gja1_Myoc.7_1	15085	4.1115e-05	0.00012148	0.0039093	0.4958	0.826333333333333	0.8362
DropViz_ENT_level2	Polydendrocyte_Tnr_Ctps.5_3	15085	-0.00030045	-0.00084862	0.0050916	0.52353	0.832888636363636	0.869983676470588
DropViz_ENT_level2	Oligodendrocyte_Trf_Serpinb1a.1_1	15085	-0.00080667	-0.00217	0.0065183	0.54924	0.8358	0.905560319767442
DropViz_ENT_level2	Polydendrocyte_Tnr_Pdgfa.5_2	15085	-0.0038625	-0.010992	0.005208	0.77085	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Junb.3_6	15085	-0.0021665	-0.0066097	0.0026988	0.78893	1	1
DropViz_ENT_level2	Astrocyte_Gja1_Htra1.7_2	15085	-0.0043166	-0.011731	0.005253	0.79438	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Vwf.2_2	15085	-0.0041655	-0.012108	0.0041219	0.84388	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Tgfb2.2_3	15085	-0.0057855	-0.016394	0.0046862	0.89149	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Car4.2_1	15085	-0.0083726	-0.023524	0.0047656	0.96052	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Pdgfa.3_3	15085	-0.00679	-0.021072	0.0031413	0.98466	1	1
DropViz_ENT_level2	Endothelial_Stalk_Flt1_Gkn3.2_4	15085	-0.010612	-0.029944	0.0046369	0.98894	1	1
DropViz_ENT_level2	Endothelial_Tip_Dcn.3_2	15085	-0.0094603	-0.028741	0.0033127	0.99785	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Cnn1.3_5	15085	-0.015401	-0.045346	0.0038056	0.99997	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Kcnj8.3_1	15085	-0.015757	-0.048043	0.0035212	1	1	1
DropViz_ENT_level2	Mural_Rgs5Acta2_Ccnd1.3_4	15085	-0.01918	-0.05569	0.004128	1	1	1
DropViz_CB_level2	Neuron_Slc17a7_Gabra6.1_1	15085	0.024278	0.068378	0.0061201	3.6591e-05	0.000914775	0.00129288617647059
DropViz_CB_level2	Neuron_Slc17a6_Nrgn.4_3	15085	0.012172	0.037735	0.0035977	0.00035907	0.004488375	0.00457361489361702
DropViz_CB_level2	Neuron_Gad1Gad2_Pcp2.2_1	15085	0.013377	0.038073	0.0047909	0.0026215	0.0218458333333333	0.0172226453488372
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Rab3b.3_2	15085	0.013156	0.038253	0.0050298	0.0044588	0.0278675	0.0237662452830189
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Cadm1.3_3	15085	0.010576	0.031624	0.0043836	0.0079267	0.0396335	0.0337674586466165
DropViz_CB_level2	Neuron_Gad1Gad2_Pvalb-Nefh.3_1	15085	0.010658	0.030214	0.0051792	0.01981	0.0825416666666667	0.0670218562874252
