# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Th_Vcan.4_5                  COVAR   15085     0.013698     0.038132    0.0062096     0.013704 Neuron_Th_Vcan.4_5
Neuron_Th_Cadm2.4_6                 COVAR   15085   -0.0012982   -0.0039638    0.0031261      0.66103 Neuron_Th_Cadm2.4_6
Neuron_Th_Nefl.4_7                  COVAR   15085     0.008921      0.02473     0.006128     0.072739 Neuron_Th_Nefl.4_7
Neuron_Th_Aldh1a1.4_8               COVAR   15085     0.023149     0.063767    0.0064731   0.00017494 Neuron_Th_Aldh1a1.4_8
Neuron_Th_Grin2c.4_9                COVAR   15085    0.0083566     0.022924    0.0065571      0.10126 Neuron_Th_Grin2c.4_9
Polydendrocyte_Tnr_Bmp4.5_1         COVAR   15085    0.0024185    0.0069758    0.0048029      0.30729 Polydendrocyte_Tnr_Bmp4.5_1
Polydendrocyte_Tnr_Tmem2.5_2        COVAR   15085  -0.00070892   -0.0019926    0.0049291      0.55718 Polydendrocyte_Tnr_Tmem2.5_2
Polydendrocyte_Tnr_Opalin.5_3       COVAR   15085   -0.0073878    -0.020535    0.0048179       0.9374 Polydendrocyte_Tnr_Opalin.5_3
Polydendrocyte_Tnr_Cspg5.6_1        COVAR   15085   -0.0025509   -0.0079533    0.0033232      0.77863 Polydendrocyte_Tnr_Cspg5.6_1
Polydendrocyte_Tnr_Cspg5-Dad...     COVAR   15085    -0.009088    -0.026507    0.0048691        0.969 Polydendrocyte_Tnr_Cspg5-Dad1.6_2
Astrocyte_Gja1_Myoc.7_1             COVAR   15085   -0.0091526    -0.025361    0.0046816       0.9747 Astrocyte_Gja1_Myoc.7_1
Astrocyte_Gja1_Cst3.7_2             COVAR   15085    -0.013119    -0.033992    0.0059395       0.9864 Astrocyte_Gja1_Cst3.7_2
Astrocyte_Gja1_Igfbp2.7_3           COVAR   15085   -0.0019452   -0.0058108    0.0029553      0.74479 Astrocyte_Gja1_Igfbp2.7_3
Ependyma_Ccdc153.8_1                COVAR   15085   -0.0014424   -0.0044774    0.0029049      0.69023 Ependyma_Ccdc153.8_1
Macrophage_C1qb_Mrc1.9_1            COVAR   15085  -0.00084564   -0.0024347    0.0038445      0.58705 Macrophage_C1qb_Mrc1.9_1
Microglia_C1qb_Tmem119.9_2          COVAR   15085    0.0018653    0.0057577    0.0026905      0.24407 Microglia_C1qb_Tmem119.9_2
