# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Polydendrocyte_Tnr_Tmsb4x.10...      COVAR   15085   -0.0088051     -0.02488    0.0050368      0.95977 Polydendrocyte_Tnr_Tmsb4x.10_3
Polydendrocyte_Tnr_Lims2-Tms...      COVAR   15085   -0.0060694    -0.018092    0.0043726      0.91743 Polydendrocyte_Tnr_Lims2-Tmsb4x.10_4
Microglia_C1qb_Tmem119.11_1          COVAR   15085   0.00016622    0.0004456    0.0054931      0.48793 Microglia_C1qb_Tmem119.11_1
Macrophage_C1qb_Mrc1.11_2            COVAR   15085   -0.0056563    -0.016261    0.0039089      0.92605 Macrophage_C1qb_Mrc1.11_2
Microglia_C1qb_Tmem119-Fos.1...      COVAR   15085   -0.0055318    -0.016783    0.0024998      0.98654 Microglia_C1qb_Tmem119-Fos.11_3
Microglia_C1qb_Tmem119-Junb....      COVAR   15085    -0.002718   -0.0076341    0.0025815       0.8538 Microglia_C1qb_Tmem119-Junb.11_4
Endothelial_Stalk_Flt1_Car4....      COVAR   15085    -0.011226    -0.030775    0.0045657      0.99302 Endothelial_Stalk_Flt1_Car4.12_1
Endothelial_Stalk_Flt1_Vwf.1...      COVAR   15085   -0.0086626    -0.023901    0.0042977      0.97807 Endothelial_Stalk_Flt1_Vwf.12_2
Endothelial_Stalk_Flt1_Gm994...      COVAR   15085   -0.0097743    -0.026441    0.0046426      0.98236 Endothelial_Stalk_Flt1_Gm9946.12_3
Endothelial_Stalk_Flt1_Gkn3....      COVAR   15085    -0.010511    -0.029315    0.0041063      0.99476 Endothelial_Stalk_Flt1_Gkn3.12_4
Mural_Acta2Rgs5_Acta2.13_1           COVAR   15085    -0.014707    -0.040421    0.0043885       0.9996 Mural_Acta2Rgs5_Acta2.13_1
Mural_Acta2Rgs5_Fos.13_2             COVAR   15085   -0.0039952    -0.012332    0.0027368      0.92782 Mural_Acta2Rgs5_Fos.13_2
Mural_Acta2Rgs5Rgs5.13_3             COVAR   15085    -0.013552    -0.037994    0.0042065      0.99936 Mural_Acta2Rgs5Rgs5.13_3
Mural_Acta2Rgs5_Kcnj8-Abcc9....      COVAR   15085     -0.01157    -0.035317    0.0033562      0.99972 Mural_Acta2Rgs5_Kcnj8-Abcc9.13_4
Mural_Acta2Rgs5_Abcc9.13_5           COVAR   15085   -0.0091924    -0.028954    0.0029137       0.9992 Mural_Acta2Rgs5_Abcc9.13_5
Endothelial_Tip_Dcn_Mgp-Penk...      COVAR   15085   -0.0048975    -0.013343     0.004897      0.84136 Endothelial_Tip_Dcn_Mgp-Penk.14_1
Endothelial_Tip_Dcn_Mgp-Clu....      COVAR   15085   -0.0085903    -0.024189     0.004204      0.97948 Endothelial_Tip_Dcn_Mgp-Clu.14_2
Endothelial_Tip_Dcn_Nnat.14_3        COVAR   15085   -0.0080522    -0.022557     0.003763      0.98381 Endothelial_Tip_Dcn_Nnat.14_3
Endothelial_Tip_Dcn_Coch.14_4        COVAR   15085    -0.012893    -0.035794    0.0041126      0.99914 Endothelial_Tip_Dcn_Coch.14_4
Endothelial_Tip_Dcn_Inmt.14_5        COVAR   15085   -0.0089083    -0.026843    0.0032349      0.99705 Endothelial_Tip_Dcn_Inmt.14_5
Neuron_Sc17a7_Calb1-Ddit4l.2...      COVAR   15085     0.036824      0.10085     0.010342   0.00018554 Neuron_Sc17a7_Calb1-Ddit4l.2_1
