Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
51_Siletti_CerebralNuclei.BNST_Human_2022_level2	Hippocampal_CA1_3	16892	-0.011387	-0.022543	0.0054867	0.98101	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Medium_spiny_neuron	16930	0.019134	0.046157	0.0069513	0.0029596	0.0651112	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Eccentric_medium_spiny_neuron	16930	0.014764	0.033848	0.0081649	0.035297	0.776534	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16930	0.0084406	0.020003	0.0060021	0.079831	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Splatter	16930	0.012109	0.026985	0.0095914	0.10339	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Astrocyte	16930	0.0080712	0.011668	0.0074894	0.14059	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Amygdala_excitatory	16930	0.0043678	0.011744	0.0042335	0.15111	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Upper_layer_intratelencephalic	16930	0.0057485	0.012343	0.0057009	0.15665	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	CGE_interneuron	16930	0.0071771	0.013926	0.010674	0.25068	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Fibroblast	16930	0.0028504	0.003579	0.0077506	0.35653	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Oligodendrocyte	16930	0.0019755	0.0027033	0.007266	0.39286	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Committed_oligodendrocyte_precursor	16930	0.002333	0.0021878	0.0122	0.42417	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	MGE_interneuron	16930	0.0012814	0.0026523	0.0086202	0.44092	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Cerebellar_inhibitory	16930	-0.00066269	-0.0016691	0.0037284	0.57053	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Microglia	16930	-0.0027202	-0.003285	0.0074026	0.64336	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Oligodendrocyte_precursor	16930	-0.0038235	-0.0058023	0.0086738	0.67032	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Miscellaneous	16930	-0.00592	-0.0057951	0.0086374	0.75345	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Vascular	16930	-0.0062705	-0.0069716	0.0086508	0.76572	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Midbrain_derived_inhibitory	16930	-0.0073311	-0.016047	0.0072435	0.84425	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Upper_rhombic_lip	16930	-0.010316	-0.012509	0.0098257	0.85311	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Bergmann_glia	16930	-0.0033236	-0.0084977	0.0029256	0.87202	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Deep_layer_intratelencephalic	16930	-0.0075876	-0.017376	0.0060729	0.89423	1	1
44_Siletti_CerebralNuclei.GP.Gpe_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16930	-0.0051419	-0.015781	0.0030685	0.95309	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Medium_spiny_neuron	16969	0.026274	0.057466	0.0081198	0.00060786	0.01762794	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Eccentric_medium_spiny_neuron	16969	0.018446	0.037701	0.0091879	0.022349	0.648121	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Astrocyte	16969	0.01241	0.017336	0.0081565	0.064073	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Splatter	16969	0.01858	0.036993	0.012454	0.067869	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	CGE_interneuron	16969	0.013179	0.02543	0.010839	0.11203	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	MGE_interneuron	16969	0.010347	0.022343	0.00974	0.14405	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Choroid_plexus	16969	0.0039727	0.0088326	0.0046742	0.19769	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16969	0.005388	0.011485	0.0088112	0.27044	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Upper_layer_intratelencephalic	16969	0.0043286	0.010019	0.0089583	0.31448	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Fibroblast	16969	0.0036202	0.0051823	0.0075132	0.31496	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Oligodendrocyte	16969	0.0030149	0.0041728	0.0072593	0.33896	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Ependymal	16969	0.0023168	0.0038247	0.0060368	0.35058	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Lower_rhombic_lip	16969	0.0012885	0.0026476	0.0041881	0.37917	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Miscellaneous	16969	0.002902	0.00504	0.012171	0.40578	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Amygdala_excitatory	16969	0.00027198	0.00062101	0.0094285	0.48849	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Upper_rhombic_lip	16969	-4.8989e-06	-8.2276e-06	0.005277	0.50037	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Committed_oligodendrocyte_precursor	16969	-8.0435e-05	-0.00012084	0.009873	0.50325	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Bergmann_glia	16969	-0.00011094	-0.00025388	0.0031934	0.51386	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16969	-0.00031515	-0.00072411	0.008995	0.51397	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Thalamic_excitatory	16969	-0.00042551	-0.0012739	0.0028854	0.55862	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Vascular	16969	-0.0018407	-0.0024272	0.0076858	0.59464	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Hippocampal_CA1_3	16969	-0.0017991	-0.0048712	0.00476	0.64726	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_intratelencephalic	16969	-0.0042098	-0.0098312	0.0088355	0.68313	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Microglia	16969	-0.0044348	-0.0055081	0.0073705	0.72631	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Oligodendrocyte_precursor	16969	-0.005856	-0.010068	0.0076494	0.77802	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Deep_layer_near_projecting	16969	-0.006653	-0.015438	0.0080618	0.79538	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Cerebellar_inhibitory	16969	-0.0028994	-0.007936	0.0029609	0.83626	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Midbrain_derived_inhibitory	16969	-0.007811	-0.017913	0.0049997	0.94088	1	1
46_Siletti_CerebralNuclei.SEP_Human_2022_level2	Hippocampal_CA4	16969	-0.014125	-0.034025	0.0050557	0.99739	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Medium_spiny_neuron	16853	0.017909	0.041602	0.0074594	0.0081832	0.1472976	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Upper_layer_intratelencephalic	16853	0.0083562	0.019087	0.0048917	0.043808	0.788544	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Eccentric_medium_spiny_neuron	16853	0.010438	0.023552	0.0088095	0.11804	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Astrocyte	16853	0.0077389	0.013321	0.0067392	0.12542	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Splatter	16853	0.0060126	0.013259	0.0098416	0.27063	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	MGE_interneuron	16853	0.0059456	0.012014	0.010609	0.2876	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Fibroblast	16853	0.002408	0.003103	0.0077129	0.37744	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	CGE_interneuron	16853	0.0034438	0.0066655	0.011293	0.3802	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Oligodendrocyte	16853	0.0010856	0.0013559	0.0081523	0.44703	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Vascular	16853	-0.00177	-0.0020873	0.0082079	0.58537	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Miscellaneous	16853	-0.0025408	-0.0029066	0.0075088	0.63246	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Committed_oligodendrocyte_precursor	16853	-0.0028037	-0.0043356	0.0076759	0.64254	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16853	-0.0044355	-0.0089881	0.0095753	0.6784	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Oligodendrocyte_precursor	16853	-0.005831	-0.0097846	0.0083652	0.75711	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Microglia	16853	-0.0066166	-0.0074129	0.0082708	0.78813	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16853	-0.0085775	-0.019415	0.0088609	0.83348	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Deep_layer_intratelencephalic	16853	-0.013995	-0.032553	0.0089822	0.94038	1	1
52_Siletti_CerebralNuclei.Pu_Human_2022_level2	Amygdala_excitatory	16853	-0.005555	-0.017209	0.0032497	0.9563	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Medium_spiny_neuron	16490	0.016591	0.039922	0.0066769	0.0064852	0.1232188	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Eccentric_medium_spiny_neuron	16490	0.013352	0.028442	0.0068609	0.025829	0.490751	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Upper_layer_intratelencephalic	16490	0.0054205	0.01206	0.0058255	0.17607	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Astrocyte	16490	0.0064903	0.0076924	0.0086499	0.22653	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Splatter	16490	0.0057768	0.013009	0.0084636	0.24745	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Lower_rhombic_lip	16490	0.010058	0.0074312	0.016526	0.27139	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	CGE_interneuron	16490	0.003979	0.0079662	0.008377	0.3174	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Midbrain_derived_inhibitory	16490	0.00083017	0.0016326	0.008354	0.46042	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Thalamic_excitatory	16490	0.00021218	0.00047737	0.0056606	0.48505	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Oligodendrocyte	16490	-0.00032334	-0.00044814	0.0075063	0.51718	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Deep_layer_intratelencephalic	16490	-0.00012941	-0.00038945	0.002911	0.51773	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Fibroblast	16490	-0.00066711	-0.0007397	0.0086556	0.53072	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	MGE_interneuron	16490	-0.0013984	-0.0037323	0.0042492	0.62896	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Microglia	16490	-0.0038669	-0.0035317	0.0096389	0.65585	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Miscellaneous	16490	-0.0056572	-0.0043807	0.010769	0.70032	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Committed_oligodendrocyte_precursor	16490	-0.0041931	-0.0053484	0.0068682	0.72923	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Oligodendrocyte_precursor	16490	-0.010164	-0.013258	0.01026	0.83906	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Vascular	16490	-0.014475	-0.013765	0.010042	0.92526	1	1
53_Siletti_CerebralNuclei.GP.Gpi_Human_2022_level2	Upper_rhombic_lip	16490	-0.0053825	-0.013206	0.0031609	0.95569	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Medium_spiny_neuron	16831	0.017756	0.042282	0.0070967	0.0061784	0.1112112	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Eccentric_medium_spiny_neuron	16831	0.010221	0.023599	0.0077096	0.092462	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Splatter	16831	0.011715	0.025945	0.0089414	0.095078	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Astrocyte	16831	0.0086502	0.015121	0.0070912	0.11127	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Ependymal	16831	0.0032428	0.0062516	0.005436	0.27541	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	CGE_interneuron	16831	0.0041914	0.0089047	0.0094396	0.32852	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	MGE_interneuron	16831	0.0027545	0.0060085	0.0074387	0.35558	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Committed_oligodendrocyte_precursor	16831	0.0021383	0.0034971	0.007467	0.3873	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Oligodendrocyte	16831	0.0019859	0.0027587	0.0076762	0.39793	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Deep_layer_intratelencephalic	16831	4.5808e-05	0.00013969	0.0033902	0.49461	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Oligodendrocyte_precursor	16831	-0.001114	-0.0019263	0.0081515	0.55435	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16831	-0.0016002	-0.003849	0.005962	0.6058	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Fibroblast	16831	-0.0019842	-0.002699	0.0073117	0.60695	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Miscellaneous	16831	-0.0014346	-0.0027946	0.0037574	0.64869	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Microglia	16831	-0.0036661	-0.0045065	0.0078082	0.68064	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Vascular	16831	-0.0042341	-0.0061387	0.0068393	0.73207	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Upper_rhombic_lip	16831	-0.0039736	-0.01045	0.0029037	0.91441	1	1
54_Siletti_CerebralNuclei.CaB_Human_2022_level2	Upper_layer_intratelencephalic	16831	-0.0082257	-0.020994	0.0052032	0.94304	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Medium_spiny_neuron	16845	0.021689	0.050847	0.0077787	0.0026526	0.053052	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Eccentric_medium_spiny_neuron	16845	0.015988	0.036408	0.0089796	0.037513	0.75026	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Splatter	16845	0.015937	0.034411	0.010853	0.071007	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Astrocyte	16845	0.0097007	0.016714	0.0071336	0.086947	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	CGE_interneuron	16845	0.013548	0.027204	0.010564	0.099862	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Upper_layer_intratelencephalic	16845	0.0058127	0.013297	0.0062166	0.17489	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Committed_oligodendrocyte_precursor	16845	0.0060252	0.010027	0.0075432	0.21222	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Ependymal	16845	0.0040587	0.0074326	0.0055207	0.23112	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Oligodendrocyte	16845	0.0020192	0.002671	0.0077021	0.3966	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	MGE_interneuron	16845	0.00060386	0.0012573	0.0091194	0.4736	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16845	-0.0002396	-0.00056992	0.0077757	0.51229	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Amygdala_excitatory	16845	-0.001241	-0.0026542	0.0071183	0.5692	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16845	-0.0020238	-0.00422	0.0071209	0.61187	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Deep_layer_near_projecting	16845	-0.0027728	-0.0061919	0.0064934	0.66531	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Microglia	16845	-0.0042987	-0.0054912	0.0072215	0.72416	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Oligodendrocyte_precursor	16845	-0.0053844	-0.00922	0.0081102	0.74662	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Miscellaneous	16845	-0.0066352	-0.0094326	0.0064304	0.84892	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Fibroblast	16845	-0.0068153	-0.010411	0.0060267	0.87093	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Vascular	16845	-0.011533	-0.015496	0.0071324	0.94705	1	1
56_Siletti_CerebralNuclei.NAC_Human_2022_level2	Deep_layer_intratelencephalic	16845	-0.0061019	-0.01878	0.0033276	0.96664	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Medium_spiny_neuron	16981	0.017112	0.038577	0.0076958	0.013095	0.248805	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Eccentric_medium_spiny_neuron	16981	0.022589	0.047429	0.010388	0.014844	0.282036	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Astrocyte	16981	0.0057107	0.009415	0.0065932	0.19321	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	MGE_interneuron	16981	0.0089131	0.018736	0.011153	0.2121	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Splatter	16981	0.0063914	0.013334	0.01256	0.30543	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	CGE_interneuron	16981	0.0044206	0.0089349	0.011414	0.34927	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Upper_layer_intratelencephalic	16981	0.00025776	0.00058583	0.0097038	0.4894	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Oligodendrocyte	16981	3.8115e-05	6.5294e-05	0.0060834	0.4975	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Committed_oligodendrocyte_precursor	16981	-0.00026294	-0.00046661	0.0071165	0.51474	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16981	-0.001355	-0.0028671	0.010073	0.5535	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Fibroblast	16981	-0.0011209	-0.0016524	0.0069502	0.56406	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Amygdala_excitatory	16981	-0.0027093	-0.0058827	0.0061969	0.66902	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Vascular	16981	-0.0031896	-0.0046816	0.0065652	0.68645	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Deep_layer_near_projecting	16981	-0.0052627	-0.011677	0.0087739	0.72568	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16981	-0.0057708	-0.013321	0.0095829	0.72647	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Miscellaneous	16981	-0.0070955	-0.0099821	0.011641	0.72891	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Oligodendrocyte_precursor	16981	-0.0063656	-0.012194	0.007469	0.80296	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Microglia	16981	-0.0060002	-0.0087026	0.0063921	0.82605	1	1
47_Siletti_CerebralNuclei.Cla_Human_2022_level2	Deep_layer_intratelencephalic	16981	-0.013523	-0.031747	0.0092849	0.92736	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Medium_spiny_neuron	16897	0.025983	0.056894	0.0094887	0.0030908	0.0710884	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Eccentric_medium_spiny_neuron	16897	0.023885	0.051201	0.010232	0.009798	0.225354	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Splatter	16897	0.017765	0.036858	0.012427	0.076438	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Astrocyte	16897	0.0068825	0.01144	0.0070002	0.16277	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Cerebellar_inhibitory	16897	0.0025568	0.0064241	0.0030486	0.20083	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	MGE_interneuron	16897	0.0084253	0.016806	0.011338	0.22871	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16897	0.0062354	0.012438	0.010218	0.27086	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	CGE_interneuron	16897	0.0056796	0.010695	0.011873	0.3162	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Ependymal	16897	0.0010031	0.0027361	0.0026899	0.3546	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Oligodendrocyte	16897	0.00059786	0.00089257	0.0071883	0.46686	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Committed_oligodendrocyte_precursor	16897	0.0001816	0.00026056	0.0091639	0.49209	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Fibroblast	16897	-0.00048852	-0.00072655	0.0069312	0.52809	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Upper_layer_intratelencephalic	16897	-0.0037852	-0.0084981	0.009674	0.6522	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Upper_rhombic_lip	16897	-0.0030187	-0.005734	0.0041897	0.76439	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Microglia	16897	-0.0052236	-0.0069524	0.0070214	0.77154	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Vascular	16897	-0.0073992	-0.0088384	0.0082475	0.81517	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Midbrain_derived_inhibitory	16897	-0.0070674	-0.015268	0.0078044	0.81741	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Amygdala_excitatory	16897	-0.0097977	-0.021927	0.010604	0.82225	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16897	-0.010514	-0.023327	0.0098223	0.85778	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Oligodendrocyte_precursor	16897	-0.0099037	-0.016261	0.0084432	0.87959	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Miscellaneous	16897	-0.01182	-0.025168	0.010039	0.88048	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Deep_layer_near_projecting	16897	-0.011226	-0.023847	0.0093244	0.88568	1	1
49_Siletti_CerebralNuclei.SI_Human_2022_level2	Deep_layer_intratelencephalic	16897	-0.020386	-0.045252	0.010297	0.97613	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Eccentric_medium_spiny_neuron	16938	0.022514	0.052237	0.0061317	0.00012083	0.00229577	0.25362217
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Astrocyte	16938	0.0074621	0.012174	0.0067775	0.13545	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	MGE_interneuron	16938	0.0094174	0.020281	0.011055	0.19714	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Fibroblast	16938	0.0032874	0.0046489	0.006845	0.31552	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	CGE_interneuron	16938	0.0033964	0.0071659	0.011083	0.37964	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Amygdala_excitatory	16938	0.0022545	0.0054815	0.0087722	0.39859	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Oligodendrocyte	16938	0.00088431	0.0014244	0.0064498	0.44547	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Splatter	16938	-2.4636e-05	-5.1762e-05	0.011434	0.50086	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	LAMP5_LHX6_and_Chandelier	16938	-0.001265	-0.0027537	0.0097505	0.55161	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Medium_spiny_neuron	16938	-0.00056402	-0.0017186	0.0029932	0.57473	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Vascular	16938	-0.0033459	-0.004646	0.0067139	0.69088	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Miscellaneous	16938	-0.0045872	-0.011042	0.0086041	0.70303	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Upper_layer_intratelencephalic	16938	-0.0054194	-0.01284	0.0098661	0.7086	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Oligodendrocyte_precursor	16938	-0.0055526	-0.0092339	0.007931	0.75807	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Committed_oligodendrocyte_precursor	16938	-0.00624	-0.0095059	0.0078406	0.78694	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Microglia	16938	-0.0063628	-0.0077915	0.0074314	0.80405	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Deep_layer_corticothalamic_and_6b	16938	-0.0094498	-0.02181	0.010557	0.81464	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Deep_layer_near_projecting	16938	-0.012403	-0.028845	0.0090862	0.91386	1	1
30_Siletti_CerebralCortex.ACC_Human_2022_level2	Deep_layer_intratelencephalic	16938	-0.018158	-0.04261	0.010518	0.95786	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Medium_spiny_neuron	16990	0.022529	0.049032	0.0078326	0.0020148	0.040296	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Hippocampal_CA1_3	16990	0.0071801	0.021943	0.003425	0.018032	0.36064	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Astrocyte	16990	0.0078724	0.012506	0.0070128	0.13082	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Eccentric_medium_spiny_neuron	16990	0.0055287	0.011859	0.0081158	0.24787	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	MGE_interneuron	16990	0.0059244	0.012359	0.011752	0.3071	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	CGE_interneuron	16990	-7.618e-05	-0.00015397	0.011926	0.50255	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Splatter	16990	-0.0041648	-0.0082331	0.014137	0.61585	1	1
