# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a6-Slc17a7-Slc17...     COVAR   15078    -0.018644    -0.051204    0.0093902      0.97644 Neuron_Slc17a6-Slc17a7-Slc17a8_Fezf2_Slc17a8.4_1
Neuron_Slc17a6-Slc17a7_Fezf2...     COVAR   15078   -0.0049735    -0.014138     0.007038       0.7601 Neuron_Slc17a6-Slc17a7_Fezf2_3110035E14Rik.4_2
Neuron_Slc17a6-Slc17a7_Nr4a2...     COVAR   15078    -0.017841    -0.048813    0.0089136      0.97732 Neuron_Slc17a6-Slc17a7_Nr4a2.5_1
Neuron_Slc17a7_Nptxr-Calb1.6...     COVAR   15078   -0.0088615    -0.024087    0.0090819      0.83539 Neuron_Slc17a7_Nptxr-Calb1.6_1
Neuron_Slc17a7_Nptxr-Ndst4.6...     COVAR   15078  -5.5121e-05  -0.00015202    0.0086881      0.50253 Neuron_Slc17a7_Nptxr-Ndst4.6_2
Neuron_Slc17a7-Slc17a6_Nptxr...     COVAR   15078   -0.0084777    -0.023087    0.0095192      0.81342 Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
Neuron_Slc17a7_Nptxr-Deptor....     COVAR   15078    -0.010371    -0.028246    0.0098942      0.85271 Neuron_Slc17a7_Nptxr-Deptor.6_4
Neuron_Slc17a7_Nptxr-Fos.6_5        COVAR   15078    -0.012476    -0.034392     0.008718      0.92377 Neuron_Slc17a7_Nptxr-Fos.6_5
Neuron_Slc17a7_Nptxr-Drd1.6_6       COVAR   15078   -0.0019716   -0.0061703     0.002696       0.7677 Neuron_Slc17a7_Nptxr-Drd1.6_6
Neuron_Slc17a7_Parm1_Ndnf.7_1       COVAR   15078   -0.0087729     -0.02427     0.008396      0.85195 Neuron_Slc17a7_Parm1_Ndnf.7_1
Neuron_Slc17a7_Parm1_Nnat.7_2       COVAR   15078    -0.010921    -0.030435    0.0081181      0.91072 Neuron_Slc17a7_Parm1_Nnat.7_2
Neuron_Slc17a7_Parm1_Lsamp.7...     COVAR   15078    -0.013552    -0.037028    0.0091506      0.93069 Neuron_Slc17a7_Parm1_Lsamp.7_3
Neuron_Slc17a7_Parm1_Fos.7_4        COVAR   15078  -0.00086062    -0.002643    0.0042319      0.58057 Neuron_Slc17a7_Parm1_Fos.7_4
Neuron_Slc17a7_Parm1_Cadm2.7...     COVAR   15078  -0.00078548   -0.0021874    0.0059062       0.5529 Neuron_Slc17a7_Parm1_Cadm2.7_5
Neuron_Slc17a7_Parm1_Nefm.7_6       COVAR   15078   -0.0059114    -0.016105     0.009147      0.74094 Neuron_Slc17a7_Parm1_Nefm.7_6
Neuron_Slc17a7_Parm1_Tshz2.7...     COVAR   15078     0.005838      0.01625     0.007593      0.22099 Neuron_Slc17a7_Parm1_Tshz2.7_7
Astrocyte_Gja1.8_1                  COVAR   15078   -0.0028046   -0.0072523    0.0058222      0.68499 Astrocyte_Gja1.8_1
Astrocyte_Gja1_Myoc.8_2             COVAR   15078   -0.0017086   -0.0044406    0.0055719      0.62044 Astrocyte_Gja1_Myoc.8_2
Oligodendrocyte_Tnf_Igsf8.9_1       COVAR   15078    0.0046323     0.012193    0.0055438       0.2017 Oligodendrocyte_Tnf_Igsf8.9_1
Oligodendrocyte_Tnf_Igsf8-Ct...     COVAR   15078    0.0013495    0.0037247    0.0045733      0.38397 Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
Oligodendrocyte_Tnf_Kif5b.9_3       COVAR   15078   -0.0038473    -0.010158    0.0057907      0.74677 Oligodendrocyte_Tnf_Kif5b.9_3
Oligodendrocyte_Tnf_Ptgds.9_4       COVAR   15078  -0.00070182   -0.0018332    0.0061065      0.54575 Oligodendrocyte_Tnf_Ptgds.9_4
Oligodendrocyte_Tnf_Klk6.9_5        COVAR   15078   6.5484e-05   0.00017422    0.0055969      0.49533 Oligodendrocyte_Tnf_Klk6.9_5
