Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
DropViz_SN_level2	Neuron_Th_Cbln1.4_2	15078	0.0069787	0.020328	0.0049185	0.077979	1	1
DropViz_SN_level2	Endothelial_Stalk_Flt1_Cdkn1c.12_1	15078	0.0064087	0.017453	0.0045913	0.081392	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Nfib-Satb1.3_1	15078	0.0078314	0.021922	0.0060755	0.098707	1	1
DropViz_SN_level2	Polydendrocyte_Tnr_Tmem2.5_2	15078	0.0062545	0.01758	0.0049217	0.10191	1	1
DropViz_SN_level2	Neuron_Th_Nefl.4_7	15078	0.0074607	0.02068	0.0060445	0.10856	1	1
DropViz_SN_level2	Neuron_Slc17a6-Gad2-Th_Crhbp.3_7	15078	0.0064661	0.018049	0.0063251	0.15333	1	1
DropViz_SN_level2	Endothelial_Stalk_Flt1_Vwf.12_4	15078	0.0041472	0.011465	0.0043994	0.17293	1	1
DropViz_SN_level2	Endothelial_Stalk_Flt1_Car4.12_3	15078	0.004284	0.011682	0.0046381	0.17784	1	1
DropViz_SN_level2	Polydendrocyte_Tnr_Bmp4.5_1	15078	0.0042992	0.0124	0.0047852	0.18449	1	1
DropViz_SN_level2	Neuron_Slc17a6.2_1	15078	0.005004	0.013969	0.0061191	0.20675	1	1
DropViz_SN_level2	Neuron_Th_Cyp26b1.4_3	15078	0.0047206	0.013236	0.0060684	0.21832	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e-Kcng4.3_17	15078	0.0039009	0.010972	0.0050412	0.21953	1	1
DropViz_SN_level2	Neuron_Th-Slc17a6-Lpl.4_1	15078	0.0042973	0.011951	0.006133	0.24175	1	1
DropViz_SN_level2	Endothelial_Stalk_Flt1_Gkn3.12_2	15078	0.0022291	0.0065899	0.0036767	0.27217	1	1
DropViz_SN_level2	Oligodendrocyte_Tfr_Ctps.10_5	15078	0.003478	0.0092231	0.0057626	0.27308	1	1
DropViz_SN_level2	Neuron_Slc17a6_C1ql2.3_15	15078	0.0039577	0.010598	0.0070847	0.28822	1	1
DropViz_SN_level2	Oligodendrocyte_Tfr_Plin3.10_2	15078	0.0029297	0.0077719	0.0055697	0.29944	1	1
DropViz_SN_level2	Endothelial_Tip_Dcn_Ifitm1.14_2	15078	0.0017578	0.004934	0.0037341	0.31892	1	1
DropViz_SN_level2	Macrophage_C1qb_Mrc1.9_1	15078	0.0015302	0.0044056	0.0037806	0.34283	1	1
DropViz_SN_level2	Endothelial_Tip_Dcn_Mgp.14_1	15078	0.001059	0.0029951	0.0038785	0.39241	1	1
DropViz_SN_level2	Neuron_Th_Vcan.4_5	15078	0.0016395	0.0045639	0.0061296	0.39455	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Kcnc3.3_16	15078	0.0013211	0.0036409	0.0058065	0.41001	1	1
DropViz_SN_level2	Polydendrocyte_Tnr_Opalin.5_3	15078	0.0010292	0.0028609	0.0047868	0.41488	1	1
DropViz_SN_level2	Mural_Rgs5Acta2_Rgs5.13_1	15078	0.00087892	0.0024227	0.0044023	0.42088	1	1
DropViz_SN_level2	Oligodendrocyte_Tfr_Il33.10_4	15078	0.0010077	0.0026311	0.0062178	0.43563	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Otx2-Chrna3.3_2	15078	0.00057019	0.0016727	0.0052488	0.45675	1	1
DropViz_SN_level2	Oligodendrocyte_Tfr_Slco3a1.10_1	15078	0.00044863	0.0011749	0.0061398	0.47088	1	1
DropViz_SN_level2	Oligodendrocyte_Tnr_Rps24.11_1	15078	0.00019394	0.00049652	0.0048615	0.48409	1	1
DropViz_SN_level2	Neuron_Slc17a6_Nkx6-1.3_12	15078	0.00014127	0.00038548	0.0069544	0.4919	1	1
DropViz_SN_level2	Neuron_Slc17a6_Tcf4.3_6	15078	-0.00013511	-0.00037318	0.0063529	0.50848	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2.3_3	15078	-0.00030907	-0.00082178	0.0080073	0.51539	1	1
DropViz_SN_level2	Neuron_Th_C1ql3.4_4	15078	-0.00025991	-0.00074512	0.0053353	0.51943	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Ttn.3_14	15078	-0.00047299	-0.0012918	0.0072027	0.52618	1	1
DropViz_SN_level2	Oligodendrocyte_Tfr_Ndrg2.10_3	15078	-0.00042658	-0.0011191	0.0059669	0.5285	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Tmem132c.3_19	15078	-0.0005449	-0.001535	0.0054867	0.53955	1	1
DropViz_SN_level2	Astrocyte_Gja1_Cst3.7_2	15078	-0.00067684	-0.0017536	0.0058949	0.5457	1	1
DropViz_SN_level2	Mural_Rgs5Acta2_Kcnj8.13_2	15078	-0.00063337	-0.0019614	0.0029217	0.58581	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Gad2-Fos.3_8	15078	-0.0010418	-0.0030544	0.0047994	0.58592	1	1
DropViz_SN_level2	Neuron_Th_Grin2c.4_9	15078	-0.0014555	-0.0039923	0.0064865	0.58877	1	1
DropViz_SN_level2	Microglia_C1qb_Tmem119.9_2	15078	-0.00068348	-0.00211	0.0026723	0.60093	1	1
DropViz_SN_level2	Neuron_Slc17a6_Nts.3_9	15078	-0.0017804	-0.0049883	0.0058823	0.61893	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Pax5.3_18	15078	-0.0023073	-0.0061648	0.0071209	0.62704	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Sema3e.3_13	15078	-0.0024425	-0.0065722	0.0072268	0.63231	1	1
DropViz_SN_level2	Mural_Rgs5Acta2_Cbr2.13_4	15078	-0.0016273	-0.0045602	0.003926	0.66074	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Rln3.3_5	15078	-0.0019314	-0.0058574	0.0041955	0.67736	1	1
DropViz_SN_level2	Neuron_Gad1Gad2_Ndnf.3_4	15078	-0.0037181	-0.010978	0.0049463	0.77387	1	1
DropViz_SN_level2	Astrocyte_Gja1_Myoc.7_1	15078	-0.0034983	-0.0096933	0.004626	0.77524	1	1
DropViz_SN_level2	Mural_Rgs5Acta2_Cd9.13_3	15078	-0.0036618	-0.0098818	0.0045832	0.78784	1	1
DropViz_SN_level2	Neuron_Slc17a6_Cacna2d1.3_10	15078	-0.0068899	-0.018139	0.0076659	0.81561	1	1
DropViz_SN_level2	Astrocyte_Gja1_Igfbp2.7_3	15078	-0.0026764	-0.0079959	0.0029228	0.82008	1	1
DropViz_SN_level2	Polydendrocyte_Tnr_Cspg5-Dad1.6_2	15078	-0.007533	-0.021972	0.0048005	0.94169	1	1
DropViz_SN_level2	Neuron_Slc17a7_C1ql3.1_1	15078	-0.0070832	-0.021521	0.0040467	0.95996	1	1
DropViz_SN_level2	Neuron_Slc17a6_Shox2.3_11	15078	-0.011723	-0.032216	0.0062831	0.96896	1	1
DropViz_SN_level2	Endothelial_Tip_Dcn_Alcam.14_3	15078	-0.0058215	-0.017293	0.0026299	0.98656	1	1
DropViz_SN_level2	Polydendrocyte_Tnr_Cspg5.6_1	15078	-0.0075761	-0.023622	0.0033162	0.98882	1	1
DropViz_SN_level2	Mural_Rgs5Acta2_Fos.13_5	15078	-0.0089633	-0.025891	0.0035673	0.994	1	1
DropViz_STR_level2	Endothelial_Stalk_Flt1_Gkn3.7_2	15078	0.008129	0.022553	0.0044364	0.03346	1	1
DropViz_STR_level2	Endothelial_Stalk_Flt1_Car4.7_1	15078	0.0087058	0.023765	0.0047819	0.034346	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Sgol2a.13_11	15078	0.0040313	0.01256	0.0027003	0.067743	1	1
DropViz_STR_level2	Ependyma_Ccdc153_Ccdc153.1_1	15078	0.0051546	0.013514	0.0045869	0.13056	1	1
DropViz_STR_level2	Oligodendrocyte_Trf_Ctps.3_3	15078	0.0057285	0.01552	0.0052588	0.13802	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Cxcl14.10_5	15078	0.0066914	0.018827	0.0069659	0.16838	1	1
DropViz_STR_level2	Oligodendrocyte_Trf_Klk6.3_1	15078	0.0045869	0.012372	0.005369	0.19647	1	1
DropViz_STR_level2	Mural_Rgs5Acta2_Col3a1.8_5	15078	0.0024452	0.0076852	0.0029701	0.20518	1	1
DropViz_STR_level2	Polydendrocye_Tnr_Cspg5.5_1	15078	0.0044457	0.012345	0.0058343	0.22304	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Resp18.13_9	15078	0.0049237	0.013948	0.006606	0.22804	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Pnoc.14_2	15078	0.00218	0.0067298	0.0040125	0.29347	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Nefm.10_4	15078	0.0041755	0.011618	0.0077598	0.29526	1	1
DropViz_STR_level2	Polydendrocye_Tnr_Bmp4.5_2	15078	0.0025428	0.0074165	0.0047697	0.29698	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Adora2a-Fos.11_3	15078	0.0035758	0.01004	0.0074874	0.31648	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Fos.10_1	15078	0.0022708	0.006362	0.0075106	0.3812	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Adora2a-Nefm.11_1	15078	0.0021362	0.0059324	0.0078338	0.39255	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Pde1a.10_3	15078	0.0018734	0.0052461	0.0078653	0.40587	1	1
DropViz_STR_level2	Neuron_Slc17a6_Oprk1.13_6	15078	0.00072924	0.002356	0.0031802	0.40932	1	1
DropViz_STR_level2	Neuron_Gad1Gad2-Chat-Slc17a8_Chat.12_1	15078	0.0012277	0.0034216	0.006188	0.42137	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Otof-Lmo2.13_3	15078	0.0010092	0.0028689	0.0066928	0.44007	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Hist1h2al.2_5	15078	0.00061696	0.0017419	0.0047537	0.44837	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Stmn2-Csrp2.2_4	15078	0.00046937	0.0014005	0.0039326	0.4525	1	1
DropViz_STR_level2	Polydendrocye_Tnr_Ctps.5_4	15078	0.00014535	0.00043537	0.0032538	0.48218	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Lypd1.10_2	15078	0.0002537	0.00070667	0.0080084	0.48736	1	1
DropViz_STR_level2	Oligodendrocyte_Trf_Il33.3_2	15078	8.4481e-05	0.00022319	0.0062069	0.49457	1	1
DropViz_STR_level2	Astrocyte_Gja1_Sparc-Car2.4_2	15078	-6.6761e-05	-0.00017514	0.0056674	0.5047	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Notum.2_6	15078	-0.00011015	-0.00033257	0.0038032	0.51155	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Otof-Sorcs1.13_2	15078	-0.0002204	-0.00061979	0.0068037	0.51292	1	1
DropViz_STR_level2	Neuron_Gad1Gad2-Th_Trh.14_4	15078	-0.00056583	-0.0016145	0.0057837	0.53897	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Tpbg.13_1	15078	-0.0010867	-0.0030595	0.0073581	0.5587	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Drd1-Nfib.13_10	15078	-0.00077089	-0.0023272	0.0047118	0.56498	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Adora2a-Nnat.11_2	15078	-0.0014793	-0.0041089	0.0082471	0.57118	1	1
DropViz_STR_level2	Microglia_C1qb_Tmem119.6_2	15078	-0.0012085	-0.0032449	0.0048345	0.59869	1	1
DropViz_STR_level2	Astrocyte_Gja1_Htra1.4_1	15078	-0.0014819	-0.0038673	0.0057091	0.6024	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Pvalb-Rgs12.14_3	15078	-0.0016574	-0.004729	0.0057926	0.61261	1	1
DropViz_STR_level2	Endothelial_Tip_Dcn.9_1	15078	-0.0014226	-0.0039856	0.0047288	0.61823	1	1
DropViz_STR_level2	Macrophage_C1qb_Mrc1.6_1	15078	-0.0010558	-0.0032208	0.002969	0.63893	1	1
DropViz_STR_level2	Polydendrocye_Tnr_Pdgfa.5_3	15078	-0.0016811	-0.0048864	0.0044363	0.64764	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Tuba1c.2_3	15078	-0.0017069	-0.004881	0.0045004	0.64776	1	1
DropViz_STR_level2	Neuron_Slc17a7_Cplx3.13_7	15078	-0.0018643	-0.005577	0.0046717	0.65507	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Adora2a-Th.13_5	15078	-0.0023829	-0.006982	0.0058264	0.65872	1	1
DropViz_STR_level2	Mural_Rgs5Acta2_Cnn1.8_2	15078	-0.0022177	-0.0065448	0.0035352	0.73477	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Ung.2_1	15078	-0.0031969	-0.0091638	0.0047657	0.74882	1	1
DropViz_STR_level2	Astrocyte_Gja1_Notum.4_3	15078	-0.0036088	-0.0099095	0.0049781	0.76575	1	1
DropViz_STR_level2	Neurogenesis_Sox4_Stmn2.2_2	15078	-0.0035927	-0.010691	0.0042537	0.80083	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Pvalb_Pvalb-Megf11.14_1	15078	-0.005929	-0.016481	0.0067139	0.8114	1	1
DropViz_STR_level2	Mural_Rgs5Acta2_Ccnd1.8_3	15078	-0.0038471	-0.011112	0.0041028	0.82579	1	1
DropViz_STR_level2	Mural_Rgs5Acta2_Kcnj8.8_4	15078	-0.0035564	-0.010691	0.0036199	0.83706	1	1
DropViz_STR_level2	Neuron_Slc17a7_Dkk3.13_8	15078	-0.0040353	-0.01256	0.0038196	0.85462	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Adora2a-Otof.13_4	15078	-0.0080148	-0.022673	0.0066296	0.88665	1	1
DropViz_STR_level2	Neuron_Gad1Gad2_Chodl.15_1	15078	-0.010688	-0.029233	0.006894	0.93946	1	1
DropViz_STR_level2	Mural_Rgs5Acta2_Olfr558.8_1	15078	-0.0086282	-0.025041	0.0039066	0.98639	1	1
DropViz_TH_level2	Endothelial_Stalk_Flt1_Car4.4_3	15078	0.0077431	0.021004	0.0047258	0.050673	1	1
DropViz_TH_level2	Endothelial_Stalk_Flt1_Vwf.4_4	15078	0.0058788	0.016355	0.004303	0.085946	1	1
DropViz_TH_level2	Endothelial_Stalk_Flt1_Gkn3.4_1	15078	0.0060825	0.016532	0.0046254	0.094263	1	1
DropViz_TH_level2	Ependymal_Ccdc153.10_1	15078	0.0047829	0.012636	0.0042783	0.1318	1	1
DropViz_TH_level2	Polydendrocyte_Tnr_Cspg5.12_4	15078	0.0040528	0.012156	0.0041965	0.16709	1	1
DropViz_TH_level2	Macrophage_C1qb_Mrc1.7_1	15078	0.0022007	0.0063377	0.0036332	0.27236	1	1
DropViz_TH_level2	Oligodendrocyte_Trf_Ctps.8_3	15078	0.0033083	0.0088158	0.0057673	0.28311	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Calca.2_3	15078	0.0037682	0.010149	0.0075418	0.30867	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_C1ql2.2_5	15078	0.0029451	0.0080233	0.0065763	0.32714	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Six3-Sst.3_2	15078	0.002931	0.008102	0.0070526	0.33886	1	1
DropViz_TH_level2	Oligodendrocyte_Trf_Klk6.8_1	15078	0.0022608	0.0060328	0.0054423	0.33892	1	1
DropViz_TH_level2	Endothelial_Stalk_Flt1_Pi16.4_2	15078	0.0010805	0.0033993	0.0027945	0.34951	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Gata3.3_6	15078	0.0024828	0.0067478	0.0070522	0.3624	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Cacng4.2_10	15078	0.0024171	0.0064524	0.0075116	0.37381	1	1
DropViz_TH_level2	Oligodendrocyte_Trf_Ndrg2.9_1	15078	0.0013937	0.0035591	0.0049223	0.38854	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Ttn.3_11	15078	0.0015564	0.004392	0.0055204	0.389	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Pvalb.2_11	15078	0.002077	0.0055904	0.0074121	0.38965	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Lypd6.2_7	15078	0.0012014	0.0032163	0.0069862	0.43174	1	1
DropViz_TH_level2	Polydendrocyte_Tnr_Pdgfa.12_1	15078	0.00075705	0.0021493	0.0047654	0.43689	1	1
DropViz_TH_level2	Endothelial_Tip_Dcn_Nenf.6_2	15078	0.00054901	0.001561	0.0037589	0.44194	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Lrrtm2.2_9	15078	0.00091634	0.0024487	0.0063247	0.4424	1	1
DropViz_TH_level2	Astrocyte_Gja1_Myoc.11_1	15078	0.00043012	0.0012337	0.0040413	0.45762	1	1
DropViz_TH_level2	Mural_Rgs5Acta2_Cnn1.5_1	15078	0.00029941	0.00080117	0.0046204	0.47417	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Fgf10.2_6	15078	0.00020976	0.00055956	0.0072931	0.48853	1	1
DropViz_TH_level2	Oligodendrocyte_Trf_Il33.8_2	15078	-0.0002336	-0.00061356	0.0062533	0.5149	1	1
DropViz_TH_level2	Mural_Rgs5Acta2_Car4.5_2	15078	-0.0003112	-0.00083013	0.0048926	0.52536	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Chrnb3.3_5	15078	-0.00048306	-0.0013655	0.0065194	0.52953	1	1
DropViz_TH_level2	Polydendrocyte_Tnr_Ctps.12_2	15078	-0.00053414	-0.0014831	0.004799	0.54431	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Cbln2.2_8	15078	-0.00097022	-0.0025979	0.0074952	0.5515	1	1
DropViz_TH_level2	Neuron_Slc17a6_Nrgn.3_9	15078	-0.001158	-0.0030747	0.0067394	0.56821	1	1
DropViz_TH_level2	Neuron_Slc17a7_Tac2_Chat.1_1	15078	-0.0011703	-0.0033741	0.0055811	0.58305	1	1
DropViz_TH_level2	Endothelial_Tip_Dcn.6_1	15078	-0.0014327	-0.0039994	0.0041244	0.63584	1	1
DropViz_TH_level2	Oligodendrocyte_Trf_Ndrg2.8_4	15078	-0.0020707	-0.0054728	0.005918	0.63679	1	1
DropViz_TH_level2	Polydendrocyte_Tnr_Bmp4.12_3	15078	-0.001937	-0.0054405	0.0054149	0.63972	1	1
DropViz_TH_level2	Neuron_Slc17a7_Tac2_Wif1.1_3	15078	-0.0023169	-0.0065153	0.0061065	0.64781	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Atp2b4.2_1	15078	-0.0029094	-0.0077997	0.0074476	0.65197	1	1
DropViz_TH_level2	Neuron_Slc17a6_Pitx2.3_4	15078	-0.0029551	-0.0082445	0.0066021	0.67278	1	1
DropViz_TH_level2	Neuron_Slc17a6_Ebf1.3_10	15078	-0.0035999	-0.0097122	0.0068742	0.69975	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Col25a1.3_8	15078	-0.0056867	-0.014868	0.0078516	0.76555	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Nrp2.2_4	15078	-0.0069039	-0.018642	0.0077407	0.81377	1	1
DropViz_TH_level2	Neuron_Slc17a7_Tac2_Htr2c.1_4	15078	-0.0035036	-0.010963	0.0037918	0.82225	1	1
DropViz_TH_level2	Neuron_Slc17a6_Rora_Nptxr.2_2	15078	-0.0078605	-0.020949	0.0077702	0.84413	1	1
DropViz_TH_level2	Astrocyte_Gja1_Vegfa.11_2	15078	-0.0062731	-0.015663	0.0058931	0.85643	1	1
DropViz_TH_level2	Neuron_Slc17a7_Tac2_Syt15.1_2	15078	-0.0067295	-0.019131	0.0058442	0.87522	1	1
DropViz_TH_level2	Neuron_Slc17a6-Gad1Gad2_Asb4.3_7	15078	-0.0081113	-0.022362	0.0067063	0.88675	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Six3-Adcy1.3_1	15078	-0.0091568	-0.024011	0.0069203	0.9071	1	1
DropViz_TH_level2	Neuron_Gad1Gad2_Pou6f2-Pax6.3_3	15078	-0.011314	-0.03022	0.007805	0.9264	1	1
DropViz_TH_level2	Microglia_C1qb_Tmem119.7_2	15078	-0.0077977	-0.02191	0.0044244	0.96099	1	1
