# TOTAL_GENES = 15078
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7_Nxph3-Hpcal1-...1     COVAR   15078    0.0021382    0.0065273    0.0047132      0.32504 Neuron_Slc17a7_Nxph3-Hpcal1-Fos.3_5
Neuron_Slc17a7_Nxph3-Hpcal-I...      COVAR   15078    -0.011871    -0.033078    0.0094364       0.8958 Neuron_Slc17a7_Nxph3-Hpcal-Igfbp4.3_6
Neuron_Slc17a7_Nxph3-Hpcal-K...      COVAR   15078    -0.012077    -0.033711    0.0090043      0.91007 Neuron_Slc17a7_Nxph3-Hpcal-Krt12.3_7
Neuron_Slc17a7_Nxph3-Cplx3-H...      COVAR   15078   -0.0083588    -0.023659    0.0076667      0.86219 Neuron_Slc17a7_Nxph3-Cplx3-Hs6st2.3_8
Neuron_Slc17a7_Nxph3-Cplx3-P...      COVAR   15078   -0.0069783    -0.020292    0.0058344      0.88415 Neuron_Slc17a7_Nxph3-Cplx3-Pappa2.3_9
Neuron_Slc17a7_C1ql2-Cck.4_1         COVAR   15078    0.0026517    0.0073661    0.0085158      0.37775 Neuron_Slc17a7_C1ql2-Cck.4_1
Neuron_Slc17a7_C1ql2-Penk.4_2        COVAR   15078   -0.0066873    -0.018576    0.0086953      0.77907 Neuron_Slc17a7_C1ql2-Penk.4_2
Neuron_Slc17a7_Fibcd1-Lypd1....      COVAR   15078    -0.011294    -0.031439    0.0098555      0.87408 Neuron_Slc17a7_Fibcd1-Lypd1.5_1
Neuron_Slc17a7_Reln.5_10             COVAR   15078   -0.0022747   -0.0065766    0.0060661      0.64616 Neuron_Slc17a7_Reln.5_10
Neuron_Slc17a7_Cbln1-Gpr88.5...      COVAR   15078  -0.00075487   -0.0020888    0.0089715      0.53353 Neuron_Slc17a7_Cbln1-Gpr88.5_11
Neuron_Slc17a7_Cbln1-Trps1.5...      COVAR   15078    -0.013885    -0.039695     0.007027      0.97591 Neuron_Slc17a7_Cbln1-Trps1.5_12
Neuron_Slc17a7_Ptgfr.5_13            COVAR   15078   0.00012734   0.00037969    0.0053484       0.4905 Neuron_Slc17a7_Ptgfr.5_13
Neuron_Slc17a7_Fezf2-Efna5.5...      COVAR   15078    -0.013756    -0.038004    0.0088505      0.93993 Neuron_Slc17a7_Fezf2-Efna5.5_14
Neuron_Slc17a7_Fezf2-Rxfp1.5...      COVAR   15078    -0.008407    -0.023504    0.0079622      0.85448 Neuron_Slc17a7_Fezf2-Rxfp1.5_15
Neuron_Slc17a7_Fibcd1-Nrip3....      COVAR   15078   -0.0037743    -0.010574    0.0088945      0.66434 Neuron_Slc17a7_Fibcd1-Nrip3.5_2
Neuron_Slc17a7_Fibcd1-Nptx2....      COVAR   15078    0.0019969    0.0055533    0.0093386      0.41534 Neuron_Slc17a7_Fibcd1-Nptx2.5_3
Neuron_Slc17a7_Fibcd1-Kitl.5...      COVAR   15078   -0.0090095    -0.025088    0.0089939      0.84175 Neuron_Slc17a7_Fibcd1-Kitl.5_4
Neuron_Slc17a7_Fibcd1-Grm5.5...      COVAR   15078   0.00046906    0.0013347    0.0055298       0.4662 Neuron_Slc17a7_Fibcd1-Grm5.5_5
Neuron_Slc17a7_Dcn-Pou3f1.5_6        COVAR   15078    -0.019326    -0.053475    0.0098495      0.97512 Neuron_Slc17a7_Dcn-Pou3f1.5_6
Neuron_Slc17a7_FIbcd1-Inhba....      COVAR   15078    -0.015545    -0.043296    0.0091404      0.95549 Neuron_Slc17a7_FIbcd1-Inhba.5_7
Neuron_Slc17a7_Fibcd1-Fos.5_8        COVAR   15078    -0.012662    -0.035884    0.0082484       0.9376 Neuron_Slc17a7_Fibcd1-Fos.5_8
Neuron_Slc17a7_Dcn-Camk2d.5_9        COVAR   15078   -0.0063671    -0.017796     0.007633       0.7979 Neuron_Slc17a7_Dcn-Camk2d.5_9
Neuron_Slc17a7_Pvrl3-Nos1.6_1        COVAR   15078  -0.00011156   -0.0003082    0.0092389      0.50482 Neuron_Slc17a7_Pvrl3-Nos1.6_1
Neuron_Slc17a7_Pvrl3-Grm5.6_2        COVAR   15078    0.0036991     0.010166    0.0068076      0.29344 Neuron_Slc17a7_Pvrl3-Grm5.6_2
Neuron_Slc17a7_Pvrl3-St18.6_3        COVAR   15078     -0.00581    -0.015982    0.0084683      0.75367 Neuron_Slc17a7_Pvrl3-St18.6_3
Neuron_Slc17a7_Rgs14.6_4             COVAR   15078    0.0021368    0.0059334    0.0077431      0.39129 Neuron_Slc17a7_Rgs14.6_4
Neuron_Slc17a7_Calb2-Vgll3.6...      COVAR   15078    0.0009861    0.0027573    0.0073147      0.44638 Neuron_Slc17a7_Calb2-Vgll3.6_5
Neuron_Slc17a7_Calb2-Adcyap1...      COVAR   15078    0.0066237      0.01816    0.0082195      0.21017 Neuron_Slc17a7_Calb2-Adcyap1.6_6
Neuron_Slc17a7_Pvrl3-Inhba.6...      COVAR   15078   0.00079703    0.0022131    0.0085918      0.46305 Neuron_Slc17a7_Pvrl3-Inhba.6_7
Neuron_Slc17a7_Pvrl3-Fos.6_8         COVAR   15078    0.0064334     0.018116    0.0078427      0.20603 Neuron_Slc17a7_Pvrl3-Fos.6_8
Astrocyte_Gja1_Nnat.7_1              COVAR   15078  -0.00049619   -0.0012853    0.0053373      0.53703 Astrocyte_Gja1_Nnat.7_1
Astrocyte_Gja1_Myoc.7_2              COVAR   15078    0.0009286    0.0024391     0.005108      0.42787 Astrocyte_Gja1_Myoc.7_2
Astrocyte_Gja1_Fabp7.7_3             COVAR   15078    0.0018406    0.0049876    0.0048694      0.35272 Astrocyte_Gja1_Fabp7.7_3
Oligodendrocyte_Trf_Plin3.8_1        COVAR   15078    0.0023456    0.0062993    0.0050091       0.3198 Oligodendrocyte_Trf_Plin3.8_1
Oligodendrocyte_Trf_Ndrg2.8_2        COVAR   15078     0.003645    0.0098361    0.0050873      0.23685 Oligodendrocyte_Trf_Ndrg2.8_2
Oligodendrocyte_Trf_Il33.8_3         COVAR   15078    0.0029231    0.0077411    0.0054522      0.29594 Oligodendrocyte_Trf_Il33.8_3
Oligodendrocyte_Trf_Man1a.8_4        COVAR   15078    0.0053463     0.014401    0.0050175      0.14333 Oligodendrocyte_Trf_Man1a.8_4
Oligodendrocyte_Trf_Ctps.8_5         COVAR   15078  -0.00023979  -0.00070962    0.0033128      0.52885 Oligodendrocyte_Trf_Ctps.8_5
Polydendrocyte_Tnr_Pdgfa.9_1         COVAR   15078    0.0016586    0.0046015    0.0049298      0.36827 Polydendrocyte_Tnr_Pdgfa.9_1
Polydendrocyte_Tnr_Bmp4.9_2          COVAR   15078   -0.0031823   -0.0091121    0.0049149      0.74133 Polydendrocyte_Tnr_Bmp4.9_2
Polydendrocyte_Tnr_Cspg5.9_3         COVAR   15078     0.003186    0.0088633    0.0056331      0.28585 Polydendrocyte_Tnr_Cspg5.9_3
Polydendrocyte_Tnr_Ptprz1.9_4        COVAR   15078   0.00017917   0.00050271    0.0054619      0.48692 Polydendrocyte_Tnr_Ptprz1.9_4
