# MEAN_SAMPLE_SIZE = 68990
# TOTAL_GENES = 15085
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                             TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Neuron_Slc17a7-Slc17a6_Nptxr...     COVAR   15085     0.029988     0.081671    0.0095889    0.0008838 Neuron_Slc17a7-Slc17a6_Nptxr-Rorb.6_3
Neuron_Slc17a7_Nptxr-Deptor....     COVAR   15085     0.028628     0.077979    0.0099606    0.0020287 Neuron_Slc17a7_Nptxr-Deptor.6_4
Neuron_Slc17a7_Nptxr-Fos.6_5        COVAR   15085     0.017756     0.048954    0.0087582     0.021322 Neuron_Slc17a7_Nptxr-Fos.6_5
Neuron_Slc17a7_Nptxr-Drd1.6_6       COVAR   15085    0.0026462    0.0082812    0.0027308      0.16627 Neuron_Slc17a7_Nptxr-Drd1.6_6
Neuron_Slc17a7_Parm1_Ndnf.7_1       COVAR   15085     0.017743     0.049086    0.0084439     0.017819 Neuron_Slc17a7_Parm1_Ndnf.7_1
Neuron_Slc17a7_Parm1_Nnat.7_2       COVAR   15085     0.021267     0.059273     0.008242    0.0049398 Neuron_Slc17a7_Parm1_Nnat.7_2
Neuron_Slc17a7_Parm1_Lsamp.7...     COVAR   15085     0.025046     0.068437     0.009224    0.0033149 Neuron_Slc17a7_Parm1_Lsamp.7_3
Neuron_Slc17a7_Parm1_Fos.7_4        COVAR   15085    0.0077309     0.023742    0.0042863     0.035655 Neuron_Slc17a7_Parm1_Fos.7_4
Neuron_Slc17a7_Parm1_Cadm2.7...     COVAR   15085     0.012323      0.03432     0.005954     0.019248 Neuron_Slc17a7_Parm1_Cadm2.7_5
Neuron_Slc17a7_Parm1_Nefm.7_6       COVAR   15085     0.029708     0.080941    0.0092248   0.00064147 Neuron_Slc17a7_Parm1_Nefm.7_6
Neuron_Slc17a7_Parm1_Tshz2.7...     COVAR   15085     0.022502     0.062635    0.0076706    0.0016786 Neuron_Slc17a7_Parm1_Tshz2.7_7
Astrocyte_Gja1.8_1                  COVAR   15085   -0.0097446    -0.025199      0.00587      0.95154 Astrocyte_Gja1.8_1
Astrocyte_Gja1_Myoc.8_2             COVAR   15085     -0.01012    -0.026302    0.0056132      0.96428 Astrocyte_Gja1_Myoc.8_2
Oligodendrocyte_Tnf_Igsf8.9_1       COVAR   15085   -0.0030857   -0.0081221    0.0055961      0.70932 Oligodendrocyte_Tnf_Igsf8.9_1
Oligodendrocyte_Tnf_Igsf8-Ct...     COVAR   15085   -0.0029947    -0.008265    0.0046302      0.74111 Oligodendrocyte_Tnf_Igsf8-Ctps.9_2
Oligodendrocyte_Tnf_Kif5b.9_3       COVAR   15085   -0.0089218    -0.023555    0.0058506      0.93635 Oligodendrocyte_Tnf_Kif5b.9_3
Oligodendrocyte_Tnf_Ptgds.9_4       COVAR   15085   -0.0026098   -0.0068172    0.0061633      0.66401 Oligodendrocyte_Tnf_Ptgds.9_4
Oligodendrocyte_Tnf_Klk6.9_5        COVAR   15085   -0.0047441    -0.012621    0.0056446      0.79967 Oligodendrocyte_Tnf_Klk6.9_5
